"","Date","Open","High","Low","Last","Change","Settle","Volume","Open Interest"
"50",2016-07-18,383.25,386.5,379.25,386,5.25,386.5,3153,35768
"51",2016-07-15,384.75,389,375,381.75,5,381.25,3848,35486
"52",2016-07-14,390.25,396.5,384,384.25,2.5,386.25,6025,35430
"53",2016-07-13,385,393.25,383.75,390,4,388.75,4996,35116
"54",2016-07-12,380.75,385.25,376.5,384.25,5,384.75,3221,34901
"55",2016-07-11,388,390,376.25,381.25,5.75,379.75,3976,35011
"56",2016-07-08,378.5,386,377.5,384.75,9,385.5,2843,34840
"57",2016-07-07,378.75,385,375,377,NA,376.5,5527,34900
"58",2016-07-06,382,382,373.75,378.25,6.25,376.5,6458,34897
"59",2016-07-05,385,386.25,376,381.25,5.25,382.75,7159,34931
"60",2016-07-01,391,392,387,389,0.75,388,7408,34781
"61",2016-06-30,388.25,391.5,380,391,2.25,388.75,10967,33997
"62",2016-06-29,394,395.75,386,386,6.5,386.5,3933,33473
"63",2016-06-28,395,405.75,392.5,392.5,3.5,393,3564,33163
"64",2016-06-27,399,402.75,395,396.5,NA,396.5,2397,33150
"65",2016-06-24,399,400.25,390,396.75,1.75,396.5,9176,35091
"66",2016-06-23,400.25,401.75,394.75,398,2,398.25,6359,36174
"67",2016-06-22,405.25,409.25,399.75,400,6,400.25,4887,37021
"68",2016-06-21,410.25,413.75,402,405,5,406.25,7505,37760
"69",2016-06-20,414.75,415,409.5,410.5,5.5,411.25,3665,37519
"70",2016-06-17,411,417.25,410.5,417,7,416.75,4596,37669
"71",2016-06-16,408.5,412.5,406,410.25,0.75,409.75,4664,37219
"72",2016-06-15,412.25,417.25,410,410.5,5.25,410.5,4113,36540
"73",2016-06-14,414.5,418.25,410,414.25,1.75,415.75,4345,36191
"74",2016-06-13,415,421,411,413.25,2.75,414,5764,36708
"75",2016-06-10,412.5,417,407.75,410,3.25,411.25,5607,36203
"76",2016-06-09,418.75,420,413.75,414.25,6,414.5,5715,35013
"77",2016-06-08,419,422.75,417.75,418.25,0.75,420.5,5509,35616
"78",2016-06-07,418,420.75,416,420.25,0.25,419.75,4536,34557
"79",2016-06-06,416.5,420,415,418.5,3,420,5231,34812
"80",2016-06-03,413.25,418,410.75,417.25,2.25,417,2603,34294
"81",2016-06-02,414.25,416,412.5,414,0.25,414.75,2382,33624
"82",2016-06-01,407,415,406,414.75,6.75,415,2682,33277
"83",2016-05-31,412,414,407.5,408,5.5,408.25,2647,33378
"84",2016-05-27,410,415,408.5,413.25,2,413.75,3418,34068
"85",2016-05-26,409.25,412,406,411.25,1.5,411.75,3748,33664
"86",2016-05-25,408,412,408,410.25,2.25,410.25,2814,33652
"87",2016-05-24,409.5,413.5,406.75,407,1.5,408,3399,32995
"88",2016-05-23,410,411.5,405,410,1.5,409.5,2411,32249
"89",2016-05-20,408,412.25,405.25,407.75,0.25,408,2091,32062
"90",2016-05-19,412.75,414,403.5,407.75,7.25,408.25,4626,31450
"91",2016-05-18,415.5,415.75,412.5,413.5,NA,415.5,3965,31378
"92",2016-05-17,412.5,416.25,412.25,415.25,1.25,415.5,4343,30365
"93",2016-05-16,412.5,414.75,409.75,413.5,0.75,414.25,799,30215
"94",2016-05-13,410.75,413.5,408,412.5,2,413.5,2745,30430
"95",2016-05-12,402.5,412.25,402.5,411.5,9,411.5,2623,30378
"96",2016-05-11,404.25,405.25,399.75,402.5,2.25,402.5,2534,30879
"97",2016-05-10,394.5,409,393.75,403.75,10.25,404.75,3254,29958
"98",2016-05-09,400,401.5,393.75,393.75,5.5,394.5,1648,29516
"99",2016-05-06,398,401,397.75,399.75,2.75,400,1066,29442
"100",2016-05-05,401,402.75,397,397.5,4,397.25,769,29325
"101",2016-05-04,403,405.25,400,400.75,1.5,401.25,752,29320
"102",2016-05-03,409.75,410.5,400.5,402,7,402.75,1322,29323
"103",2016-05-02,407.25,410,403,409.5,1.25,409.75,673,29268
"104",2016-04-29,408.75,411,406.5,408.5,0.75,408.5,1007,29122
"105",2016-04-28,406,411.5,404.5,408.5,1.5,409.25,3276,28634
"106",2016-04-27,410,411,403.75,407,3.25,407.75,1847,28318
"107",2016-04-26,403,411,403,410.5,7.75,411,2336,28376
"108",2016-04-25,394.5,407.5,393,404.25,8.5,403.25,2148,27889
"109",2016-04-22,403.5,405.25,394.5,395,10,394.75,3136,26518
"110",2016-04-21,412,416.75,403.5,400.25,8.5,404.75,4359,25345
"111",2016-04-20,408.75,414,407.25,408.25,4,413.25,3469,23975
"112",2016-04-19,404,409.5,404,409.25,5,409.25,2045,23194
"113",2016-04-18,400.25,406,400.25,404.5,0.25,404.25,1406,22511
"114",2016-04-15,401,405,399.5,403.5,3.25,404,2263,21490
"115",2016-04-14,399.75,401.75,398.5,401.25,0.75,400.75,3223,20079
"116",2016-04-13,390.25,400,390.25,399.25,9.75,400,4139,18459
"117",2016-04-12,387.5,391.75,385.25,390.25,4,390.25,2526,17723
"118",2016-04-11,392,392,385.25,386.5,5.5,386.25,1281,17102
"119",2016-04-08,390.25,391.5,388.25,391.5,1.25,391.75,432,16858
"120",2016-04-07,388.25,390.75,387.75,390.75,2,390.5,1132,16151
"121",2016-04-06,388.25,388.5,385.25,388.25,0.25,388.5,1663,15262
"122",2016-04-05,385.5,388.5,384.75,387.75,2.25,388.25,1517,14589
"123",2016-04-04,385.25,386.25,383.25,385.75,NA,386,984,14157
"124",2016-04-01,384,385.75,381.5,385.25,2,386,4624,14145
"125",2016-03-31,390,391,380.75,383,6.5,384,5807,13524
"126",2016-03-30,395.25,396.75,390.25,390,5.5,390.5,880,13112
"127",2016-03-29,394.25,395.75,393.75,395.5,1.5,396,438,12913
"128",2016-03-28,394,395.25,392.75,394.5,0.25,394.5,665,12678
"129",2016-03-24,393,395.25,391.5,394,1,394.25,1236,12769
"130",2016-03-23,394,394,391,393.25,1.5,393.25,300,12712
"131",2016-03-22,394,396,393.75,394.5,NA,394.75,171,12683
"132",2016-03-21,392.5,395.75,392.5,394.5,1.25,394.75,390,12603
"133",2016-03-18,394.75,395,392.75,393,1,393.5,227,12695
"134",2016-03-17,394,397,392.75,394,0.75,394.5,503,12537
"135",2016-03-16,394.5,394.5,393,393.25,1,393.75,578,12404
"136",2016-03-15,392,394.75,392,394.75,1.25,394.75,900,12466
"137",2016-03-14,390,394,390,392.75,4.75,393.5,959,12368
"138",2016-03-11,388,389.25,387,389,1,388.75,733,12377
"139",2016-03-10,385.25,388.5,385.25,387.25,1.5,387.75,193,12289
"140",2016-03-09,385.75,387.25,384.25,386,1.5,386.25,850,12101
"141",2016-03-08,385,388.75,383.75,387.5,2,387.75,263,12115
"142",2016-03-07,388.5,388.5,385,385.25,1.25,385.75,184,12082
"143",2016-03-04,383,386,382.75,383.75,2.25,384.5,226,12078
"144",2016-03-03,380,383,380,382.5,0.5,382.25,627,11947
"145",2016-03-02,384,384.5,381.25,381.75,1,381.75,551,11742
"146",2016-03-01,384.25,386,383,383,1.75,382.75,382,11663
"147",2016-02-29,386.25,387.75,384.5,384.5,2.5,384.5,431,11529
"148",2016-02-26,389.25,389.25,385.75,387.25,0.25,387,1254,11183
"149",2016-02-25,390,391.25,387.25,387.5,3,387.25,1350,10510
"150",2016-02-24,391.75,392.25,389.5,389.75,1.75,390.25,660,10395
"151",2016-02-23,396,396,392,392,4.25,392,996,9820
"152",2016-02-22,395,396.75,394.5,396.5,3,396.25,244,9745
"153",2016-02-19,394.5,394.5,392,393.75,NA,393.25,108,9723
"154",2016-02-18,395,396,391,393.75,2,393.25,657,9467
"155",2016-02-17,392.75,395,392,395,2.75,395.25,742,9238
"156",2016-02-16,395,395.5,390,392,0.25,392.5,1576,8538
"157",2016-02-12,392,394.5,391.5,392.75,0.75,392.25,372,8391
"158",2016-02-11,389.75,392.75,389,391.75,2.25,391.5,356,8343
"159",2016-02-10,390.5,390.5,388.75,389.25,0.75,389.25,318,8393
"160",2016-02-09,391,391.25,389,390.25,1.25,390,1285,7953
"161",2016-02-08,395,395.25,390.75,391.5,4,391.25,745,7580
"162",2016-02-05,397,397.25,395,395,1.5,395.25,454,7293
"163",2016-02-04,400,400.25,396.5,396.5,1.75,396.75,603,6878
"164",2016-02-03,399.5,400.5,396,398.75,2.25,398.5,779,6585
"165",2016-02-02,400.5,402.25,399,400.5,0.25,400.75,353,6500
"166",2016-02-01,400.25,402.75,400.25,400.75,2.25,401,611,6143
"167",2016-01-29,399.5,404.5,398.25,403.5,5.25,403.25,544,6036
"168",2016-01-28,400,401,398,398,3,398,224,5959
"169",2016-01-27,401,402.75,400,400.75,1.25,401,229,5868
"170",2016-01-26,402,404,400.75,401.75,NA,402.25,328,5696
"171",2016-01-25,401.5,403,400,401.5,0.25,402.25,261,5531
"172",2016-01-22,400,402.5,400,401.75,2,402,271,5424
"173",2016-01-21,400.5,403,399,400.5,1.5,400,351,5268
"174",2016-01-20,400,402.5,399.5,401.5,0.5,401.5,253,5156
"175",2016-01-19,398,402.5,398,401,2.5,401,392,5078
"176",2016-01-15,394.25,398.25,394,397.75,2.75,398.5,309,5051
"177",2016-01-14,396,397.25,394.5,396,1.25,395.75,200,5069
"178",2016-01-13,398,398.75,395,397,0.75,397,173,5033
"179",2016-01-12,394.75,405,392,397,2.5,397.75,457,4953
"180",2016-01-11,395.5,396.25,392,394.5,3,395.25,361,4784
"181",2016-01-08,397,399.5,396.5,397.75,2.75,398.25,178,4782
"182",2016-01-07,394.75,396.25,392.75,395.25,0.5,395.5,263,4713
"183",2016-01-06,395,396,393,395,0.25,395,425,4657
"184",2016-01-05,396.5,397.25,394,394.75,NA,394.75,170,4583
"185",2016-01-04,397.75,398.5,394,394.75,4,394.75,487,4406
"186",2015-12-31,400,400.25,397.75,398.5,1.5,398.75,248,4370
"187",2015-12-30,402,403.5,399.25,400.25,3,400.25,74,4366
"188",2015-12-29,401,402.5,399.5,402.5,1.75,403.25,173,4254
"189",2015-12-28,403.5,404,400.5,401.75,1.75,401.5,298,4121
"190",2015-12-24,402.25,402.75,402.25,402.75,0.25,403.25,49,4083
"191",2015-12-23,404.25,404.25,403,403.25,0.25,403.5,42,4063
"192",2015-12-22,407.5,407.75,404,404,4,403.75,184,3936
"193",2015-12-21,406.25,408,405.25,407.75,0.25,407.75,194,3866
"194",2015-12-18,408.5,412,405,407.75,1,408,229,3840
"195",2015-12-17,404,409.5,400.5,408.5,4,409,453,3603
"196",2015-12-16,408,408.75,404,404.75,4.25,405,170,3514
"197",2015-12-15,410.25,410.5,408,409.25,1.5,409.25,280,3520
"198",2015-12-14,410,411.75,408.25,411,2.5,410.75,115,3474
"199",2015-12-11,411,411,407.5,408,3.25,408.25,138,3454
"200",2015-12-10,411.5,412.25,407.5,411.5,3,411.5,104,3427
"201",2015-12-09,409,411.5,406.25,408.25,0.25,408.5,141,3399
"202",2015-12-08,410,410,408,409,0.75,408.75,72,3428
"203",2015-12-07,416,416.5,408,408,8.75,408,168,3354
"204",2015-12-04,414.5,417,413.25,416.75,2.25,416.75,215,3269
"205",2015-12-03,406.25,415.5,404.5,413.25,7.25,414.5,335,3285
"206",2015-12-02,405.75,407.75,405.5,407,1,407.25,242,3149
"207",2015-12-01,408.5,409,406,409,1.25,408.25,147,3056
"208",2015-11-30,403,412.75,403,406.75,3.75,407,135,2981
"209",2015-11-27,404.5,404.5,402.25,402.25,3.25,403.25,16,2978
"210",2015-11-25,404.25,406.25,404.25,405.5,1.5,406.5,109,2949
"211",2015-11-24,404.5,405.5,404,405,0.5,405,164,2916
"212",2015-11-23,401.5,407,401,407,3.5,405.5,126,2904
"213",2015-11-20,401,402.75,401,401.5,0.5,402,70,2876
"214",2015-11-19,400.5,402.25,400,401,0.5,401.5,84,2869
"215",2015-11-18,402,404,399.25,401,2.5,401,290,2699
"216",2015-11-17,402.75,403.75,401,401,1.75,403.5,147,2692
"217",2015-11-16,400,402.25,400,401,1.75,401.75,193,2635
"218",2015-11-13,400,401.25,400,400,3,400,16,2630
"219",2015-11-12,400,401,400,400.75,0.5,403,8,2629
"220",2015-11-11,402.25,403,400.75,400.75,0.5,402.5,35,2622
"221",2015-11-10,404.75,404.75,400,400,2,402,375,2446
"222",2015-11-09,408,408,404,404,4.5,404,87,2423
"223",2015-11-06,408.5,409.25,406,409.25,1.5,408.5,132,2365
"224",2015-11-05,411,411.5,410,411.5,4,410,74,2357
"225",2015-11-04,413,416.25,413,415.5,0.5,414,7,2354
"226",2015-11-03,412.5,414.25,410.75,414.25,3.25,414.5,30,2355
"227",2015-11-02,416.5,416.5,411.25,411.25,4.5,411.25,107,2341
"228",2015-10-30,415.75,415.75,414.75,414.75,1.5,415.75,20,2336
"229",2015-10-29,411,412.5,411,412.5,3.75,414.25,1,2335
"230",2015-10-28,415,415,410,410,2.25,410.5,29,2332
"231",2015-10-27,415,416.25,413.25,413.25,2.25,412.75,17,2327
"232",2015-10-26,NA,413.5,410.25,413.5,4.25,415,6,2324
"233",2015-10-23,408,410.5,408,410.5,0.5,410.75,12,2319
"234",2015-10-22,411,411.75,410.75,410.75,1.25,410.25,15,2315
"235",2015-10-21,408.5,410.5,408.25,410.5,0.75,411.5,40,2311
"236",2015-10-20,409,412,409,411.25,1.5,410.75,56,2279
"237",2015-10-19,408.25,410,407.75,409,0.25,409.25,81,2264
"238",2015-10-16,409.25,410,408.5,410,0.5,409.5,35,2241
"239",2015-10-15,410.25,410.25,409.25,409.25,1.5,409,27,2227
"240",2015-10-14,413.75,414.75,410.25,410.25,2.5,410.5,22,2221
"241",2015-10-13,412,413.5,412,413.5,2.75,413,8,2219
"242",2015-10-12,412,412,411.5,412,1.25,410.25,19,2200
"243",2015-10-09,415,415,413,414.5,2.75,411.5,52,2188
"244",2015-10-08,417,417,414.5,415,4.5,414.25,48,2158
"245",2015-10-07,419.25,419.25,415.5,418.75,1,418.75,50,2154
"246",2015-10-06,416,419.25,416,419,3.75,419.75,475,1988
"247",2015-10-05,412.5,416.5,412.5,416.5,4,416,17,1983
"248",2015-10-02,409.75,412.5,409.75,412,0.5,412,24,1980
"249",2015-10-01,416.75,417,412.75,412.75,0.5,412.5,57,1960
"250",2015-09-30,415.5,416.25,409,413.5,1,413,278,1845
"251",2015-09-29,412.5,412.75,411.5,411.75,1,412,22,1862
"252",2015-09-28,414,414,408.75,409,0.5,411,96,1874
"253",2015-09-25,409.5,411.5,408,411.5,2.25,411.5,121,1867
"254",2015-09-24,407,408.5,407,408.5,0.25,409.25,78,1829
"255",2015-09-23,408.5,410.75,408.5,410,1.75,409.5,22,1840
"256",2015-09-22,407,409,407,407.25,4,407.75,12,1832
"257",2015-09-21,408.5,413,408.5,411.5,3,411.75,32,1820
"258",2015-09-18,408.5,409,408.5,408.75,0.5,408.75,20,1806
"259",2015-09-17,408,408,408,408,3,408.25,28,1783
"260",2015-09-16,410.25,411.25,410,411.25,2,411.25,15,1776
"261",2015-09-15,417,417,413.25,413.25,3.75,413.25,56,1778
"262",2015-09-14,419,420,415,416,1.25,417,80,1756
"263",2015-09-11,405,416.25,403,416.25,8.75,418.25,193,1730
"264",2015-09-10,407.25,407.25,407.25,407.25,4,409.5,1,1729
"265",2015-09-09,407.5,407.5,405.75,405.75,0.75,405.5,11,1732
"266",2015-09-08,405,405,402,402.25,2.75,404.75,48,1706
"267",2015-09-04,401,402.75,400.5,402.75,0.75,402,51,1676
"268",2015-09-03,402.5,405,401,402,3,401.25,82,1663
"269",2015-09-02,402.5,402.5,402.5,402.5,1.5,404.25,5,1658
"270",2015-09-01,409,409,405,405,6.75,405.75,31,1634
"271",2015-08-31,411.5,411.5,411.5,411.5,1,412.5,25,1637
"272",2015-08-28,414,414,411.5,411.5,0.25,411.5,8,1640
"273",2015-08-27,412,412,411,411,3.5,411.75,13,1641
"274",2015-08-26,411,412.75,406.25,406.25,2.5,408.25,38,1622
"275",2015-08-25,411.25,411.25,411,411,4.5,410.75,56,1591
"276",2015-08-24,414.25,418.25,406.25,417,1,415.25,120,1533
"277",2015-08-21,413,413,412,412,2.5,414.25,19,1534
"278",2015-08-20,416,417,416,417,4.5,416.75,12,1526
"279",2015-08-19,418,418,414,416.25,1.5,412.25,19,1524
"280",2015-08-18,414,414,413.25,413.5,0.25,413.75,3,1522
"281",2015-08-17,413,413,412.5,413,NA,413.5,3,1522
"282",2015-08-14,411.5,414.5,411.5,413,0.25,413.5,30,1498
"283",2015-08-13,402,414,402,413.5,12.25,413.75,121,1406
"284",2015-08-12,402.5,402.5,395,400,5.5,401.5,167,1401
"285",2015-08-11,NA,NA,407.5,407.5,12,407,2,1400
"286",2015-08-10,415,418,415,418,11.5,419,15,1399
"287",2015-08-07,405.25,405.25,405.25,405.25,2.25,407.5,1,1399
"288",2015-08-06,NA,NA,NA,NA,2,405.25,2,1397
"289",2015-08-05,NA,NA,NA,NA,1.5,407.25,4,1398
"290",2015-08-04,NA,NA,NA,NA,2.5,405.75,43,1394
"291",2015-08-03,403,403,401,403,3.75,403.25,4,1393
"292",2015-07-31,406.75,409.25,404,404,1.5,407,13,1396
"293",2015-07-30,405.5,406,402.25,406,4,408.5,39,1385
"294",2015-07-29,402.25,406,402.25,403.75,1.75,404.5,18,1377
"295",2015-07-28,402,404.75,402,402.75,4.75,406.25,109,1333
"296",2015-07-27,406.5,406.5,400.25,402.5,6,401.5,325,1341
"297",2015-07-24,410.5,410.5,410,410,3,407.5,7,1343
"298",2015-07-23,411,411,411,411,1.25,410.5,1,1343
"299",2015-07-22,411.5,411.5,411.5,411.5,2.5,411.75,1,1341
"300",2015-07-21,412,413,412,413,3.25,414.25,13,1335
"301",2015-07-20,413.75,413.75,410,410,5,411,12,1337
"302",2015-07-17,418,418.5,414,416.5,6,416,19,1337
"303",2015-07-16,426,428.5,422,422,0.75,422,43,1329
"304",2015-07-15,NA,NA,NA,NA,0.75,422.75,5,1327
"305",2015-07-14,425.75,425.75,421,421,4.5,422,22,1333
"306",2015-07-13,426,427,426,426.75,2.75,426.5,19,1335
"307",2015-07-10,425.75,428,423.5,424,1.5,423.75,18,1328
"308",2015-07-09,424,426,423.5,424.5,2.75,425.25,33,1311
"309",2015-07-08,423,423.25,420.5,422.5,1.25,422.5,37,1310
"310",2015-07-07,424.25,424.25,419,419,6,421.25,63,1307
"311",2015-07-06,425.5,427,425.25,NA,0.25,427.25,37,1303
"312",2015-07-02,425,427,425,NA,2.5,427,33,1277
"313",2015-07-01,425,425,418.75,NA,1,424.5,100,1251
"314",2015-06-30,417,425,417,NA,6.75,423.5,104,1209
"315",2015-06-29,415.25,420,415.25,NA,1.75,416.75,42,1216
"316",2015-06-26,419.5,422,416,NA,1,418.5,197,1183
"317",2015-06-25,420,421.25,419.5,NA,2.75,419.5,40,1153
"318",2015-06-24,416.5,420,416.5,NA,0.75,416.75,32,1130
"319",2015-06-23,414.5,418,414.5,NA,4.5,417.5,55,1102
"320",2015-06-22,409.5,413.75,407,NA,3.25,413,25,1100
"321",2015-06-19,411,411,408.25,NA,2.25,409.75,23,1109
"322",2015-06-18,410.75,413.5,410.75,NA,0.25,412,42,1116
"323",2015-06-17,410,412,409.5,NA,4,412.25,30,1103
"324",2015-06-16,404.5,407,404,NA,3.75,408.25,20,1094
"325",2015-06-15,407,407,407,NA,3.75,404.5,52,1092
"326",2015-06-12,407,408,407,NA,1.25,408.25,12,1095
"327",2015-06-11,407.75,408,406.5,NA,0.75,409.5,11,1091
"328",2015-06-10,412,414,410.25,NA,3.75,410.25,48,1070
"329",2015-06-09,414,414,412.25,NA,0.75,414,11,1066
"330",2015-06-08,413.75,415,413.75,NA,3.75,414.75,28,1040
"331",2015-06-05,411.25,411.25,411.25,NA,0.75,411,7,1040
"332",2015-06-04,410.5,411.5,410.25,NA,3,411.75,8,1039
"333",2015-06-03,406.5,408.5,406.5,NA,2.5,408.75,3,1039
"334",2015-06-02,400,407.5,400,NA,6.5,406.25,56,999
"335",2015-06-01,399,399.5,398,NA,2,399.75,9,995
"336",2015-05-29,405,405,401,NA,2,401.75,22,986
"337",2015-05-28,400.5,403.25,399.75,NA,3,403.75,87,983
"338",2015-05-27,401,403,400.25,NA,0.75,400.75,84,980
"339",2015-05-26,405,405,400.5,NA,4,401.5,101,907
"340",2015-05-22,405,405.25,405,NA,1.75,405.5,45,897
"341",2015-05-21,404.5,405,404,NA,1,403.75,64,864
"342",2015-05-20,402,403,401.5,NA,1.5,402.75,32,835
"343",2015-05-19,405.5,405.5,401.25,NA,4,404.25,19,820
"344",2015-05-18,NA,NA,NA,NA,2,408.25,0,820
"345",2015-05-15,405,405,401.5,NA,0.5,406.25,8,817
"346",2015-05-14,NA,NA,NA,NA,5.25,405.75,1,817
"347",2015-05-13,400,400,398.5,NA,0.75,400.5,23,805
"348",2015-05-12,398.5,401,398.5,NA,0.25,399.75,8,804
"349",2015-05-11,400,400,400,NA,1,399.5,1,805
"350",2015-05-08,404,404.5,400,NA,4.25,400.5,82,753
"351",2015-05-07,405,405,404.5,NA,5.25,404.75,20,740
"352",2015-05-06,NA,NA,NA,NA,1,410,0,740
"353",2015-05-05,409,410,408.25,NA,0.5,409,49,720
"354",2015-05-04,410,410,409,NA,NA,409.5,4,717
"355",2015-05-01,NA,NA,411,NA,2.25,409.5,10,707
"356",2015-04-30,411,411,409,NA,2.25,411.75,44,671
"357",2015-04-29,413.5,414,411.5,NA,1.75,414,52,621
"358",2015-04-28,412,412.5,412,NA,0.5,412.25,15,615
"359",2015-04-27,412,412,412,NA,1,412.75,5,611
"360",2015-04-24,418,418,414,NA,4,413.75,6,613
"361",2015-04-23,418,418,418,NA,0.75,417.75,10,620
"362",2015-04-22,NA,NA,NA,NA,NA,418.5,0,620
"363",2015-04-21,420,420,420,NA,2,418.5,7,618
"364",2015-04-20,NA,NA,NA,NA,0.5,420.5,0,618
"365",2015-04-17,NA,NA,NA,NA,1.25,421,0,618
"366",2015-04-16,420,420,419,NA,0.25,419.75,5,616
"367",2015-04-15,418,421.5,418,NA,1.5,419.5,9,623
"368",2015-04-14,420,422.5,420,NA,2.25,421,22,619
"369",2015-04-13,418,418,418,NA,1.5,418.75,5,619
"370",2015-04-10,NA,NA,NA,NA,0.25,420.25,0,619
"371",2015-04-09,NA,NA,NA,NA,0.25,420,0,619
"372",2015-04-08,418,418,418,NA,0.5,419.75,5,614
"373",2015-04-07,0,0,0,NA,1.25,420.25,0,614
"374",2015-04-06,0,0,0,NA,0.75,421.5,0,614
"375",2015-04-02,421.75,424.25,421.75,NA,4,422.25,12,623
"376",2015-04-01,416,416,411,NA,4.25,418.25,11,627
"377",2015-03-31,423.5,425.5,414.75,NA,9.5,414,11,624
"378",2015-03-30,0,0,0,NA,0.5,423.5,1,625
"379",2015-03-27,425.5,425.5,419.5,NA,2.75,423,26,616
"380",2015-03-26,427.75,429,425,NA,3.25,425.75,17,615
"381",2015-03-25,430,431,427.25,NA,1.5,429,38,610
"382",2015-03-24,431,431,430.75,NA,1.5,430.5,8,609
"383",2015-03-23,431.5,431.5,431.25,NA,1,432,4,608
"384",2015-03-20,427.25,432,427.25,NA,5.5,431,49,607
"385",2015-03-19,427.25,428,424.25,NA,0.25,425.5,5,607
"386",2015-03-18,421.25,422,421.25,NA,3.25,425.25,6,601
"387",2015-03-17,422,422,421.25,NA,5.25,422,8,593
"388",2015-03-16,425,425,425,NA,1.5,427.25,25,572
"389",2015-03-13,426,426.75,426,NA,0.5,425.75,34,545
"390",2015-03-12,427.25,427.25,426,NA,1.75,426.25,7,548
"391",2015-03-11,428.25,429.75,427,NA,NA,428,9,548
"392",2015-03-10,426.25,427,426,NA,1,428,9,544
"393",2015-03-09,428,428,426.25,NA,0,426.5,12,543
"394",2015-03-06,426.5,427,426.5,NA,0,427,39,509
"395",2015-03-05,0,0,0,NA,NA,427.5,0,509
"396",2015-03-04,0,0,0,NA,0.5,427.5,0,510
"397",2015-03-03,428,428,428,NA,0.5,427.75,1,510
"398",2015-03-02,426.5,426.5,426.5,NA,1,428,32,480
"399",2015-02-27,430,430,429,NA,0.5,429,6,478
"400",2015-02-26,429,429.25,427.5,NA,1,429.25,5,479
"401",2015-02-25,426.5,426.5,426.5,NA,1,427.75,25,460
