"","Date","Open","High","Low","Last","Change","Settle","Volume","Open Interest"
"90",2016-05-19,410.75,412,402.25,406,7.5,407,389,4311
"91",2016-05-18,413,415,411.5,413,0.75,414.5,424,4253
"92",2016-05-17,412,414,410,413.75,2,413.75,593,3934
"93",2016-05-16,408.75,411.75,407.75,411.75,1.5,411.75,38,3920
"94",2016-05-13,408,410,405.25,410,2,410.25,422,3710
"95",2016-05-12,400.75,408,399.5,407.75,8.75,408.25,92,3717
"96",2016-05-11,400.75,402.75,397.25,398.5,2.75,399.5,83,3726
"97",2016-05-10,392,406.25,391,401.5,10.25,402.25,657,3517
"98",2016-05-09,397.75,400,391.75,391.75,7,392,171,3488
"99",2016-05-06,398.25,398.75,397,398.5,3,399,82,3448
"100",2016-05-05,399.75,399.75,397.75,397.75,2.75,396,104,3446
"101",2016-05-04,401.5,402.25,397.5,398.5,1.75,398.75,116,3400
"102",2016-05-03,403.5,409.75,397.75,397.75,8,400.5,109,3393
"103",2016-05-02,406,407.5,402.5,405.5,1.5,408.5,75,3360
"104",2016-04-29,408.5,409,404.75,407,NA,407,193,3369
"105",2016-04-28,409.25,409.5,404.5,406.5,0.5,407,426,3218
"106",2016-04-27,409,409.5,404.5,406,3.5,406.5,214,3103
"107",2016-04-26,405.75,410,405.75,410,7.75,410,71,3099
"108",2016-04-25,396,402,390.75,402,8.75,402.25,570,2983
"109",2016-04-22,400,400.75,393.5,393.5,10,393.5,122,2919
"110",2016-04-21,411,411,402,404,8,403.5,538,2803
"111",2016-04-20,408,410,407.75,410,3.5,411.5,228,2751
"112",2016-04-19,405,407.5,405,407,5.25,408,90,2735
"113",2016-04-18,404,404.25,402,402,0.75,402.75,121,2733
"114",2016-04-15,399.25,401.25,399.25,401.25,2.75,402,16,2741
"115",2016-04-14,398.75,400,396.5,399,0.5,399.25,311,2699
"116",2016-04-13,390.25,397.5,390,397.5,8.75,398.75,274,2654
"117",2016-04-12,388,388,388,388,4.75,390,145,2622
"118",2016-04-11,391.25,391.25,385,385,5.5,385.25,133,2527
"119",2016-04-08,389.5,391,389.5,390.75,0.5,390.75,84,2491
"120",2016-04-07,388.25,390,388,390,2.75,390.25,135,2436
"121",2016-04-06,386,387.5,386,387.5,0.25,387.5,93,2398
"122",2016-04-05,384,387.75,384,387.75,2.75,387.75,271,2235
"123",2016-04-04,384.25,384.75,384.25,384.75,0.5,385,373,2106
"124",2016-04-01,383.75,384.75,381.75,384.75,1.75,385.5,525,1979
"125",2016-03-31,391.25,391.25,382,382,7.5,383.75,807,1955
"126",2016-03-30,395.5,397.5,391,391,4.75,391.25,52,1964
"127",2016-03-29,395,395.25,395,395.25,0.75,396,164,1944
"128",2016-03-28,395.75,395.75,394.75,394.75,0.5,395.25,40,1943
"129",2016-03-24,393.25,397,392.75,395.5,2.5,395.75,191,1948
"130",2016-03-23,392.25,392.25,392.25,392.25,2,393.25,8,1946
"131",2016-03-22,396.25,396.25,394.25,394.25,0.25,395.25,131,1894
"132",2016-03-21,394.25,397,394.25,397,2,395.5,46,1890
"133",2016-03-18,NA,NA,NA,NA,1.25,393.5,8,1893
"134",2016-03-17,395,395,395,395,0.5,394.75,6,1892
"135",2016-03-16,393.75,394.75,393.75,394.75,0.5,394.25,13,1887
"136",2016-03-15,391.5,396.25,391.5,395,0.75,394.75,43,1860
"137",2016-03-14,389.5,390,389.5,390,5.5,394,63,1857
"138",2016-03-11,393.25,393.25,386.75,389.5,0.75,388.5,444,1816
"139",2016-03-10,NA,NA,NA,NA,1,389.25,0,1816
"140",2016-03-09,NA,NA,NA,NA,0.25,388.25,0,1816
"141",2016-03-08,NA,NA,NA,NA,0.75,388.5,14,1816
"142",2016-03-07,NA,NA,NA,NA,1.25,387.75,20,1799
"143",2016-03-04,385,386.25,385,386.25,2.5,386.5,45,1783
"144",2016-03-03,NA,NA,NA,NA,1,384,5,1783
"145",2016-03-02,384,384,384,384,0.75,383,27,1784
"146",2016-03-01,NA,NA,NA,NA,1.25,383.75,0,1784
"147",2016-02-29,386,386,385.75,385.75,2,385,58,1750
"148",2016-02-26,388.25,388.25,387,387.25,1,387,112,1685
"149",2016-02-25,389,389,388,388,3.75,388,84,1662
"150",2016-02-24,392.25,392.25,392.25,392.25,1.75,391.75,11,1663
"151",2016-02-23,395.75,395.75,395.75,395.75,4.5,393.5,84,1640
"152",2016-02-22,398,398,398,398,3.75,398,46,1644
"153",2016-02-19,395,395,395,395,0.25,394.25,9,1644
"154",2016-02-18,NA,NA,395,395,2,394,42,1642
"155",2016-02-17,393.25,395,392.75,395,2,396,464,1600
"156",2016-02-16,394.25,396,393,394,0.25,394,1134,1585
"157",2016-02-12,394.25,395,394.25,394.5,0.25,394.25,182,1514
"158",2016-02-11,392,392,392,392,0.75,394,19,1517
"159",2016-02-10,NA,NA,NA,NA,0.25,393.25,0,1517
"160",2016-02-09,395,396,394,396,1.25,393.5,117,1437
"161",2016-02-08,398,398,398,398,4,394.75,12,1428
"162",2016-02-05,NA,NA,NA,NA,2,398.75,0,1428
"163",2016-02-04,NA,NA,NA,NA,1,400.75,7,1426
"164",2016-02-03,NA,NA,NA,NA,1.75,401.75,37,1420
"165",2016-02-02,401.75,404,401.75,404,0.75,403.5,32,1413
"166",2016-02-01,402,402,401.5,401.75,1.25,402.75,28,1411
"167",2016-01-29,400,402.25,400,401.75,4.25,404,62,1380
"168",2016-01-28,NA,NA,NA,NA,3,399.75,110,1380
"169",2016-01-27,NA,NA,NA,NA,1,402.75,0,1380
"170",2016-01-26,NA,NA,NA,NA,0.5,403.75,0,1380
"171",2016-01-25,404,404,399.25,404,0.75,404.25,10,1370
"172",2016-01-22,399.25,399.25,399.25,399.25,1.75,403.5,24,1363
"173",2016-01-21,NA,NA,NA,NA,1.5,401.75,91,1362
"174",2016-01-20,NA,NA,NA,NA,0.75,403.25,0,1362
"175",2016-01-19,NA,NA,NA,NA,3.25,402.5,0,1362
"176",2016-01-15,NA,NA,NA,NA,2.5,399.25,116,1354
"177",2016-01-14,NA,NA,NA,NA,1.25,396.75,0,1354
"178",2016-01-13,398,398,398,398,0.5,398,10,1349
"179",2016-01-12,NA,NA,NA,NA,2.75,398.5,31,1346
"180",2016-01-11,NA,NA,NA,NA,3.5,395.75,17,1334
"181",2016-01-08,398.25,398.25,398.25,398.25,3.5,399.25,8,1329
"182",2016-01-07,NA,NA,NA,NA,NA,395.75,0,1329
"183",2016-01-06,394.5,394.5,393.75,393.75,1.25,395.75,47,1294
"184",2016-01-05,NA,NA,NA,NA,NA,394.5,0,1294
"185",2016-01-04,397.75,397.75,397.75,397.75,5,394.5,11,1297
"186",2015-12-31,400,400,400,400,1.25,399.5,30,1283
"187",2015-12-30,NA,NA,NA,NA,2.25,400.75,0,1283
"188",2015-12-29,402.5,402.5,402.5,402.5,1.25,403,8,1287
"189",2015-12-28,NA,NA,NA,NA,2.5,401.75,4,1287
"190",2015-12-24,404.75,405.75,404.75,405.75,0.25,404.25,3,1287
"191",2015-12-23,NA,NA,NA,NA,0.5,404.5,0,1287
"192",2015-12-22,409.25,409.25,409.25,409.25,4.25,405,14,1275
"193",2015-12-21,NA,NA,NA,NA,1,409.25,0,1275
"194",2015-12-18,NA,NA,NA,NA,0.25,410.25,2,1275
"195",2015-12-17,NA,NA,NA,NA,3.75,410.5,3,1275
"196",2015-12-16,NA,NA,NA,NA,4.75,406.75,14,1274
"197",2015-12-15,411.5,411.5,411,411,2.25,411.5,105,1231
"198",2015-12-14,413.5,413.5,413.25,413.25,2.75,413.75,107,1176
"199",2015-12-11,411.5,413.25,410.5,410.75,3.25,411,40,1150
"200",2015-12-10,411,411.25,411,411,3.25,414.25,34,1126
"201",2015-12-09,411,411,411,411,0.25,411,74,1074
"202",2015-12-08,411.75,412,411.75,412,0.25,410.75,22,1060
"203",2015-12-07,NA,NA,NA,NA,8,410.5,0,1060
"204",2015-12-04,415.25,418.25,415.25,418.25,3.5,418.5,27,1040
"205",2015-12-03,416,416,416,416,6.25,415,61,1040
"206",2015-12-02,410.5,410.5,410.5,410.5,2,408.75,4,1038
"207",2015-12-01,410,410,410,410,1.25,410.75,2,1038
"208",2015-11-30,410.75,415,410.75,415,4.25,409.5,71,1010
"209",2015-11-27,NA,NA,NA,NA,4.25,405.25,0,1010
"210",2015-11-25,NA,NA,NA,NA,2,409.5,18,1010
"211",2015-11-24,407,407,407,407,NA,407.5,59,967
"212",2015-11-23,404,408.5,404,408.5,2.75,407.5,109,905
"213",2015-11-20,404,404,404,404,0.75,404.75,13,900
"214",2015-11-19,NA,NA,NA,NA,1,404,3,900
"215",2015-11-18,NA,NA,NA,NA,1.75,403,3,900
"216",2015-11-17,403.25,404,403,403.75,2.5,404.75,204,808
"217",2015-11-16,NA,NA,NA,NA,1.25,402.25,0,808
"218",2015-11-13,NA,NA,NA,NA,3.25,401,2,808
"219",2015-11-12,NA,NA,NA,NA,0.25,404.25,0,808
"220",2015-11-11,405,405,405,405,NA,404,28,788
"221",2015-11-10,407,407,403.75,403.75,3.25,404,57,758
"222",2015-11-09,NA,NA,NA,NA,5.25,407.25,5,761
"223",2015-11-06,NA,NA,NA,NA,1.25,412.5,19,756
"224",2015-11-05,NA,NA,415.75,415.75,4.25,413.75,0,756
"225",2015-11-04,415.75,417.25,415.75,417.25,0.5,418,1,755
"226",2015-11-03,416.25,416.25,416.25,416.25,3.5,417.5,4,755
"227",2015-11-02,420,420,417,417,6,414,20,747
"228",2015-10-30,418.25,420,418.25,420,1.75,420,35,725
"229",2015-10-29,NA,416.25,NA,416.25,4,418.25,0,725
"230",2015-10-28,417,417,416.5,416.5,2.75,414.25,26,712
"231",2015-10-27,418,419.75,418,419,1.75,417,27,687
"232",2015-10-26,NA,417,414.25,417,4.25,418.75,4,687
"233",2015-10-23,413,413,413,413,1,414.5,16,677
"234",2015-10-22,414.5,414.5,414.5,414.5,1,413.5,19,665
"235",2015-10-21,413.5,414.25,413.25,414.25,1,414.5,42,651
"236",2015-10-20,414,414,414,414,1.5,413.5,21,637
"237",2015-10-19,413.75,413.75,413,413,1.75,412,40,625
"238",2015-10-16,413.25,413.25,413.25,413.25,0.5,413.75,19,614
"239",2015-10-15,414,414,414,414,0.75,413.25,18,605
"240",2015-10-14,416.25,416.25,416.25,416.25,2.25,414,46,569
"241",2015-10-13,417,417,417,417,3.25,416.25,15,569
"242",2015-10-12,416.25,416.25,416.25,416.25,1.5,413,10,559
"243",2015-10-09,415.25,415.25,415,415,4,414.5,3,561
"244",2015-10-08,NA,NA,NA,NA,4.5,418.5,0,561
"245",2015-10-07,NA,NA,NA,NA,1.25,423,0,561
"246",2015-10-06,NA,NA,NA,NA,4.75,424.25,15,561
"247",2015-10-05,NA,NA,NA,NA,4.25,419.5,0,561
"248",2015-10-02,415,417.75,415,417.75,1,415.25,56,535
"249",2015-10-01,NA,NA,NA,NA,NA,416.25,0,535
"250",2015-09-30,415.75,416.75,415,415.5,0.5,416.25,44,523
"251",2015-09-29,NA,415,NA,415,1,415.75,0,523
"252",2015-09-28,NA,NA,NA,NA,0.5,414.75,0,523
"253",2015-09-25,412.75,412.75,412.5,412.75,3,415.25,32,523
"254",2015-09-24,412.75,412.75,411.5,412.25,2,412.25,43,522
"255",2015-09-23,NA,NA,NA,NA,1.25,414.25,0,522
"256",2015-09-22,NA,NA,NA,NA,4.25,413,0,522
"257",2015-09-21,NA,NA,NA,NA,4.5,417.25,0,522
"258",2015-09-18,NA,NA,NA,NA,NA,412.75,9,530
"259",2015-09-17,NA,NA,NA,NA,5.25,412.75,3,531
"260",2015-09-16,417,417,417,417,0.5,418,2,531
"261",2015-09-15,420,420,419,420,3.25,418.5,19,522
"262",2015-09-14,NA,NA,NA,NA,NA,421.75,3,523
"263",2015-09-11,NA,NA,NA,NA,9.75,421.75,7,523
"264",2015-09-10,NA,NA,NA,NA,3.5,412,0,523
"265",2015-09-09,411,411,411,411,1.25,408.5,2,522
"266",2015-09-08,NA,NA,NA,NA,3.25,407.25,4,522
"267",2015-09-04,405.25,406,405.25,406,0.25,404,46,485
"268",2015-09-03,NA,NA,NA,NA,3.25,403.75,2,485
"269",2015-09-02,NA,NA,NA,NA,1.25,407,0,485
"270",2015-09-01,NA,NA,NA,NA,6,408.25,0,485
"271",2015-08-31,NA,NA,NA,NA,NA,414.25,0,485
"272",2015-08-28,NA,NA,NA,NA,0.25,414.25,6,485
"273",2015-08-27,NA,NA,NA,NA,3,414.5,0,485
"274",2015-08-26,NA,NA,NA,NA,1.5,411.5,16,486
"275",2015-08-25,415,415,414,414,4.25,413,158,384
"276",2015-08-24,414,414,413.5,413.5,1,417.25,49,349
"277",2015-08-21,NA,NA,NA,NA,3,416.25,5,349
"278",2015-08-20,NA,NA,NA,NA,4.75,419.25,0,349
"279",2015-08-19,NA,NA,NA,NA,1.5,414.5,0,349
"280",2015-08-18,NA,NA,NA,NA,1,416,0,349
"281",2015-08-17,NA,NA,NA,NA,1,415,0,349
"282",2015-08-14,NA,NA,NA,NA,0.5,416,0,349
"283",2015-08-13,NA,NA,NA,NA,10,416.5,3,346
"284",2015-08-12,NA,NA,NA,NA,6.25,406.5,53,330
"285",2015-08-11,NA,NA,NA,NA,11.75,412.75,0,330
"286",2015-08-10,NA,NA,NA,NA,11.5,424.5,0,330
"287",2015-08-07,NA,NA,NA,NA,2.5,413,0,330
"288",2015-08-06,NA,NA,NA,NA,1.5,410.5,0,330
"289",2015-08-05,NA,NA,NA,NA,0.5,412,4,330
"290",2015-08-04,NA,NA,NA,NA,3.5,411.5,12,326
"291",2015-08-03,NA,NA,NA,NA,2.5,408,2,326
"292",2015-07-31,NA,NA,NA,NA,2.25,410.5,5,326
"293",2015-07-30,409,409,409,409,3,412.75,60,298
"294",2015-07-29,409,409,409,409,2.25,409.75,27,288
"295",2015-07-28,409,409,409,409,5.5,412,43,257
"296",2015-07-27,415,415,411,411,9.75,406.5,114,206
"297",2015-07-24,418,418,418,418,3,416.25,29,178
"298",2015-07-23,NA,NA,NA,NA,1.25,419.25,0,178
"299",2015-07-22,NA,NA,NA,NA,2.5,420.5,0,178
"300",2015-07-21,NA,NA,NA,NA,3.25,423,0,178
"301",2015-07-20,NA,NA,NA,NA,5.25,419.75,0,178
"302",2015-07-17,NA,NA,NA,NA,6.5,425,0,178
"303",2015-07-16,NA,NA,NA,NA,2.25,431.5,6,178
"304",2015-07-15,NA,NA,NA,NA,NA,433.75,3,178
"305",2015-07-14,NA,NA,NA,NA,6,433.75,0,178
"306",2015-07-13,NA,NA,NA,NA,4.75,439.75,0,178
"307",2015-07-10,NA,NA,NA,NA,0.5,435,2,177
"308",2015-07-09,NA,NA,NA,NA,3.5,435.5,0,177
"309",2015-07-08,NA,NA,NA,NA,1.5,432,6,174
"310",2015-07-07,NA,NA,NA,NA,5.5,430.5,10,169
"311",2015-07-06,NA,NA,NA,NA,NA,436,0,169
"312",2015-07-02,NA,NA,NA,NA,2.25,436,0,169
"313",2015-07-01,NA,NA,NA,NA,1,433.75,15,169
"314",2015-06-30,NA,NA,NA,NA,8.5,432.75,18,169
"315",2015-06-29,NA,NA,NA,NA,2.5,424.25,0,169
"316",2015-06-26,NA,NA,NA,NA,1.25,426.75,46,169
"317",2015-06-25,NA,NA,NA,NA,3,425.5,4,169
"318",2015-06-24,NA,NA,NA,NA,NA,422.5,0,169
"319",2015-06-23,NA,NA,NA,NA,4.25,422.5,0,169
"320",2015-06-22,NA,NA,NA,NA,5.25,418.25,0,169
"321",2015-06-19,NA,NA,NA,NA,4.25,413,0,169
"322",2015-06-18,NA,NA,NA,NA,NA,417.25,0,169
"323",2015-06-17,NA,NA,NA,NA,4,417.25,5,169
"324",2015-06-16,NA,NA,NA,NA,3.75,413.25,0,169
"325",2015-06-15,413,413,413,NA,5,409.5,48,144
"326",2015-06-12,NA,NA,NA,NA,1,414.5,0,144
"327",2015-06-11,NA,NA,NA,NA,NA,415.5,0,144
"328",2015-06-10,418,418,417,NA,4.5,415.5,32,112
"329",2015-06-09,NA,NA,NA,NA,0.75,420,0,112
"330",2015-06-08,NA,NA,NA,NA,3.75,420.75,0,112
"331",2015-06-05,NA,NA,NA,NA,0.75,417,0,112
"332",2015-06-04,NA,NA,NA,NA,3.25,417.75,0,112
"333",2015-06-03,NA,NA,NA,NA,1.75,414.5,0,112
"334",2015-06-02,NA,412,NA,NA,7,412.75,0,112
"335",2015-06-01,NA,NA,NA,NA,2,405.75,0,112
"336",2015-05-29,NA,NA,NA,NA,1.75,407.75,0,112
"337",2015-05-28,NA,NA,NA,NA,3.25,409.5,0,112
"338",2015-05-27,409.75,410.25,409.75,NA,1,406.25,40,78
"339",2015-05-26,NA,NA,NA,NA,3.75,407.25,0,78
"340",2015-05-22,NA,NA,NA,NA,1.25,411,0,78
"341",2015-05-21,NA,NA,NA,NA,1,409.75,0,78
"342",2015-05-20,NA,NA,NA,NA,1.25,408.75,0,78
"343",2015-05-19,411,411,411,NA,4.25,410,12,66
"344",2015-05-18,NA,NA,NA,NA,1.25,414.25,0,66
"345",2015-05-15,410,411,410,NA,1.75,413,4,62
"346",2015-05-14,NA,NA,NA,NA,5.25,411.25,0,62
"347",2015-05-13,NA,NA,NA,NA,NA,406,0,62
"348",2015-05-12,NA,NA,NA,NA,0.75,406,0,62
"349",2015-05-11,NA,NA,NA,NA,0.75,405.25,0,62
"350",2015-05-08,NA,NA,NA,NA,4.25,406,0,62
"351",2015-05-07,NA,NA,NA,NA,5,410.25,0,62
"352",2015-05-06,NA,NA,NA,NA,2.25,415.25,0,62
"353",2015-05-05,415,415,413,NA,3,413,21,46
"354",2015-05-04,415,415,415,NA,1.25,416,2,44
"355",2015-05-01,NA,NA,NA,NA,2.25,414.75,0,44
"356",2015-04-30,413,413,413,NA,0.75,417,2,42
"357",2015-04-29,NA,NA,NA,NA,4.5,417.75,0,42
"358",2015-04-28,NA,NA,NA,NA,NA,413.25,0,42
"359",2015-04-27,NA,NA,NA,NA,2.5,413.25,0,42
"360",2015-04-24,NA,NA,NA,NA,5,415.75,0,42
"361",2015-04-23,NA,NA,NA,NA,2,420.75,0,42
"362",2015-04-22,NA,NA,NA,NA,0.25,422.75,0,42
"363",2015-04-21,NA,NA,NA,NA,2.75,423,0,42
"364",2015-04-20,NA,NA,NA,NA,0.5,425.75,0,42
"365",2015-04-17,NA,NA,NA,NA,2.25,426.25,0,42
"366",2015-04-16,NA,NA,NA,NA,NA,424,0,42
"367",2015-04-15,NA,NA,NA,NA,0.5,424,0,42
"368",2015-04-14,NA,422.25,NA,NA,2,423.5,0,42
"369",2015-04-13,NA,NA,NA,NA,4.75,421.5,0,42
"370",2015-04-10,NA,NA,NA,NA,0.25,426.25,0,42
"371",2015-04-09,NA,NA,NA,NA,0.25,426,0,42
"372",2015-04-08,NA,NA,NA,NA,0.5,425.75,0,42
"373",2015-04-07,NA,NA,NA,NA,1.25,426.25,0,42
"374",2015-04-06,NA,NA,NA,NA,0.75,427.5,0,42
"375",2015-04-02,NA,NA,NA,NA,3.25,428.25,0,42
"376",2015-04-01,NA,NA,NA,NA,6,425,0,42
"377",2015-03-31,NA,NA,NA,NA,12.5,419,0,42
"378",2015-03-30,NA,NA,NA,NA,0.5,431.5,0,42
"379",2015-03-27,NA,NA,NA,NA,0.75,431,0,42
"380",2015-03-26,NA,NA,NA,NA,5,431.75,0,42
"381",2015-03-25,NA,NA,NA,NA,1.75,436.75,0,42
"382",2015-03-24,NA,NA,NA,NA,1.5,438.5,0,42
"383",2015-03-23,NA,NA,NA,NA,2,437,0,42
"384",2015-03-20,NA,NA,NA,NA,8.75,435,0,42
"385",2015-03-19,NA,NA,NA,NA,0.5,426.25,0,42
"386",2015-03-18,NA,NA,NA,NA,3,425.75,0,42
"387",2015-03-17,NA,NA,NA,NA,6,422.75,0,42
"388",2015-03-16,NA,NA,NA,NA,0.25,428.75,0,42
"389",2015-03-13,432,432,432,NA,4.5,429,26,19
"390",2015-03-12,NA,NA,NA,NA,1.5,433.5,0,19
"391",2015-03-11,NA,NA,NA,NA,1.5,435,0,19
"392",2015-03-10,432,432,432,NA,0,433.5,1,18
"393",2015-03-09,NA,NA,NA,NA,0.5,433.5,0,18
"394",2015-03-06,NA,NA,NA,NA,NA,433,0,18
"395",2015-03-05,NA,NA,NA,NA,1.5,433,0,18
"396",2015-03-04,NA,NA,NA,NA,1.5,432.5,0,18
"397",2015-03-03,NA,NA,NA,NA,1.5,434,0,18
"398",2015-03-02,NA,NA,NA,NA,3.5,432.5,0,18
"399",2015-02-27,NA,NA,NA,NA,2.5,436,0,18
"400",2015-02-26,NA,NA,NA,NA,1,433.5,0,18
"401",2015-02-25,NA,NA,NA,NA,0,432.5,0,18
"402",2015-02-24,NA,NA,NA,NA,0.5,433.5,0,18
"403",2015-02-23,NA,NA,NA,NA,0.5,433,0,18
"404",2015-02-20,NA,NA,NA,NA,3,432.5,0,18
"405",2015-02-19,NA,NA,NA,NA,1.5,435.5,0,18
"406",2015-02-18,NA,NA,NA,NA,0.5,434,0,18
"407",2015-02-17,NA,NA,NA,NA,3,434.5,0,18
"408",2015-02-13,NA,NA,NA,NA,1,431.5,0,18
"409",2015-02-12,NA,NA,NA,NA,0,430.5,0,18
"410",2015-02-11,NA,NA,NA,NA,3,430.5,0,18
