"","Date","Open","High","Low","Last","Change","Settle","Volume","Open Interest"
"140",2016-03-09,379.75,381,377.25,378.75,1.25,379.25,18413,182708
"141",2016-03-08,378.75,382.25,376.75,380.25,1,380.5,25692,180897
"142",2016-03-07,381,381.5,378.5,377,1.5,379.5,20020,179770
"143",2016-03-04,375.75,379.75,375.5,378,2.5,378,21277,180685
"144",2016-03-03,374.25,376.5,373.75,376.25,1,375.5,25848,178914
"145",2016-03-02,374,375.75,373.25,374.25,0.75,374.5,16322,178031
"146",2016-03-01,376,376.75,373.75,374.25,2,373.75,22620,175102
"147",2016-02-29,378.75,379.75,375.75,376,2.5,375.75,21127,172787
"148",2016-02-26,380,380.25,377,378.25,1.5,378.25,21059,170988
"149",2016-02-25,383.25,385.25,379.5,379.75,4,379.75,22606,170192
"150",2016-02-24,386,386.25,382.75,383.25,2.25,383.75,16282,169332
"151",2016-02-23,389.5,389.75,385.5,385.75,4.25,386,22937,169141
"152",2016-02-22,386.75,390.75,386.75,389,3.75,390.25,18475,167137
"153",2016-02-19,386.5,387.75,386,387,NA,386.5,15049,167001
"154",2016-02-18,389,389.75,386.5,386.75,2.5,386.5,19899,167659
"155",2016-02-17,385.5,389,384.5,388,3.25,389,18165,167267
"156",2016-02-16,382.75,386,382.5,384,4,385.75,16852,167568
"157",2016-02-12,383,384.75,381.5,381.5,1,381.75,15691,166352
"158",2016-02-11,383.5,385.5,381.25,383.5,0.75,382.75,17193,165948
"159",2016-02-10,384,384.5,382.25,383.75,0.5,383.5,13376,165326
"160",2016-02-09,385,386.25,382.75,384,1.5,384,22496,163113
"161",2016-02-08,389,389.75,384.5,385.75,3.75,385.5,15936,160660
"162",2016-02-05,391.25,392,389,389,2,389.25,17931,161360
"163",2016-02-04,392.75,395,390.5,391,1.75,391.25,14098,160759
"164",2016-02-03,393.25,394.75,392.25,392,1,393,18784,160196
"165",2016-02-02,392,394.25,390.25,393.5,2,394,22985,158857
"166",2016-02-01,392,392.75,389.25,393,1.25,392,10811,158087
"167",2016-01-29,387.25,393.75,387,391.75,5.75,393.25,15680,156706
"168",2016-01-28,390,391,387,387,3,387.5,11072,156676
"169",2016-01-27,390.5,392.75,389,390.25,1,390.5,18768,155964
"170",2016-01-26,391.75,394,389.75,390.75,1,391.5,17811,153421
"171",2016-01-25,391.25,393.75,388.75,392.5,0.5,392.5,16270,152170
"172",2016-01-22,388.75,393,388.75,391.75,2.75,392,16540,152203
"173",2016-01-21,390,392.5,387.5,388.75,1.25,389.25,20149,150853
"174",2016-01-20,388.75,391.5,387.5,390,1,390.5,19937,151012
"175",2016-01-19,386,391,385.5,389,4.25,389.5,22681,150991
"176",2016-01-15,382,385.5,380.25,385.25,3.25,385.25,13926,149792
"177",2016-01-14,382.5,384,380.75,382,1,382,15500,148922
"178",2016-01-13,382,385.25,381,382.75,0.25,383,17658,149851
"179",2016-01-12,378.5,389.25,376,380,4.25,382.75,26342,150713
"180",2016-01-11,383,383.25,376.25,378.5,4.5,378.5,15649,150179
"181",2016-01-08,378.5,383.25,378.25,382.5,4.25,383,12012,149853
"182",2016-01-07,378,379.25,374.5,378.5,0.5,378.75,14320,148710
"183",2016-01-06,378.5,379.5,375,378.25,0.5,378.25,13847,147868
"184",2016-01-05,378.25,380.5,377,378,0.75,377.75,6316,147221
"185",2016-01-04,384,384,376.25,378,6,377,20057,142295
"186",2015-12-31,383,384.25,381.75,382.5,0.25,383,6697,141468
"187",2015-12-30,386.75,387.5,382.75,383.5,3.5,383.25,5143,140900
"188",2015-12-29,385.75,387.25,382,386.75,1,386.75,10473,138553
"189",2015-12-28,388.5,389.5,385,386,3.25,385.75,5138,137966
"190",2015-12-24,389.5,390.25,388.25,389,1,389,2592,138331
"191",2015-12-23,390.75,392,389.25,389.75,0.5,390,6947,137959
"192",2015-12-22,395,397,390,390,4.5,390.5,12603,138115
"193",2015-12-21,396.75,399.5,393,395,2,395,7582,137674
"194",2015-12-18,396.5,401.5,395,397,0.5,397,20960,136825
"195",2015-12-17,391.5,397.25,385.75,396.5,5.25,396.5,27220,133686
"196",2015-12-16,397,397.75,390.25,391.5,6.5,391.25,14405,131559
"197",2015-12-15,398,399.25,396.25,398,1.25,397.75,7908,130036
"198",2015-12-14,395.75,400,395,398,3,399,7292,129296
"199",2015-12-11,399,400,395.5,396,3.25,396,10267,128683
"200",2015-12-10,395.25,400.5,394,399,3.75,399.25,9455,127725
"201",2015-12-09,395.5,400.5,393,396,NA,395.5,10056,126854
"202",2015-12-08,NA,NA,NA,NA,NA,395.5,1032,126012
"203",2015-12-07,402.5,403.5,395.25,395.5,7.75,395.5,9592,126812
"204",2015-12-04,399.25,403.5,399,403,3.75,403.25,11114,126515
"205",2015-12-03,392.75,400.5,391,399,6.25,399.5,9151,125721
"206",2015-12-02,395.5,395.5,391.75,393.25,2.5,393.25,10189,125207
"207",2015-12-01,395,397.25,393.25,396.25,1,395.75,7387,123745
"208",2015-11-30,389.5,396.75,389.25,394.75,4.5,394.75,8324,123134
"209",2015-11-27,393.5,394,389.75,390,4.25,390.25,7672,122746
"210",2015-11-25,392,395,391.75,393.75,2.75,394.5,7706,123281
"211",2015-11-24,394,394.5,391.25,392,2.75,391.75,8501,122511
"212",2015-11-23,390.75,394.75,388.75,394.25,3.25,394.5,8943,122927
"213",2015-11-20,391.25,393.5,390.25,391.75,0.5,391.25,6933,121537
"214",2015-11-19,389,392.25,388,392.25,2.25,391.75,7648,122136
"215",2015-11-18,390,391.5,387.25,389.75,0.5,389.5,11043,120984
"216",2015-11-17,389.5,391.25,387.5,389.5,0.5,390,7536,121044
"217",2015-11-16,387.75,391,387.5,389.25,1.75,389.5,10630,118578
"218",2015-11-13,391.25,392,387.25,387.75,4,387.75,6647,116879
"219",2015-11-12,390.5,391.75,388,391,0.5,391.75,8244,112440
"220",2015-11-11,391.5,392.75,389.25,391,0.75,391.25,12724,110915
"221",2015-11-10,395.25,395.75,387,390.5,4.5,390.5,23577,108771
"222",2015-11-09,400.5,403,395,395.5,6.5,395,10956,108593
"223",2015-11-06,401.75,402.75,398,401.25,0.75,401.5,13128,106925
"224",2015-11-05,405.5,405.5,401.25,402.25,4,402.25,17108,102266
"225",2015-11-04,404.75,409,402.5,406,0.5,406.25,10871,101956
"226",2015-11-03,402,406.75,401.5,405,3.75,405.75,9266,98869
"227",2015-11-02,407.25,407.75,402,402.5,6,402,5568,96434
"228",2015-10-30,406.25,409.25,405.25,408.25,1.5,408,7350,95472
"229",2015-10-29,402.25,406.75,401.75,406.25,4.5,406.5,11374,91910
"230",2015-10-28,405.75,406,401.75,402,3.75,402,7642,91441
"231",2015-10-27,407.75,411.5,404.75,405.75,2.25,405.75,16420,93468
"232",2015-10-26,403,408.5,401.25,407,5,408,6611,92970
"233",2015-10-23,401.5,403.25,399.5,403,0.75,403,9991,91378
"234",2015-10-22,403.75,406.25,401.5,402,1.75,402.25,5118,89758
"235",2015-10-21,403,404.25,400,403.5,0.75,404,11537,88527
"236",2015-10-20,400.5,404.5,400,403,2.25,403.25,7423,88195
"237",2015-10-19,404.5,404.75,400.5,401,3.5,401,6571,87349
"238",2015-10-16,403.5,405.5,401,404.5,0.75,404.5,8519,86964
"239",2015-10-15,406.25,407,403,404,2.5,403.75,8912,88100
"240",2015-10-14,410,412,405.25,406,3.75,406.25,13188,84716
"241",2015-10-13,406.5,410.25,405,410,3.5,410,11676,85098
"242",2015-10-12,406.5,408.75,405.25,406.75,1.25,406.5,9735,84834
"243",2015-10-09,412.5,415,406.5,407.25,5,407.75,21496,82912
"244",2015-10-08,416.25,417.75,412.25,413,4.75,412.75,12648,83815
"245",2015-10-07,418.5,420,415,417,1.75,417.5,7706,82801
"246",2015-10-06,413.5,419,413.25,418.5,4.75,419.25,10651,73649
"247",2015-10-05,410,415,410,415,4.5,414.5,6311,73700
"248",2015-10-02,410,411.75,406.25,410.5,0.75,410,7969,73243
"249",2015-10-01,410.5,415.25,408.5,410.5,0.25,410.75,8629,74135
"250",2015-09-30,409.75,415,405,411.75,1.25,411,14603,73782
"251",2015-09-29,409,410.75,407,410.25,1,409.75,4919,73341
"252",2015-09-28,410.25,413.75,406,407.5,2.25,408.75,3863,73951
"253",2015-09-25,404.5,411,403.75,410.5,6.5,411,9944,74360
"254",2015-09-24,407,407.25,403.5,404.75,2.75,404.5,4399,73786
"255",2015-09-23,404,408.5,403.5,407.25,2.5,407.25,7713,73278
"256",2015-09-22,409,409,402.5,403.75,4.75,404.75,7563,73373
"257",2015-09-21,402.25,410,401.5,408.75,6.75,409.5,6874,72709
"258",2015-09-18,403,405.25,400.5,402.25,NA,402.75,9705,74583
"259",2015-09-17,407.25,407.75,402.25,403,5.5,402.75,5199,74468
"260",2015-09-16,410.75,411,405,407.75,2.75,408.25,7036,73394
"261",2015-09-15,413.5,415,410.25,410.75,3.25,411,7182,73508
"262",2015-09-14,408.75,414.25,408.25,413,4.5,414.25,7178,73369
"263",2015-09-11,398,410,388,408,11.75,409.75,16351,71520
"264",2015-09-10,393.5,398.5,392,397.25,3.5,398,5197,71380
"265",2015-09-09,391.75,396.75,391,393.5,1.25,394.5,4910,71007
"266",2015-09-08,389.75,393.25,389,393,5,393.25,5658,70620
"267",2015-09-04,388.5,391.25,387,387.75,0.25,388.25,5896,70419
"268",2015-09-03,391.75,393,387.5,388.5,3.75,388,7518,71196
"269",2015-09-02,393.25,395,389.25,390.75,1.5,391.75,7471,71952
"270",2015-09-01,398,399.25,392,392.5,6.25,393.25,7366,71674
"271",2015-08-31,398,401.25,395.75,399,0.5,399.5,5023,70331
"272",2015-08-28,399,403.5,398,398.25,0.25,399,4825,69436
"273",2015-08-27,396.5,401,396,398.5,3.75,399.25,6775,68809
"274",2015-08-26,397,400.25,394.5,395.5,1.5,395.5,5410,68717
"275",2015-08-25,401.75,407.25,395.5,397.75,4.25,397,7665,68170
"276",2015-08-24,400.25,404.25,390,404,1,401.25,7470,67758
"277",2015-08-21,403.25,404.75,398.5,399.5,2.75,400.25,5323,66854
"278",2015-08-20,399,404,399,403,4.75,403,3955,66364
"279",2015-08-19,399.25,403.75,397.5,398,1.25,398.25,5872,66301
"280",2015-08-18,400,401.5,396.25,399,0.75,399.5,4676,66891
"281",2015-08-17,397.75,402,396.75,399.25,NA,398.75,4086,66597
"282",2015-08-14,399.25,401.25,396,399,0.5,398.75,5772,66594
"283",2015-08-13,390.25,400,388,399.25,9.5,399.25,10222,66115
"284",2015-08-12,400.75,406,377,390.75,9.25,389.75,18125,65140
"285",2015-08-11,409.75,409.75,398.25,400,11.5,399,4990,64928
"286",2015-08-10,400,411.5,400,410,11.5,410.5,12886,66293
"287",2015-08-07,395,400.5,394.75,399,2.5,399,5210,66223
"288",2015-08-06,398.75,400.25,395.5,395.5,2.25,396.5,6585,64770
"289",2015-08-05,396,399.5,394.5,398.75,3.25,398.75,6379,63655
"290",2015-08-04,393.5,397.75,393,395.5,3.5,395.5,8033,62963
"291",2015-08-03,393.5,395,389.5,393,3.25,392,5980,61764
"292",2015-07-31,398,400,393.75,395,2.5,395.25,5621,61226
"293",2015-07-30,392.75,398,390,397,5,397.75,8981,59945
"294",2015-07-29,399.75,399.75,391.5,392.25,5,392.75,7057,59507
"295",2015-07-28,396.5,398.75,392.75,398.5,1.75,397.75,8499,60842
"296",2015-07-27,407,407,395.5,396,13,396,11199,61170
"297",2015-07-24,414.75,416,408,408,7.75,409,6135,59890
"298",2015-07-23,415.75,419,413.75,416.25,0.25,416.75,7189,56603
"299",2015-07-22,420.25,420.25,413.25,416.75,3,417,5000,54945
"300",2015-07-21,420,423,417,420,0.75,420,3495,54842
"301",2015-07-20,425,426.5,418,420,10,419.25,6676,52241
"302",2015-07-17,432.75,434.25,426.75,428.75,5,429.25,7140,50163
"303",2015-07-16,437,443,433.25,434.25,2.5,434.25,7606,48541
"304",2015-07-15,436,440.25,432.25,437.5,NA,436.75,5800,46629
"305",2015-07-14,445,446.5,436,437,9.25,436.75,5830,45287
"306",2015-07-13,440.25,446.75,438.5,445,5.5,446,3551,44269
"307",2015-07-10,439,445,435.25,440,1,440.5,7795,42943
"308",2015-07-09,435,442,435,438.25,4,439.5,4467,41963
"309",2015-07-08,433.5,437.75,431.25,435,1.25,435.5,3854,41764
"310",2015-07-07,433.25,438.75,430.5,433,4,434.25,6015,39682
"311",2015-07-06,433,439.75,430,NA,1.25,438.25,5643,38501
"312",2015-07-02,431.75,438,430.25,NA,4,437,5748,38063
"313",2015-07-01,430.25,434.75,426.5,NA,2.25,433,9627,37831
"314",2015-06-30,415,434,413.75,431.5,15.5,430.75,15399,35918
"315",2015-06-29,416.5,422.25,414.25,NA,2.25,415.25,9154,35814
"316",2015-06-26,416,426.25,415.5,419,1.5,417.5,11347,36944
"317",2015-06-25,406.75,416.5,404.5,415.5,9,416,5912,35490
"318",2015-06-24,407,411,404.75,407,1,407,3256,34659
"319",2015-06-23,404,408.5,402,NA,4.25,408,3758,33691
"320",2015-06-22,397.75,404.5,395.5,NA,6,403.75,2311,33161
"321",2015-06-19,400.5,400.5,395.25,NA,3.75,397.75,1167,33027
"322",2015-06-18,402.75,403.75,401,NA,1.25,401.5,1855,32474
"323",2015-06-17,398.25,403.75,398.25,NA,4.75,402.75,2340,32166
"324",2015-06-16,394,398.5,392.5,NA,4.5,398,2904,31751
"325",2015-06-15,397.5,397.5,392.25,NA,4,393.5,4080,29765
"326",2015-06-12,400.25,401.25,395.75,397.5,3.25,397.5,1501,29391
"327",2015-06-11,401.5,403.25,397.5,NA,0.25,400.75,2284,28987
"328",2015-06-10,407,407.75,399.5,NA,6.25,401,2190,28562
"329",2015-06-09,405.75,409,404,NA,NA,407.25,1894,28600
"330",2015-06-08,403.5,407.5,403.25,NA,5,407.25,1318,28205
"331",2015-06-05,403.5,406.75,401,NA,2.25,402.25,1405,28081
"332",2015-06-04,400,405,399.75,NA,3.75,404.5,1233,27798
"333",2015-06-03,398.5,402.75,397.75,NA,2.25,400.75,1520,27621
"334",2015-06-02,393,399.5,393,NA,5.75,398.5,1578,27409
"335",2015-06-01,391,394,389.5,NA,NA,392.75,2280,26531
"336",2015-05-29,396,397.75,391,NA,2.5,392.75,1053,26363
"337",2015-05-28,392,395.25,389.75,NA,4,395.25,3146,26529
"338",2015-05-27,396.25,397.25,390.75,NA,5.25,391.25,1995,26267
"339",2015-05-26,400,402.5,395.25,NA,3.5,396.5,861,26171
"340",2015-05-22,402,403.75,399,NA,2.5,400,1300,25830
"341",2015-05-21,399,403.5,399,NA,3.75,402.5,966,25512
"342",2015-05-20,401,401.25,398.25,NA,2.25,398.75,1074,25126
"343",2015-05-19,404.75,405.25,400,401.5,4.75,401,1312,24509
"344",2015-05-18,403.75,408,403,NA,2,405.75,730,24316
"345",2015-05-15,405,408,400.5,NA,2.5,403.75,1126,24309
"346",2015-05-14,400,406.75,399.5,NA,5.5,406.25,1929,23596
"347",2015-05-13,398.25,401,396.75,NA,2,400.75,1632,23212
"348",2015-05-12,396.25,402,394.75,NA,1,398.75,2780,22470
"349",2015-05-11,400,400,395.75,NA,1.25,397.75,1500,21937
"350",2015-05-08,398.5,400,396,NA,0.75,399,875,22013
"351",2015-05-07,401,401,397.25,NA,3.5,398.25,912,21941
"352",2015-05-06,399,404.5,399,NA,2.75,401.75,1413,21526
"353",2015-05-05,400,400.5,395.25,NA,1.75,399,2234,21094
"354",2015-05-04,400.5,403,400.5,NA,1.5,400.75,1394,20706
"355",2015-05-01,403.75,404.5,400,NA,2,402.25,1294,20176
"356",2015-04-30,407.25,407.75,402,NA,2.75,404.25,673,19944
"357",2015-04-29,402.75,407.25,401.25,NA,4.25,407,1318,19622
"358",2015-04-28,403.25,404.5,401,NA,0.5,402.75,765,19670
"359",2015-04-27,405.5,406.5,402.5,NA,3,403.25,681,19562
"360",2015-04-24,411,411,405.5,NA,5.75,406.25,394,19546
"361",2015-04-23,413.25,417.75,411.75,NA,1.75,412,631,19397
"362",2015-04-22,414.25,415.25,412.5,NA,1.25,413.75,433,19348
"363",2015-04-21,417.75,417.75,413.75,NA,3,415,594,19311
"364",2015-04-20,419.75,420,415.75,NA,0.75,418,770,19475
"365",2015-04-17,416.5,419.25,415.5,NA,2.25,418.75,300,19404
"366",2015-04-16,416.25,418.5,413.75,NA,0.25,416.5,849,18994
"367",2015-04-15,414.25,419.25,413.25,NA,0.5,416.75,1409,18477
"368",2015-04-14,414.5,417.5,414,NA,2.25,416.25,905,18359
"369",2015-04-13,417.25,417.5,413.5,NA,5,414,1184,17922
"370",2015-04-10,418.5,420.5,416.5,NA,0.25,419,735,17626
"371",2015-04-09,418.5,420,415.25,415.75,0.25,418.75,1162,17299
"372",2015-04-08,420,422,415,NA,0.5,418.5,1197,16588
"373",2015-04-07,420,422.25,418.5,NA,1.25,419,546,16378
"374",2015-04-06,424,424,419,NA,0.5,420.25,604,16272
"375",2015-04-02,417.25,422.5,416,419.75,3,420.75,2037,15095
"376",2015-04-01,413.5,418,411.5,NA,6.5,417.75,2997,13457
"377",2015-03-31,422.75,426,411,NA,13.5,411.25,1943,13131
"378",2015-03-30,422,424.75,422,NA,2.75,424.75,615,12933
"379",2015-03-27,421.5,423.25,421,NA,NA,422,805,12569
"380",2015-03-26,424.75,427.25,421.25,NA,3.5,422,822,12299
"381",2015-03-25,425,426.25,423.75,NA,0.25,425.5,538,12170
"382",2015-03-24,423,426,423,NA,1.5,425.75,1022,12223
"383",2015-03-23,422,426.25,421.5,NA,2.5,424.25,581,12052
"384",2015-03-20,413.25,423.5,413,NA,8.5,421.75,553,11937
"385",2015-03-19,415,418,409.75,NA,0.75,413.25,994,11471
"386",2015-03-18,410,412.5,407,NA,3,412.5,992,10955
"387",2015-03-17,415.25,415.75,409,NA,5.75,409.5,691,10655
