"","Date","Open","High","Low","Last","Change","Settle","Volume","Open Interest"
"98",2016-05-09,404.25,406,396,396,7.5,397,1908,31269
"99",2016-05-06,401.25,405,401.25,404.5,3.25,404.5,3571,29655
"100",2016-05-05,403.25,405.5,399.25,401,2.25,401.25,1990,29109
"101",2016-05-04,404.25,406.75,402,402.75,1.5,403.5,3037,28374
"102",2016-05-03,413,415,402,404.5,8.5,405,4937,29270
"103",2016-05-02,410.25,415,405.75,413.75,2,413.5,2715,28452
"104",2016-04-29,409,414.25,409,411,1.25,411.5,2414,28257
"105",2016-04-28,408,415,407,412.25,2.5,412.75,6969,27382
"106",2016-04-27,413.75,414,406.75,409.5,4,410.25,3166,26795
"107",2016-04-26,406,414.25,405,413.75,7.75,414.25,5219,26361
"108",2016-04-25,395.75,409.25,394,408,9.25,406.5,4806,24890
"109",2016-04-22,408,408.25,396.75,397,11.25,397.25,2715,24717
"110",2016-04-21,416.25,422.5,407.75,408.25,9.5,408.5,4176,24200
"111",2016-04-20,412,418.75,410.75,418.75,5.5,418,4543,22834
"112",2016-04-19,406.25,413,406.25,412.5,5,412.5,2293,22535
"113",2016-04-18,404,409.5,403.75,407.5,1,407.5,1893,22780
"114",2016-04-15,402,407.75,401.75,405.75,2.5,406.5,3398,22903
"115",2016-04-14,402.5,404.5,401.25,403.75,0.75,404,3272,22697
"116",2016-04-13,393.75,403,393,402.5,9.5,403.25,3976,22599
"117",2016-04-12,388.5,394,387.75,394,5.25,393.75,2791,22219
"118",2016-04-11,395,395,387.75,388.5,6.25,388.5,2123,22501
"119",2016-04-08,393.25,394.75,391.25,394.75,0.5,394.75,1417,21970
"120",2016-04-07,392,394,391,393.75,3,394.25,1626,21164
"121",2016-04-06,391,391.5,388.5,390.75,0.25,391.25,2394,20630
"122",2016-04-05,389.5,391,387.25,390.75,2.25,391,3280,19682
"123",2016-04-04,387.5,388.75,386.5,388.5,0.25,388.75,1915,19286
"124",2016-04-01,388,389.5,384,388.25,0.75,389,3111,18426
