"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"224",2013-04-25,538.75,542.75,536.75,NA,NA,542.25,4831,29870
"225",2013-04-24,533.75,539.25,528.25,NA,NA,539,5310,29390
"226",2013-04-23,544.75,545,529.25,NA,NA,533.5,4162,29751
"227",2013-04-22,554.25,554.25,542,NA,NA,543.75,2659,29860
"228",2013-04-19,551,559,547,NA,NA,557.25,1131,29650
"229",2013-04-18,556.25,561,550.75,NA,NA,551.75,3054,28847
"230",2013-04-17,551,559,547.5,NA,NA,557.25,2414,28274
"231",2013-04-16,542.25,551.5,539.5,NA,NA,551,1430,27924
"232",2013-04-15,561,561,540.75,NA,NA,542.5,2063,27965
"233",2013-04-12,553.5,560,553.5,NA,NA,560.25,791,27847
"234",2013-04-11,553.25,559.5,548.75,NA,NA,554,1356,27535
"235",2013-04-10,550,560,543.25,NA,NA,553.25,1444,27567
"236",2013-04-09,542,551,541.25,NA,NA,550.25,1333,27478
"237",2013-04-08,545.25,546.75,538.75,NA,NA,542.5,1712,27736
"238",2013-04-05,550.5,552.25,543.75,NA,NA,546,2097,27489
"239",2013-04-04,551.5,551.75,545.5,NA,NA,550.5,3609,28783
"240",2013-04-03,547.25,551,543.75,NA,NA,550.5,4984,26844
"241",2013-04-02,546.5,550.25,539.75,NA,NA,546.75,2294,26946
"242",2013-04-01,547.75,552,536,NA,NA,545.25,2949,26334
"243",2013-03-28,578,580.25,546.25,NA,NA,548.25,4735,25840
"244",2013-03-27,579.75,582.75,577,NA,NA,580,2116,25206
"245",2013-03-26,580,582,576.75,NA,NA,580.25,1465,24814
"246",2013-03-25,577,581.5,573.25,NA,NA,581.25,1374,24779
"247",2013-03-22,577.5,577.5,571.75,NA,NA,574.5,1446,24122
"248",2013-03-21,575.25,578.5,573.5,NA,NA,577.5,1129,23746
"249",2013-03-20,570.5,576.25,569.5,NA,NA,576,2737,22852
"250",2013-03-19,570,571.5,566,NA,NA,571.25,579,22794
"251",2013-03-18,570,572,566.25,NA,NA,571,931,22674
"252",2013-03-15,567.25,571,564,NA,NA,571,1012,22448
"253",2013-03-14,564,569.25,562.5,NA,NA,569,1072,22202
"254",2013-03-13,566.5,568,557.75,NA,NA,564.5,1186,22193
"255",2013-03-12,562.25,569,561.75,NA,NA,567,2224,21529
"256",2013-03-11,556.75,566,556.75,NA,NA,563.5,1756,21290
"257",2013-03-08,551,559,548.75,NA,NA,556.75,1456,21257
"258",2013-03-07,554,556.25,548.5,NA,NA,551.5,833,21033
"259",2013-03-06,561,562,553.75,NA,NA,554,826,20791
"260",2013-03-05,560,564.5,559.25,NA,NA,562,706,20783
"261",2013-03-04,567,567.5,556,NA,NA,560.25,1937,20730
"262",2013-03-01,568,568.25,562.25,NA,NA,567,1803,19784
"263",2013-02-28,564,568.75,561.75,NA,NA,567,1063,19818
"264",2013-02-27,566.25,568.5,562.25,NA,NA,564,1394,19710
"265",2013-02-26,561.25,566.5,558,NA,NA,566.75,659,19510
"266",2013-02-25,563,564.5,560.5,NA,NA,560.75,830,19183
"267",2013-02-22,565,569,562.25,NA,NA,563.25,366,19288
"268",2013-02-21,569.5,571,563.75,NA,NA,565,960,18839
"269",2013-02-20,568,573,567.5,NA,NA,572,575,18758
"270",2013-02-19,573.5,575,566.5,NA,NA,568.5,420,18710
"271",2013-02-15,574,578.25,571.5,NA,NA,573.5,463,18593
"272",2013-02-14,575,578,568.5,NA,NA,574.5,871,18412
"273",2013-02-13,573.75,576.25,567.75,NA,NA,575,1102,18028
"274",2013-02-12,570,573.75,564,NA,NA,573.75,964,17574
"275",2013-02-11,571,574.25,566,NA,NA,569.5,773,17159
"276",2013-02-08,577,580,571.75,NA,NA,574,2016,16777
"277",2013-02-07,588,588.5,576.5,NA,NA,577.25,1351,16034
"278",2013-02-06,600,600,587.25,NA,NA,589.25,692,15870
"279",2013-02-05,604,605,595.5,NA,NA,600.25,281,15918
"280",2013-02-04,602.25,606.5,601.25,NA,NA,604.25,377,15818
"281",2013-02-01,601.25,605,600.75,NA,NA,602.5,885,15289
"282",2013-01-31,602,603.75,597.25,NA,NA,601.5,845,14742
"283",2013-01-30,597.5,603.25,596.25,NA,NA,603.25,1600,14218
"284",2013-01-29,598.5,600,596.5,NA,NA,597,470,13914
"285",2013-01-28,595,600.5,593.75,NA,NA,600,526,13744
"286",2013-01-25,596.5,598.25,593,NA,NA,594.25,494,13469
"287",2013-01-24,600,600.5,594,NA,NA,595.5,880,13147
"288",2013-01-23,598.5,602,597.75,NA,NA,600.25,282,13034
"289",2013-01-22,600.5,603.5,600,NA,NA,600,213,12902
"290",2013-01-18,598,601,596,NA,NA,600.5,1749,12087
"291",2013-01-17,601.75,602,595.75,NA,NA,596.5,501,11857
"292",2013-01-16,597.75,602.25,595,NA,NA,602.25,250,11827
"293",2013-01-15,594,601.25,592.5,NA,NA,599.25,793,11555
"294",2013-01-14,588,594,585.25,NA,NA,594,1160,11653
"295",2013-01-11,593,601.25,584.5,NA,NA,587,3708,10430
"296",2013-01-10,590,595,590,NA,NA,594.25,860,10286
"297",2013-01-09,588,593,585,NA,NA,592,1313,9551
"298",2013-01-08,584,589.25,580.75,NA,NA,588,730,9446
"299",2013-01-07,582,587.5,580.75,NA,NA,584.5,436,9387
"300",2013-01-04,594.75,596,582,NA,NA,582,3654,8238
"301",2013-01-03,595,602.25,592.75,NA,NA,597.25,578,7785
"302",2013-01-02,611,614,598.75,NA,NA,602,318,7474
"303",2012-12-31,610,610.25,605.5,NA,NA,609.5,242,7355
"304",2012-12-28,605,609.25,605,NA,NA,609.5,355,7155
"305",2012-12-27,612.5,612.5,604,NA,NA,605.75,669,6843
"306",2012-12-26,618,618,608.25,NA,NA,609,444,6505
"307",2012-12-24,616.25,617,614,NA,NA,616.5,581,6194
"308",2012-12-21,615,617.5,613,NA,NA,616.25,429,5920
"309",2012-12-20,615,624,611.25,NA,NA,613,1210,5201
"310",2012-12-19,630.25,634,621.25,NA,NA,622.25,1008,4846
"311",2012-12-18,629.5,632.25,626,NA,NA,631.5,95,4809
"312",2012-12-17,637.25,640,630.25,NA,NA,630.5,260,4704
"313",2012-12-14,631,637.5,630,NA,NA,636.5,392,4615
"314",2012-12-13,635.5,636,627.75,NA,NA,634.75,442,4503
"315",2012-12-12,634.5,636.5,631,NA,NA,634.25,90,4461
"316",2012-12-11,644,644.25,635,NA,NA,636.25,379,4254
"317",2012-12-10,646,647.75,637.75,NA,NA,645,229,4160
"318",2012-12-07,651,651.5,643,NA,NA,645.75,212,4104
"319",2012-12-06,652,653.5,648.5,NA,NA,651.5,233,4102
"320",2012-12-05,649,654.75,648.75,NA,NA,653.5,559,3785
"321",2012-12-04,647,649,644.25,NA,NA,649.5,93,3758
"322",2012-12-03,644,650,644,NA,NA,647.5,238,3688
"323",2012-11-30,642,645.25,640,NA,NA,643.5,122,3655
"324",2012-11-29,647,649,643.75,NA,NA,644,134,3625
"325",2012-11-28,645,649,640.5,NA,NA,647.5,258,3593
"326",2012-11-27,637,645,637,NA,NA,645.25,232,3553
"327",2012-11-26,632.25,637.5,632,NA,NA,637.25,73,3548
"328",2012-11-23,635,635.5,633.5,NA,NA,633.75,55,3546
"329",2012-11-21,632.5,633,629.5,NA,NA,631.5,170,3436
"330",2012-11-20,626.75,632.5,625,NA,NA,631.25,175,3423
"331",2012-11-19,619.25,628.5,617,NA,NA,627.25,516,3287
"332",2012-11-16,612.5,618.5,609.5,NA,NA,617.25,153,3229
"333",2012-11-15,616.5,619.5,615,NA,NA,615.75,122,3187
"334",2012-11-14,620,622.25,616.75,NA,NA,617,110,3134
"335",2012-11-13,620,623,612.75,NA,NA,620,197,3040
"336",2012-11-12,635,639.25,616.75,NA,NA,620.25,336,2816
"337",2012-11-09,644,649,635.75,NA,NA,637.5,249,2727
"338",2012-11-08,647.5,650.25,642.5,NA,NA,643,71,2684
"339",2012-11-07,644,649,640.5,NA,NA,648,184,2653
"340",2012-11-06,639,644,639,NA,NA,644,41,2640
"341",2012-11-05,643.25,643.25,636,NA,NA,638.25,60,2617
"342",2012-11-02,646,648.25,641.5,NA,NA,643.25,37,2608
"343",2012-11-01,645,650,645,NA,NA,646.5,100,2594
"344",2012-10-31,644.25,648.5,642,NA,NA,644,40,2590
"345",2012-10-30,645,645.75,641.25,NA,NA,644.5,33,2585
"346",2012-10-29,643,647.25,639.5,NA,NA,643,52,2576
"347",2012-10-26,642,643.5,639.5,NA,NA,642.5,35,2575
"348",2012-10-25,644.25,648,639.75,NA,NA,642,107,2594
"349",2012-10-24,641,650,641,NA,NA,646.75,123,2552
"350",2012-10-23,642,642,635,NA,NA,641.75,34,2528
"351",2012-10-22,642.25,643.75,640,NA,NA,640.75,86,2532
"352",2012-10-19,639.25,643,639,NA,NA,642.25,31,2523
"353",2012-10-18,636,641.75,635.25,NA,NA,642.75,125,2506
"354",2012-10-17,630.5,634.5,630.5,NA,NA,634.5,160,2440
"355",2012-10-16,633.75,635.75,630,NA,NA,631,29,2434
"356",2012-10-15,635,635,629.75,NA,NA,634,140,2412
"357",2012-10-12,653,653,636.75,NA,NA,641.75,38,2411
"358",2012-10-11,635,654.5,635,NA,NA,653.75,312,2288
"359",2012-10-10,635,638.25,634.5,NA,NA,638.5,73,2257
"360",2012-10-09,635.25,635.75,635.25,NA,NA,635.25,33,2259
"361",2012-10-08,630,632.75,629,NA,NA,632.25,69,2286
"362",2012-10-05,634.5,635.25,632,NA,NA,632,71,2266
"363",2012-10-04,642.5,642.5,642,NA,NA,635,5,2263
"364",2012-10-03,636,638.25,633.75,NA,NA,641.25,14,2259
"365",2012-10-02,642.75,642.75,634.5,NA,NA,638.5,36,2244
"366",2012-10-01,640,643,636,NA,NA,638.25,18,2242
"367",2012-09-28,612.75,642.25,612.5,NA,NA,637.75,136,2215
"368",2012-09-27,627.5,627.5,615.75,NA,NA,616.5,100,2188
"369",2012-09-26,640.25,642.75,627,NA,NA,626.5,218,2147
"370",2012-09-25,643.75,648.25,643.25,NA,NA,646.25,114,2045
"371",2012-09-24,647.25,647.25,640.25,NA,NA,645.5,74,2026
"372",2012-09-21,649.75,651.25,646.25,NA,NA,647,93,1959
"373",2012-09-20,644,649.5,641.25,NA,NA,647.75,205,1909
"374",2012-09-19,644,647.75,641,NA,NA,647.5,154,1873
"375",2012-09-18,650,650.75,640.75,NA,NA,640.75,169,1788
"376",2012-09-17,664,664,648.5,NA,NA,649.5,89,1787
"377",2012-09-14,663.25,670,663.25,NA,NA,668.75,33,1778
"378",2012-09-13,660.5,663.25,658,NA,NA,663.5,77,1764
"379",2012-09-12,662,666.5,654.5,NA,NA,660.5,194,1780
"380",2012-09-11,665,667.75,658.25,NA,NA,662.75,127,1751
"381",2012-09-10,670,670.25,660.5,NA,NA,664.25,24,1745
"382",2012-09-07,668,671,666,NA,NA,668.75,54,1743
"383",2012-09-06,664,670,663.5,NA,NA,668.75,51,1724
"384",2012-09-05,661,666.25,661,NA,NA,664.25,20,1719
"385",2012-09-04,663,665.5,662.75,NA,NA,664.75,25,1722
"386",2012-08-31,654.5,657.25,654.5,NA,NA,658,16,1724
"387",2012-08-30,658.75,659.5,655.25,NA,NA,659.25,90,1718
"388",2012-08-29,660,661.75,656,NA,NA,660,139,1631
"389",2012-08-28,648,657.75,648,NA,NA,655,58,1657
"390",2012-08-27,650.5,652.5,650.25,NA,NA,652.5,15,1654
"391",2012-08-24,652,652,649,NA,NA,651.5,42,1653
"392",2012-08-23,655,655.75,650.75,NA,NA,651.75,86,1653
"393",2012-08-22,658.5,661.75,656.75,NA,NA,658,41,1628
"394",2012-08-21,648,660,648,NA,NA,659,61,1628
"395",2012-08-20,644.25,651,643,NA,NA,652,35,1614
"396",2012-08-17,640.5,641.25,639.5,NA,NA,639.75,9,1611
"397",2012-08-16,643.5,643.5,640,NA,NA,642.75,10,1606
"398",2012-08-15,642.5,647.5,641.25,NA,NA,641,60,1615
"399",2012-08-14,647.5,647.5,642.25,NA,NA,642.75,21,1615
"400",2012-08-13,651,651,641.25,NA,NA,647.5,20,1615
