"","Date","Open","High","Low","Last","Change","Settle","Volume","Open Interest"
"141",2016-02-25,375.25,377,371,371.5,4,371.5,12180,119836
"142",2016-02-24,377.25,378,374.25,374.75,2,375.5,13207,116401
"143",2016-02-23,381.5,382,376.75,377,4.75,377.5,11472,113374
"144",2016-02-22,379.25,382.75,379.25,382.75,3.5,382.25,12213,110782
"145",2016-02-19,378.75,380.25,378.25,379.25,NA,378.75,10438,108488
"146",2016-02-18,381,381.5,378.5,379,2.5,378.75,9661,106113
"147",2016-02-17,377.5,381.25,376.75,381,3.5,381.25,8087,105035
"148",2016-02-16,374,378,374,377.25,4.25,377.75,8948,104595
"149",2016-02-12,375,376.25,373.25,374,1,373.5,8955,102368
"150",2016-02-11,375.5,377.5,373,375.25,1,374.5,7364,101618
"151",2016-02-10,376.5,376.5,374.5,375,0.75,375.5,5920,101839
"152",2016-02-09,377.5,378,374.75,376.5,1.25,376.25,7058,101921
"153",2016-02-08,381,382,376.75,377.5,3.5,377.5,6299,101800
"154",2016-02-05,383.75,384,380.75,380.75,2.75,381,9861,101486
"155",2016-02-04,385,387.5,383,384,1.75,383.75,8290,101255
"156",2016-02-03,386,387.25,384.5,385.5,1.5,385.5,7451,100135
"157",2016-02-02,384.75,387,382.75,386.5,2.25,387,7095,99429
"158",2016-02-01,384.75,385,381.75,384.75,1.25,384.75,5048,98834
"159",2016-01-29,379.75,386.5,379.75,385.5,6.25,386,4836,98885
"160",2016-01-28,382.75,383.75,379.5,379.5,3.5,379.75,4321,99126
"161",2016-01-27,383,385.5,381.75,383,0.75,383.25,8466,98657
"162",2016-01-26,384,386.75,382,383.25,1,384,7101,98025
"163",2016-01-25,383.5,386.25,381.5,384.75,0.5,385,4654,98339
"164",2016-01-22,381.5,385.25,381.5,384,3.25,384.5,6265,98819
"165",2016-01-21,382.25,385.25,379.5,380.75,1.75,381.25,11200,98160
"166",2016-01-20,381,383.75,380,383,1.25,383,6127,97602
"167",2016-01-19,378,383.75,378,382,4.25,381.75,8743,97833
"168",2016-01-15,374,377.75,372.25,377.5,3.5,377.5,12026,95479
"169",2016-01-14,374.75,376,372.25,374,1,374,15003,90516
"170",2016-01-13,374,377,373.25,374.75,0.5,375,25055,85982
"171",2016-01-12,369.5,380.5,367.5,373.75,5,374.5,15245,81057
"172",2016-01-11,375,375,367.75,369.75,5.25,369.5,9744,79368
"173",2016-01-08,370.25,375,370.25,374.5,4.5,374.75,10128,75424
"174",2016-01-07,370.25,371,366,370.25,NA,370.25,6221,76056
"175",2016-01-06,370.5,371.25,367,370.25,0.25,370.25,6518,75186
"176",2016-01-05,370.5,372.75,369,370.5,1,370,3500,74524
"177",2016-01-04,375.5,375.5,368.5,369.75,6.25,369,9061,73947
"178",2015-12-31,375.5,376.75,374,374.75,0.5,375.25,3061,73789
"179",2015-12-30,379.75,380.25,375.25,375.75,3.5,375.75,2292,73287
"180",2015-12-29,378.25,380,374.5,379.5,1,379.25,3642,72631
"181",2015-12-28,381.25,382,377.75,378.25,3,378.25,1341,72376
"182",2015-12-24,381.75,382.25,380.5,381.25,1,381.25,831,72310
"183",2015-12-23,383,384,381.5,381.75,0.5,382.25,2539,72169
"184",2015-12-22,387.75,390,382.25,382.5,5,382.75,3948,71439
"185",2015-12-21,389.5,392.25,385.5,388,2,387.75,3496,70779
"186",2015-12-18,389.75,394.25,388.25,390,NA,389.75,5506,70045
"187",2015-12-17,384.5,390,378.5,389.25,5.75,389.75,9723,69173
"188",2015-12-16,390,390.75,383.5,385,6.75,384,4005,68787
"189",2015-12-15,391.5,392.25,389.25,390.75,1.5,390.75,2585,68450
"190",2015-12-14,388.5,393,388,391.75,3.75,392.25,2137,67868
"191",2015-12-11,392,393.25,388.25,389.25,3.75,388.5,3524,67182
"192",2015-12-10,388.75,393.5,387,392.5,4,392.25,3454,66776
"193",2015-12-09,388.25,393.5,385.5,388.75,0.25,388.25,3337,66232
"194",2015-12-08,388.5,390.25,387.75,388.25,0.25,388.5,2339,66079
"195",2015-12-07,395.75,396,388.25,388.75,8,388.25,2769,66014
"196",2015-12-04,391.5,396.25,391.5,396.25,4.5,396.25,3700,66152
"197",2015-12-03,384.5,392.75,383.25,391.5,6.25,391.75,4398,66851
"198",2015-12-02,388,388,384.75,385.5,2.75,385.5,5673,68039
"199",2015-12-01,387.5,389.5,385.75,388.5,1,388.25,4389,67094
"200",2015-11-30,382,389.25,382,387.25,4.5,387.25,2715,67224
"201",2015-11-27,387,387,382.25,383,4.5,382.75,3341,66567
"202",2015-11-25,385,387.5,385,386.75,3,387.25,2387,66469
"203",2015-11-24,387,387.25,384,384.5,3,384.25,3179,67677
"204",2015-11-23,382.25,387.25,381.5,387,3,387.25,3850,67428
"205",2015-11-20,384,386.25,383,384.25,0.25,384.25,2109,66997
"206",2015-11-19,382,385.25,380.75,384.5,2.25,384.5,2345,66783
"207",2015-11-18,382.5,384,379.5,382.25,0.5,382.25,4508,67188
"208",2015-11-17,382.5,384,380,382.5,1,382.75,1828,66858
"209",2015-11-16,380.75,383.25,380,381.75,1,381.75,3458,67169
"210",2015-11-13,384.5,385,380.5,380.5,4,380.75,2275,67070
"211",2015-11-12,383.5,384.75,381.25,384.25,0.25,384.75,2574,67346
"212",2015-11-11,384,385.5,383,383,1.5,384.5,6778,66042
"213",2015-11-10,388.75,389,380.75,383.75,6.25,383,10473,64039
"214",2015-11-09,396,398,388.75,389,7.5,389.25,10552,64286
"215",2015-11-06,396.5,397.25,392,396.25,0.25,396.75,15093,60906
"216",2015-11-05,399.5,399.5,395.75,396.5,4,396.5,19139,56600
"217",2015-11-04,398.75,403,396,400,0.75,400.5,11322,54366
"218",2015-11-03,395.5,400.75,395.5,398.75,4.25,399.75,14584,51861
"219",2015-11-02,401,401.25,395.5,395.75,6,395.5,1870,51381
"220",2015-10-30,399,403,399,401.5,1.5,401.5,3425,51975
"221",2015-10-29,396,399.75,395.5,399.75,4,400,5148,51941
"222",2015-10-28,398.75,398.75,395,396.5,3,396,6325,53829
"223",2015-10-27,400.5,405,398,398,2.25,399,4575,53450
"224",2015-10-26,396,401.5,395,401.5,5.25,401.25,2431,53434
"225",2015-10-23,394.25,396.25,392.25,396,1.25,396,2771,53296
"226",2015-10-22,396.75,399,394.75,395,2,394.75,1959,52724
"227",2015-10-21,395.75,397,393,396.25,0.5,396.75,5484,50828
"228",2015-10-20,393,397.25,392.5,396,2.5,396.25,2690,50215
"229",2015-10-19,396.5,397.5,393.25,393.5,3.5,393.75,3860,48604
"230",2015-10-16,396,398.25,394,397.25,1.25,397.25,2991,48064
"231",2015-10-15,398.5,399.25,396,396.25,2.75,396,3252,47537
"232",2015-10-14,404,405.25,398.5,398.75,5,398.75,6443,45725
"233",2015-10-13,400,403.75,398.75,403.75,3.5,403.75,2851,45365
"234",2015-10-12,401,402.25,399.5,399.75,0.75,400.25,3371,44722
"235",2015-10-09,406,408.25,400,400,5.25,401,10564,45594
"236",2015-10-08,409.5,410.5,405.5,406.5,4.5,406.25,8380,43588
"237",2015-10-07,412,413.25,408.25,410,1.75,410.75,1582,43534
"238",2015-10-06,406.25,412.25,406.25,411.75,5,412.5,2381,43179
"239",2015-10-05,404.25,408,403.5,408,4.5,407.5,2029,43017
"240",2015-10-02,403.25,405,399.25,403,0.75,403,2478,42429
"241",2015-10-01,401.75,408.5,401.75,403.75,0.25,403.75,2169,41734
"242",2015-09-30,403.75,408.5,398,405,0.25,404,7533,38878
"243",2015-09-29,402.5,404.75,401.5,403.75,1,403.75,2720,37876
"244",2015-09-28,405,408.25,400.25,402.5,2.25,402.75,1518,37443
"245",2015-09-25,398.5,405.25,398,405.25,6.5,405,3180,37122
"246",2015-09-24,399.5,401.25,397.25,398.5,2.25,398.5,1635,36496
"247",2015-09-23,398,402.25,398,400.25,2,400.75,4350,34634
"248",2015-09-22,402.5,402.5,396.5,397.75,5,398.75,1962,33967
"249",2015-09-21,396,404.25,395.25,403.25,7.5,403.75,2514,33528
"250",2015-09-18,398.25,399.25,394.75,395.75,0.75,396.25,3664,33471
"251",2015-09-17,400.75,401.75,397,397,5,397,1282,33828
"252",2015-09-16,405.25,405.25,399,401,3.25,402,2189,33233
"253",2015-09-15,407.5,409.25,404.5,404.75,3.25,405.25,2356,32634
"254",2015-09-14,405,408.25,403.25,407.25,4.75,408.5,2855,31635
"255",2015-09-11,392,404,381.75,403,12,403.75,5735,29133
"256",2015-09-10,387.75,392.25,385.5,390.75,3.75,391.75,2489,28087
"257",2015-09-09,385.75,390.5,385,388,1.25,388,1713,27941
"258",2015-09-08,382.5,386.75,382.5,386.5,5.25,386.75,1387,27724
"259",2015-09-04,381.75,383.5,380,380.75,0.5,381.5,2337,27013
"260",2015-09-03,384,385.75,380.5,382,3.5,381,1979,26657
"261",2015-09-02,386,386.5,382,383.5,1.5,384.5,2692,25560
"262",2015-09-01,390.5,390.5,384.5,385,5.75,386,3267,23669
"263",2015-08-31,391.75,394,388,391.75,NA,391.75,1734,23005
"264",2015-08-28,392.5,397,390.75,390.75,1.5,391.75,1738,22161
"265",2015-08-27,390,394.5,390,393,3.75,393.25,822,21945
"266",2015-08-26,391.75,394.75,388.5,389,2.25,389.5,1637,21777
"267",2015-08-25,400,401.75,390.25,391.75,3.75,391.75,1254,21621
"268",2015-08-24,396,398.25,386,398.25,0.25,395.5,1869,20953
"269",2015-08-21,397.75,398.5,393.75,395,2.75,395.25,880,20694
"270",2015-08-20,392.25,398.5,392.25,398.5,4.75,398,333,20739
"271",2015-08-19,394,398,392.25,392.75,1.5,393.25,985,20369
"272",2015-08-18,395,396.5,391.75,394,1.25,394.75,930,20008
"273",2015-08-17,395,396.75,392,394,NA,393.5,877,19858
"274",2015-08-14,394,396.5,391.75,394,1.25,393.5,1484,19589
"275",2015-08-13,384.5,395.25,384.25,394.5,11,394.75,1041,19861
"276",2015-08-12,395,402,375,384.75,11.25,383.75,4502,19070
"277",2015-08-11,402.5,403.75,395.5,396.5,11.75,395,1190,19237
"278",2015-08-10,397.5,407.25,397.25,406.5,12.5,406.75,2215,18752
"279",2015-08-07,391.5,395.75,390,394.5,2.25,394.25,1578,17971
"280",2015-08-06,393.25,396.25,391.25,391.5,3,392,2448,17245
"281",2015-08-05,392,395.75,391.5,394.75,3,395,1743,16699
"282",2015-08-04,391,394.25,390,391.75,3,392,1730,16185
"283",2015-08-03,392.75,392.75,387.5,390,4.25,389,1047,16099
"284",2015-07-31,398,398.75,391.5,396,3.75,393.25,1614,15663
"285",2015-07-30,391.25,396.5,388.25,396.25,5.75,397,1702,15194
"286",2015-07-29,396.25,396.25,390,390,5,391.25,1125,15130
"287",2015-07-28,394.5,395.75,390.5,395.75,3.25,396.25,1381,15070
"288",2015-07-27,399,400,392.5,392.5,13.75,393,2495,14628
"289",2015-07-24,415,415,404.75,404.75,8.75,406.75,1387,14213
"290",2015-07-23,416,417.25,411,414.75,0.5,415.5,1551,14820
"291",2015-07-22,418,418.25,412.25,416,3,416,989,14782
"292",2015-07-21,417,420.5,415,419.25,1.75,419,604,14772
"293",2015-07-20,425,425,416.5,418.25,9.75,417.25,939,14541
"294",2015-07-17,431.75,433,425.75,426.75,5.75,427,1426,14034
"295",2015-07-16,438,441.25,432,432.5,2.25,432.75,1621,13381
"296",2015-07-15,436.75,440,431.5,435.5,3.75,435,2056,12767
"297",2015-07-14,445.75,447.5,437,437.5,9,438.75,817,13035
"298",2015-07-13,441.75,449,440.75,447,5,447.75,605,12441
"299",2015-07-10,434,444.5,434,441,8.25,442.75,2895,11590
"300",2015-07-09,432,438,432,433.5,2.5,434.5,1984,10841
"301",2015-07-08,432,435.25,430.25,432,1.25,432,863,10303
"302",2015-07-07,430,435.25,428.5,430,4.75,433.25,1898,8993
"303",2015-07-06,435.25,439,431.5,NA,1.5,438,2913,7572
"304",2015-07-02,433.25,438.25,432,NA,0.75,436.5,819,7326
"305",2015-07-01,429,436.75,427,435,3.75,435.75,1133,7221
"306",2015-06-30,408,430.25,407.75,NA,24,432,3092,7583
"307",2015-06-29,408.75,414.75,408,NA,1.75,408,562,7396
"308",2015-06-26,410,420,408.5,NA,NA,409.75,1510,6754
"309",2015-06-25,400.25,410,399,NA,8,409.75,621,6449
"310",2015-06-24,403.5,405,400.25,NA,1,401.75,209,6408
"311",2015-06-23,400,402.5,396.75,NA,5,402.75,518,6172
"312",2015-06-22,392.5,398.25,390.5,NA,5.5,397.75,910,5828
"313",2015-06-19,392,392.75,391,NA,4.75,392.25,528,5517
"314",2015-06-18,398,399,396.5,NA,1.75,397,629,5274
"315",2015-06-17,393.75,399,393.75,NA,5.5,398.75,422,5143
"316",2015-06-16,390.25,393.75,387.5,NA,4.75,393.25,664,4843
"317",2015-06-15,389.75,389.75,387,NA,4.75,388.5,364,4708
"318",2015-06-12,394.5,395,392.75,NA,4.5,393.25,597,4475
"319",2015-06-11,398,400,395.75,NA,0.25,397.75,652,4240
"320",2015-06-10,404,404,399,NA,8,398,764,3873
"321",2015-06-09,403.25,404.75,403,NA,0.75,406,335,3787
"322",2015-06-08,404,404,404,NA,5.25,406.75,132,3720
"323",2015-06-05,401,402.75,399.75,NA,1.25,401.5,223,3583
"324",2015-06-04,400.5,402.75,399,NA,3.25,402.75,488,3469
"325",2015-06-03,397.75,400,397.75,NA,1.75,399.5,595,3233
"326",2015-06-02,395.25,397,395.25,NA,7,397.75,160,3141
"327",2015-06-01,389.25,391.5,389.25,NA,1,390.75,371,2976
"328",2015-05-29,390.75,391.25,388.5,NA,2.5,389.75,174,2979
"329",2015-05-28,390.5,390.75,390.5,NA,3,392.25,566,2864
"330",2015-05-27,394,394,390,NA,5.75,389.25,526,2760
"331",2015-05-26,400.75,401.25,394,NA,4,395,473,2624
"332",2015-05-22,400.25,401.25,398.75,NA,3.25,399,281,2520
"333",2015-05-21,398.5,400,398.5,NA,4,402.25,39,2521
"334",2015-05-20,400.5,400.5,398,NA,2.25,398.25,137,2429
"335",2015-05-19,401,401,399.5,401,5.25,400.5,64,2394
"336",2015-05-18,404.5,406.75,404.25,NA,2,405.75,20,2393
"337",2015-05-15,402,402,401.75,NA,2.25,403.75,4,2393
"338",2015-05-14,405,405.5,404.75,NA,5.5,406,36,2395
"339",2015-05-13,399.75,399.75,396.75,NA,2,400.5,222,2337
"340",2015-05-12,395,400,395,NA,0.75,398.5,78,2308
"341",2015-05-11,400,400,396.75,NA,1.5,397.75,251,2229
"342",2015-05-08,399,400,398.5,NA,0.25,399.25,36,2206
"343",2015-05-07,NA,NA,400,NA,3.5,399,17,2196
"344",2015-05-06,NA,NA,NA,NA,3,402.5,0,2196
"345",2015-05-05,400,400,395,NA,0.75,399.5,184,2129
"346",2015-05-04,400.75,400.75,400,NA,2.5,400.25,277,2126
"347",2015-05-01,402.25,402.25,400.25,401.25,2.25,402.75,131,2092
"348",2015-04-30,404,404,403.5,NA,2.75,405,6,2089
"349",2015-04-29,404,405,404,NA,3.75,407.75,14,2086
"350",2015-04-28,403.5,405,403.5,NA,0.5,404,16,2075
"351",2015-04-27,405.75,406,405,NA,3.5,404.5,45,2065
"352",2015-04-24,413.25,413.25,408.25,NA,5.25,408,54,2032
"353",2015-04-23,415,417,415,NA,1.75,413.25,13,2027
"354",2015-04-22,414.75,415.25,413.25,NA,1.5,415,62,2013
"355",2015-04-21,419.25,419.25,415,NA,3,416.5,54,1976
"356",2015-04-20,418.75,419,418.75,NA,0.25,419.5,46,1950
"357",2015-04-17,420,420,418.75,418.75,2.5,419.75,30,1942
"358",2015-04-16,417.5,417.5,417.5,NA,0.5,417.25,193,1916
"359",2015-04-15,420.5,420.75,420,NA,NA,417.75,178,1915
"360",2015-04-14,416.5,418.5,416.5,NA,2,417.75,19,1907
"361",2015-04-13,418.75,418.75,416.5,NA,5.75,415.75,60,1880
"362",2015-04-10,420.5,420.5,419.25,NA,0.5,421.5,92,1838
"363",2015-04-09,420.5,422.75,419,419,0.75,421,92,1778
"364",2015-04-08,424.25,425.5,424.25,NA,2,420.25,107,1718
"365",2015-04-07,423.25,423.25,423.25,NA,1.5,422.25,20,1720
"366",2015-04-06,424.25,424.25,423.5,NA,0.5,423.75,50,1718
"367",2015-04-02,418.75,425,418.75,423.25,3,423.25,29,1716
"368",2015-04-01,414,415,414,NA,6.25,420.25,55,1695
"369",2015-03-31,427,429,415.25,NA,14.5,414,143,1664
"370",2015-03-30,426,428.75,426,NA,3,428.5,78,1644
"371",2015-03-27,0,0,0,NA,NA,425.5,18,1644
"372",2015-03-26,0,0,0,NA,3.25,425.5,59,1632
"373",2015-03-25,430,430,428.5,NA,0.25,428.75,72,1628
"374",2015-03-24,426.5,429,426.25,NA,1.75,429,57,1615
"375",2015-03-23,427.5,427.75,427.5,NA,2.75,427.25,1,1614
"376",2015-03-20,416.75,424.5,416.75,NA,9,424.5,75,1593
"377",2015-03-19,419.5,419.5,413.25,NA,0.25,415.5,354,1376
"378",2015-03-18,414.75,414.75,410,NA,2.75,415.25,163,1322
"379",2015-03-17,418.5,418.5,412.75,NA,6.5,412.5,70,1310
"380",2015-03-16,417.25,417.75,415.5,NA,0.5,419,20,1291
"381",2015-03-13,425,425,420,NA,5.5,419.5,86,1246
"382",2015-03-12,426,426.5,425,NA,2,425,27,1235
"383",2015-03-11,424.75,428.75,424.75,NA,1,427,6,1233
"384",2015-03-10,425.5,426,425.25,NA,0.5,425.5,18,1233
"385",2015-03-09,426.5,426.5,425.75,NA,1.5,425.25,14,1232
