"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"39",2012-01-19,594,607,593.75,NA,NA,606,187801,449292
"40",2012-01-18,605.25,606.5,592.5,NA,NA,593.5,197207,462614
"41",2012-01-17,601.25,0,0,NA,NA,604,169044,466460
"42",2012-01-13,608.5,614.75,598.5,NA,NA,599.5,203878,478804
"43",2012-01-12,651,659.5,611.5,NA,NA,611.5,147896,489984
"44",2012-01-11,651.5,655.5,646,NA,NA,651.5,189954,499821
"45",2012-01-10,651.5,657.5,648,NA,NA,652,152130,507577
"46",2012-01-09,643,663,642.75,NA,NA,652,178370,506489
"47",2012-01-06,642,649.5,640.25,NA,NA,643.5,140867,505291
"48",2012-01-05,658,659.75,639.5,NA,NA,643.5,188013,507607
"49",2012-01-04,658,661.75,653.5,NA,NA,658.5,141103,505985
"50",2012-01-03,662,664.25,653,NA,NA,658.5,159281,497957
"51",2011-12-30,637.25,648.5,635.25,NA,NA,646.5,90615,500084
"52",2011-12-29,640,645.75,635.25,NA,NA,638,101271,509705
"53",2011-12-28,632,646.25,630.25,NA,NA,642.5,118872,517126
"54",2011-12-27,625,636.75,624.75,NA,NA,633.25,94255,521410
"55",2011-12-23,616.25,621.75,614.25,NA,NA,619.5,70076,523164
"56",2011-12-22,615.5,625,611.5,NA,NA,617.5,122449,531141
"57",2011-12-21,606,619,601,NA,NA,616.5,120327,534533
"58",2011-12-20,600,608.5,596.25,NA,NA,607,108980,538925
"59",2011-12-19,586.25,604,584.25,NA,NA,601,147681,549995
"60",2011-12-16,578.5,587.5,577.5,NA,NA,583,116214,553660
"61",2011-12-15,580.75,584,576.25,NA,NA,579,133592,561444
"62",2011-12-14,593.5,598,578.5,NA,NA,580.75,142342,564415
"63",2011-12-13,594,601.5,591.5,NA,NA,594.5,100462,559548
"64",2011-12-12,592.75,597.25,585,NA,NA,594,116018,560033
"65",2011-12-09,600,603.25,585.25,NA,NA,594.25,158975,560208
"66",2011-12-08,591.75,602,585,NA,NA,600.25,137276,560975
"67",2011-12-07,596.5,600,588.25,NA,NA,592.75,111416,564191
"68",2011-12-06,591,597,580,NA,NA,596.5,171929,567101
"69",2011-12-05,597.5,602.75,589.5,NA,NA,591,127293,568702
"70",2011-12-02,602,605.75,593.75,NA,NA,595.25,142177,569688
"71",2011-12-01,608.75,612.5,597.5,NA,NA,601.5,136005,569434
"72",2011-11-30,604.75,616,595,NA,NA,608,163276,565736
"73",2011-11-29,598.25,612.5,595,NA,NA,605.5,206751,541599
"74",2011-11-28,593.25,603,593,NA,NA,598.5,181010,520287
"75",2011-11-25,595,600.75,587,NA,NA,590,100309,513915
"76",2011-11-23,607,608,591,NA,NA,595.5,154145,495108
"77",2011-11-22,605.25,608.5,601.5,NA,NA,605.75,133941,482991
"78",2011-11-21,617.75,618.75,600.5,NA,NA,605,115362,480793
"79",2011-11-18,623.25,626,609,NA,NA,618,126177,470666
"80",2011-11-17,650.75,651,619,NA,NA,623.25,129378,464354
"81",2011-11-16,653.5,657,646.25,NA,NA,652,111383,455899
"82",2011-11-15,643,655.25,640.75,NA,NA,654.75,117212,443712
"83",2011-11-14,647.5,654,639.25,NA,NA,643.25,128370,430013
"84",2011-11-11,655,660,645.5,NA,NA,647.75,111912,421620
"85",2011-11-10,663.5,671,654,NA,NA,654.75,132394,395404
"86",2011-11-09,670.5,676.25,657,NA,NA,665,189638,364930
"87",2011-11-08,665,674.75,663.25,NA,NA,671,131123,350074
"88",2011-11-07,665,667.5,659.75,NA,NA,665.25,113664,325168
"89",2011-11-04,663,668,654.75,NA,NA,666.25,71687,329161
"90",2011-11-03,655,668.5,651.5,NA,NA,663.75,53268,320060
"91",2011-11-02,663.5,669.5,651,NA,NA,656,66832,315425
"92",2011-11-01,658.5,671.25,643.5,NA,NA,665.25,87775,308791
"93",2011-10-31,665,667.25,649.75,NA,NA,659,40235,306151
"94",2011-10-28,663,668.25,657.5,NA,NA,667,66778,301741
"95",2011-10-27,650.25,669.25,650,NA,NA,663.5,48226,297255
"96",2011-10-26,660.25,666.5,645.25,NA,NA,649.5,61946,289239
"97",2011-10-25,661,669.75,658.75,NA,NA,662.25,38928,283791
"98",2011-10-24,658.5,672,657.25,NA,NA,662.25,33402,280951
"99",2011-10-21,658.75,675,657,NA,NA,660,54654,279979
"100",2011-10-20,648,660.75,642,NA,NA,659.25,45310,278980
"101",2011-10-19,653.5,660,647.5,NA,NA,648.5,39068,269213
"102",2011-10-18,650,655,641.25,NA,NA,652.75,80459,269213
"103",2011-10-17,652.5,658,646.5,NA,NA,651.25,35730,262606
"104",2011-10-14,649.5,659.5,644.25,NA,NA,651.5,53730,262606
"105",2011-10-13,652.75,654.5,634,NA,NA,649.75,36681,259430
"106",2011-10-12,658.25,666.75,641,NA,NA,652.75,56815,257072
"107",2011-10-11,619,657.5,612,NA,NA,657.5,55245,254409
"108",2011-10-10,612,630.75,611.5,NA,NA,617.5,41680,252382
"109",2011-10-07,618.5,620,608.75,NA,NA,612.75,17997,250476
"110",2011-10-06,619,629.5,617,NA,NA,618.25,37890,249455
"111",2011-10-05,606,620.5,604.75,NA,NA,618.25,32499,248705
"112",2011-10-04,606,607,590.5,NA,NA,600.75,52712,248261
"113",2011-10-03,604.25,612.25,586,NA,NA,606,57121,240644
"114",2011-09-30,648,649.25,605.75,NA,NA,605.75,41767,233171
