"","Date","Open","High","Low","Last","Change","Settle","Volume","Open Interest"
"109",2014-10-07,344,354.75,343.25,353.75,8.25,353.5,60347,234798
"110",2014-10-06,336.5,345.5,336.25,344.75,9,345.25,25942,234048
"111",2014-10-03,335.5,338.5,333.75,336.25,0.5,336.25,17604,232632
"112",2014-10-02,333,336.25,332,335.5,1.75,335.75,31749,232630
"113",2014-10-01,332.5,336,330.5,334,0.5,334,25977,230140
"114",2014-09-30,338,338.5,332.5,333,5,333.5,45037,225236
"115",2014-09-29,335,339,334.75,338,2.75,338.5,16348,223235
"116",2014-09-26,338.75,339.75,335.25,335.5,3.25,335.75,24460,222235
"117",2014-09-25,342.25,343.5,338.25,339,3.25,339,30383,217012
"118",2014-09-24,338,342.75,337.5,342,4,342.25,29955,212059
"119",2014-09-23,342,343,337.75,337.75,4.5,338.25,34650,213933
"120",2014-09-22,343.5,344.25,339.25,342.75,1.5,342.75,29602,209272
"121",2014-09-19,350.25,350.75,344,344,6.5,344.25,22603,201930
"122",2014-09-18,353.5,354,350.25,350.75,3.25,350.75,33889,201094
"123",2014-09-17,355.5,356,351,353,1.5,354,19861,201794
"124",2014-09-16,354.5,362.25,350.5,355.5,0.5,355.5,38020,200660
"125",2014-09-15,349.5,355.5,348,355,4,355,19086,199558
"126",2014-09-12,353.5,356,349.75,351.25,2.5,351,27426,196168
"127",2014-09-11,358,358,348.25,351.5,5,353.5,41557,196716
"128",2014-09-10,356.75,360,355.75,358.25,1.25,358.5,26119,193808
"129",2014-09-09,361,361,355.75,357.25,4,357.25,24452,191098
"130",2014-09-08,368,370.5,359,361.75,7.5,361.25,23258,192283
"131",2014-09-05,359.5,370,359.5,369,9.25,368.75,24054,191292
"132",2014-09-04,365,366.5,357,359.5,5.5,359.5,36856,185139
"133",2014-09-03,376,376,364.5,364.5,11.5,365.25,30754,181485
"134",2014-09-02,376,380.25,375.25,376.25,1.25,376.5,15467,178854
"135",2014-08-29,380.5,381.75,375.5,376.5,4.5,377.75,18026,175989
"136",2014-08-28,378,383,376.75,380.25,4,382.25,19600,174081
"137",2014-08-27,377.5,378.75,375,NA,0.25,378.25,18785,171664
"138",2014-08-26,380,381.25,375,375.25,2,378.5,26281,168251
"139",2014-08-25,382.5,383,378.25,380.25,3.75,380.5,23687,165057
"140",2014-08-22,380.75,386,380.5,NA,2.5,384.25,21476,158942
"141",2014-08-21,380,385.5,379,382,1.25,381.75,32979,155870
"142",2014-08-20,384.5,385,378.5,381,5,380.5,23810,151310
"143",2014-08-19,384.25,386,380.25,NA,0.5,385.5,23201,148189
"144",2014-08-18,390.25,394,384,385.5,5.25,385,17497,147200
"145",2014-08-15,385.5,392.75,384.75,389.5,3.5,390.25,23796,146201
"146",2014-08-14,382.5,387.5,379.75,386.5,3.75,386.75,15157,145161
"147",2014-08-13,381.75,384.25,378.25,383.75,1.25,383,23782,142313
"148",2014-08-12,380,385,370.75,381.75,0.5,381.75,38668,138350
"149",2014-08-11,375.75,381.75,375.5,380.25,4.75,381.25,34740,134313
"150",2014-08-08,383.5,384,376,377,7.75,376.5,21391,130310
"151",2014-08-07,385.5,386.5,380,382,2.75,384.25,20655,125191
"152",2014-08-06,379.25,387.5,379.25,386.5,7,387,20478,123808
"153",2014-08-05,380.75,381.25,375.75,379,2,380,12834,120877
"154",2014-08-04,374,383.5,373.75,378.25,7.25,382,16456,118202
"155",2014-08-01,379.25,381,374,378.75,4.75,374.75,17961,117382
"156",2014-07-31,382.5,383.5,379,379,4,379.5,15892,115153
"157",2014-07-30,382.75,385.5,379,384,0.5,383.5,17695,111877
"158",2014-07-29,388.5,389,380,382.5,5.5,383,16655,109122
"159",2014-07-28,383.25,389.5,383.25,387.25,5.25,388.5,17566,110492
"160",2014-07-25,380.75,383.5,376.5,378.75,2,383.25,20955,109509
"161",2014-07-24,382,388,376.25,380.5,1.25,381.25,20411,108232
"162",2014-07-23,380.25,383,377.75,379.5,2.25,382.5,17494,106863
"163",2014-07-22,383.5,386.75,380,380.25,3.5,380.25,13206,103965
"164",2014-07-21,388,388,382.25,384,6.75,383.75,16216,101499
"165",2014-07-18,398.75,400.5,390,390,8.5,390.5,16675,100607
"166",2014-07-17,397.75,407,394.5,NA,0.5,399,21748,100052
"167",2014-07-16,393.25,405.25,393.25,399.25,5.25,398.5,20939,98345
"168",2014-07-15,399,399,390,395,5.75,393.25,22836,97738
"169",2014-07-14,395.5,400,391.25,398,3,399,18625,95849
"170",2014-07-11,403.5,405.75,394,395,7.75,396,23916,94124
"171",2014-07-10,408.75,412.25,403,NA,5.75,403.75,21547,92315
"172",2014-07-09,415.5,415.75,406.5,409.25,6.25,409.5,17900,91698
"173",2014-07-08,418,419.5,414.75,416,2,415.75,18047,91662
"174",2014-07-07,423.25,423.25,414.75,419,9,417.75,20597,88976
"175",2014-07-03,429.5,430.75,426,NA,2.5,426.75,7799,88814
"176",2014-07-02,434.5,434.5,427.75,430,5,429.25,10186,88774
"177",2014-07-01,436,436,428.25,430.5,2,434.25,17508,88173
"178",2014-06-30,457,457,434.5,NA,21.75,436.25,20310,84670
"179",2014-06-27,453,458.5,451.5,455,4,458,10966,83313
"180",2014-06-26,451,457.25,450.25,NA,3.25,454,9298,81807
"181",2014-06-25,451.5,452.25,448.5,NA,0.5,450.75,10047,80481
"182",2014-06-24,452.75,453,447.25,NA,1.5,451.25,11323,78745
"183",2014-06-23,462.25,467,452.5,452.5,9.5,452.75,8701,77216
"184",2014-06-20,457.25,462.75,454.5,462,4.5,462.25,9081,76011
"185",2014-06-19,449.75,458,449.75,457,8,457.75,6256,74594
"186",2014-06-18,449.5,453.5,449,NA,0.5,449.75,5973,73370
"187",2014-06-17,453,453.75,447.25,NA,2.75,450.25,6205,73533
"188",2014-06-16,455.75,460,452,452.5,5.25,453,4094,73807
"189",2014-06-13,454,460.5,453.75,458,3.75,458.25,4626,73552
"190",2014-06-12,451.25,455.25,449.75,453.5,1.75,454.5,7595,73575
"191",2014-06-11,456,458.5,449.75,457.25,2.75,452.75,9337,72806
"192",2014-06-10,459,462.25,454.75,455.5,4.25,455.5,8712,72649
"193",2014-06-09,465.75,465.75,454.5,NA,7.5,459.75,7591,71733
"194",2014-06-06,457,468,455,NA,10.5,467.25,11684,71328
"195",2014-06-05,463,463.25,455.5,NA,6.5,456.75,9412,68127
"196",2014-06-04,464.25,466,460,461,0.25,463.25,6155,66166
"197",2014-06-03,464.75,466.5,461.5,NA,4,463.5,6883,65952
"198",2014-06-02,465.25,468.75,460.5,466.75,1,467.5,5882,64976
"199",2014-05-30,472.5,475,466,466.5,6,466.5,6069,64547
"200",2014-05-29,479,479,471.5,NA,6.25,472.5,4633,64515
"201",2014-05-28,474.25,479.25,473,474,4,478.75,4950,63894
"202",2014-05-27,482.5,482.5,474.5,478.25,10,474.75,4664,63934
"203",2014-05-23,483.25,486.5,481.75,NA,2,484.75,2289,63774
"204",2014-05-22,481.25,488.5,478.5,NA,1.5,482.75,3987,63391
"205",2014-05-21,480.5,483.5,479.75,481,0.25,481.25,6508,63548
"206",2014-05-20,484,487.5,480.25,NA,3,481,5290,62679
"207",2014-05-19,486,488.25,483.25,485.25,5,484,2863,62168
"208",2014-05-16,488.5,490.5,484.5,NA,0.5,489,2799,62208
"209",2014-05-15,497,498.25,486.5,487.75,8.5,488.5,5463,61673
"210",2014-05-14,502.5,504.25,496.75,NA,6,497,5138,61437
"211",2014-05-13,499.25,503.5,499.25,501.25,2.5,503,4038,61572
"212",2014-05-12,503.5,504,498.5,500,5.75,500.5,3700,61211
"213",2014-05-09,517.5,522,505.25,NA,12.75,506.25,6899,60327
"214",2014-05-08,517,519.5,511.5,NA,1.75,519,2741,60030
"215",2014-05-07,516,517.5,511.5,512.25,NA,517.25,2859,59830
"216",2014-05-06,507,517.5,503.75,NA,9.25,517.25,4553,58908
"217",2014-05-05,501.5,508.25,500.75,506,6,508,3534,58560
"218",2014-05-02,507.25,510.25,500.5,500.5,5.5,502,3662,58298
"219",2014-05-01,515.75,518.75,505,NA,9,507.5,3680,57963
"220",2014-04-30,518.5,519.75,512.5,NA,3.25,516.5,3177,57703
"221",2014-04-29,515.5,520.25,515.5,519.5,4.5,519.75,4674,57360
"222",2014-04-28,513.5,519,512.75,516.5,0.5,515,8416,53863
"223",2014-04-25,510.5,517.5,510.5,NA,3,514.25,2197,53647
"224",2014-04-24,511,516.5,508.5,515,1.5,510.75,2947,53260
"225",2014-04-23,503.5,512.75,502.5,512.5,9,512.5,3137,52848
"226",2014-04-22,498,506.75,496.75,NA,5,503.5,2445,52705
"227",2014-04-21,502.75,503.5,495,NA,6,498,2903,52536
"228",2014-04-17,506.5,509,503,503,2,504.5,1150,52573
"229",2014-04-16,509.25,510.75,505,506,4,506.5,3560,53024
"230",2014-04-15,510.5,514,507.5,510,0,510.5,1285,52950
"231",2014-04-14,505.75,513.25,505,NA,4,511,2339,52858
"232",2014-04-11,510.75,514.75,506.25,NA,5,507,2371,51910
"233",2014-04-10,512,513.75,505.75,512,0.5,512.5,1247,51783
"234",2014-04-09,515.75,523,507.75,518,7.5,512.75,4577,50873
"235",2014-04-08,511.25,518,509,514,8,520,2558,50413
"236",2014-04-07,511.75,514.5,506.75,510.5,1,512,2341,50142
"237",2014-04-04,506.5,513.25,503.75,NA,4.5,513,2515,49470
"238",2014-04-03,504.25,509,502.25,NA,4,508.25,3995,47291
"239",2014-04-02,511,513,500,NA,8,504.25,2685,47228
"240",2014-04-01,503.5,514.75,503.5,514,7.5,512.25,4301,46066
"241",2014-03-31,493,505.25,485,504,9.5,505,4987,44490
"242",2014-03-28,496,499,494,496,0,495.25,4423,43252
"243",2014-03-27,490.75,496.5,490.25,495,4.5,495.75,2398,42297
"244",2014-03-26,492.75,494.25,489.75,NA,2.5,491.5,977,42054
"245",2014-03-25,494.5,495.5,492.25,495,1.5,493.75,1281,41735
"246",2014-03-24,487.5,496,487,495,7,495.5,1874,41363
"247",2014-03-21,488.75,490,486,NA,1,488,1590,41355
"248",2014-03-20,495.75,495.75,488.5,NA,7.5,489,1035,41163
"249",2014-03-19,494.75,499,492.5,496,1,496.75,2096,40774
"250",2014-03-18,489,495.75,489,NA,5,495.75,1668,40401
"251",2014-03-17,493.75,496.5,486.75,NA,5,490.25,1113,40120
"252",2014-03-14,491,495.75,488.25,NA,4,495.25,1446,39785
"253",2014-03-13,491.5,496,488,489.5,1.5,491.25,1955,39238
"254",2014-03-12,487.25,493.5,482.5,NA,5.5,493,3296,38943
"255",2014-03-11,483,489,481.5,486,3.5,487.75,11845,28201
"256",2014-03-10,487.5,490.75,480.75,482,5.5,484.5,2127,27875
"257",2014-03-07,492.5,498.75,485.75,494,4,490.25,3879,26862
"258",2014-03-06,487.5,495,487,494,5,494.25,2677,26015
"259",2014-03-05,491,491.75,486.75,NA,NA,489.25,3106,25572
"260",2014-03-04,484,493,479.25,492,9,493,3144,24788
"261",2014-03-03,480,492,479.25,486,3.5,484,6682,23230
"262",2014-02-28,470,480.25,469.25,NA,10.5,480.25,3227,22049
"263",2014-02-27,475,476.75,469.25,470,5,470,715,21821
"264",2014-02-26,475.75,479,473.5,NA,1.5,475.5,2099,21225
"265",2014-02-25,474,477.5,470.75,NA,2.5,476.75,1551,20881
"266",2014-02-24,472.5,474.75,469,NA,1.5,474.5,1419,20941
"267",2014-02-21,477,478,471,NA,4.5,473.25,1364,20512
"268",2014-02-20,476,477.75,474.75,475.5,0.5,477.5,1307,20100
"269",2014-02-19,472.25,478,472.25,NA,3.5,477.25,2493,18878
"270",2014-02-18,468.5,473.5,468.5,NA,4,473.5,1827,18253
"271",2014-02-14,465,469.75,463.75,NA,NA,469.5,1150,18329
"272",2014-02-13,466.5,468.25,464.25,NA,NA,465.75,2576,17571
"273",2014-02-12,463.5,468.5,462.5,NA,NA,466.75,1190,17190
"274",2014-02-11,465.75,467.75,461.5,NA,NA,464.75,1022,17219
"275",2014-02-10,467.25,471.5,464.25,NA,NA,466.75,3057,17324
"276",2014-02-07,466.5,469.5,464.5,NA,NA,469,1370,17021
"277",2014-02-06,465.25,468.5,464.25,NA,NA,467,943,16704
"278",2014-02-05,466.75,467.75,464,NA,NA,465.75,663,16531
"279",2014-02-04,461.25,468,460.75,NA,NA,468,745,16346
"280",2014-02-03,459,464.5,459,NA,NA,462,1077,16062
"281",2014-01-31,459,460.5,457,NA,NA,459.25,1057,15674
"282",2014-01-30,456,461.75,456,NA,NA,460,871,15374
"283",2014-01-29,459.75,460,456,NA,NA,456.5,625,15049
"284",2014-01-28,461,461.75,459.5,NA,NA,460.25,709,14898
"285",2014-01-27,458.75,462.5,457.25,NA,NA,462.25,409,14745
"286",2014-01-24,458.25,460,456.25,NA,NA,459.25,311,14660
"287",2014-01-23,456.75,460.5,456.75,NA,NA,459,553,14306
"288",2014-01-22,457,458.5,456,NA,NA,457.25,2082,13664
"289",2014-01-21,458.25,458.25,454.75,NA,NA,456.75,527,13521
"290",2014-01-17,461.75,461.75,457.75,NA,NA,458.75,1816,12996
"291",2014-01-16,460.25,463.25,458.5,NA,NA,462.25,812,12732
"292",2014-01-15,463.75,464,459.75,NA,NA,460.5,607,12630
"293",2014-01-14,466.75,466.75,461.25,NA,NA,465,615,12573
"294",2014-01-13,465.75,468.75,463,NA,NA,467.25,1245,12034
"295",2014-01-10,450,467.5,445.25,NA,NA,467.5,1591,11522
"296",2014-01-09,453.75,454.75,446.75,NA,NA,451.25,2276,10564
"297",2014-01-08,462.5,464,453.25,NA,NA,455.75,1089,10119
"298",2014-01-07,463.5,466.25,461.5,NA,NA,463,751,9750
"299",2014-01-06,462.75,466,461.5,NA,NA,465,882,9458
"300",2014-01-03,460,463,456.5,NA,NA,462.5,588,9132
"301",2014-01-02,461.25,465,456.5,NA,NA,459,519,8945
"302",2013-12-31,461,461.75,460,NA,NA,461,588,8676
"303",2013-12-30,465,465,461,NA,NA,461.75,523,8466
"304",2013-12-27,465,467,465,NA,NA,466.25,620,8069
"305",2013-12-26,467,469,465,NA,NA,465.5,178,8020
"306",2013-12-24,471.5,472,470.25,NA,NA,472.25,191,7950
"307",2013-12-23,471,472.75,470.5,NA,NA,471.75,649,7544
"308",2013-12-20,467.25,473,466.25,NA,NA,472,714,7390
"309",2013-12-19,463.75,468.75,463.75,NA,NA,468.5,498,7102
"310",2013-12-18,464.75,469,462.5,NA,NA,464.75,1120,7429
"311",2013-12-17,461.5,467.75,460.75,NA,NA,466,921,7111
"312",2013-12-16,463.5,464,458.5,NA,NA,461.75,463,6998
"313",2013-12-13,472.5,472.75,463.75,NA,NA,463.75,998,6865
"314",2013-12-12,477.75,477.75,466.5,NA,NA,472.5,1612,7016
"315",2013-12-11,475.75,478.5,474.5,NA,NA,478.25,196,6946
"316",2013-12-10,476.5,479,470.5,NA,NA,476,994,6598
"317",2013-12-09,473.75,477.75,472.25,NA,NA,478,469,6473
"318",2013-12-06,473,474.5,470,NA,NA,474.5,237,6385
"319",2013-12-05,473.5,476,470.5,NA,NA,473,525,6256
"320",2013-12-04,470,477.75,468.5,NA,NA,474.75,412,6235
"321",2013-12-03,465,471.25,463.5,NA,NA,470.75,264,6167
"322",2013-12-02,462,465,460,NA,NA,465.25,369,6045
"323",2013-11-29,466,466,463,NA,NA,465.25,565,5732
"324",2013-11-27,464,468.5,463.75,NA,NA,466.25,318,5614
"325",2013-11-26,468.25,468.25,462,NA,NA,464.25,390,5446
"326",2013-11-25,467.75,470,467.5,NA,NA,468.75,217,5329
"327",2013-11-22,467,469.25,465.25,NA,NA,467.5,241,5301
"328",2013-11-21,464,468,463.75,NA,NA,467.5,359,5339
"329",2013-11-20,465,465.75,462.75,NA,NA,463.75,85,5310
"330",2013-11-19,460,465.75,460,NA,NA,465,404,5212
"331",2013-11-18,468.75,469,461.5,NA,NA,461.5,559,5007
"332",2013-11-15,477,478.5,469.25,NA,NA,469.75,272,4906
"333",2013-11-14,478,478.75,475.25,NA,NA,476.75,431,4649
"334",2013-11-13,480.5,483.5,477.5,NA,NA,478.75,182,4571
"335",2013-11-12,486.25,486.25,480.25,NA,NA,481.5,75,4561
"336",2013-11-11,477.75,487,477.75,NA,NA,484.5,424,4329
"337",2013-11-08,470,477,465.75,NA,NA,477.75,266,4229
"338",2013-11-07,470.75,473.25,469.25,NA,NA,470.25,471,3978
"339",2013-11-06,474.25,475.25,471,NA,NA,471,106,3956
"340",2013-11-05,475.75,475.75,474,NA,NA,475.25,265,3827
"341",2013-11-04,475.25,478.25,475,NA,NA,476,316,3649
"342",2013-11-01,477.25,477.5,475.25,NA,NA,476,159,3619
"343",2013-10-31,481.5,485,478.5,NA,NA,479,377,3566
"344",2013-10-30,485.75,485.75,480.75,NA,NA,481.5,89,3537
"345",2013-10-29,483.75,487.25,482.25,NA,NA,484.75,86,3535
"346",2013-10-28,490.25,490.5,484,NA,NA,484.75,337,3533
"347",2013-10-25,493.25,493.25,491.75,NA,NA,492.5,119,3481
"348",2013-10-24,494.5,495.75,491.5,NA,NA,493.25,178,3451
"349",2013-10-23,490.5,498,490.5,NA,NA,494.5,197,3451
"350",2013-10-22,494.75,494.75,490.75,NA,NA,491,17,3447
"351",2013-10-21,491.75,495.75,489.75,NA,NA,495.5,71,3434
"352",2013-10-18,492,495,492,NA,NA,492.5,54,3426
"353",2013-10-17,492.75,495,491.75,NA,NA,493,120,3469
"354",2013-10-16,493,494.75,490.25,NA,NA,493,305,3332
"355",2013-10-15,488,494,488,NA,NA,493.75,126,3301
"356",2013-10-14,485,488.25,484.75,NA,NA,488.5,76,3307
"357",2013-10-11,487,487.25,485,NA,NA,485.75,204,3212
"358",2013-10-10,494.5,496.5,488.5,NA,NA,490.5,234,3146
"359",2013-10-09,493.5,496.75,492.25,NA,NA,494.5,101,3118
"360",2013-10-08,499,499,491.5,NA,NA,492.75,100,3121
"361",2013-10-07,496,499,494.25,NA,NA,499.25,77,3133
"362",2013-10-04,493,495.25,492,NA,NA,495.25,78,3088
"363",2013-10-03,490,494.75,490,NA,NA,490.75,33,3085
"364",2013-10-02,487,491.25,487,NA,NA,490.5,139,2977
"365",2013-10-01,491,491,486.75,NA,NA,490,218,2863
"366",2013-09-30,501.5,507.5,490.5,NA,NA,491,169,2831
"367",2013-09-27,503.75,505.75,501,NA,NA,502,99,2830
"368",2013-09-26,502.75,505,499.75,NA,NA,504.25,104,2804
"369",2013-09-25,499,503.25,496.25,NA,NA,501,126,2762
"370",2013-09-24,501.5,503,496.25,NA,NA,496.5,302,2696
"371",2013-09-23,499.75,504,498.5,NA,NA,502,48,2683
"372",2013-09-20,505.25,505.25,500,NA,NA,500.75,244,2600
"373",2013-09-19,508.5,510,504.75,NA,NA,507.25,116,2615
"374",2013-09-18,502.5,503.25,502,NA,NA,504.75,7,2613
"375",2013-09-17,505,509.25,502,NA,NA,502.5,112,2587
"376",2013-09-16,506,506,504.25,NA,NA,505.25,24,2583
"377",2013-09-13,507.25,507.25,505.5,NA,NA,507.75,91,2544
"378",2013-09-12,514,514,504.5,NA,NA,514.5,49,2519
"379",2013-09-11,513.75,513.75,513,NA,NA,517,61,2506
"380",2013-09-10,511.5,514.25,511.5,NA,NA,514.5,36,2495
"381",2013-09-09,512,512,507.75,NA,NA,509,28,2483
"382",2013-09-06,509,512,506.5,NA,NA,512.25,85,2451
"383",2013-09-05,516,516,505.25,NA,NA,507.25,45,2432
"384",2013-09-04,515.5,517,514.5,NA,NA,517.5,74,2380
"385",2013-09-03,530,530,515.25,NA,NA,520,26,2368
"386",2013-08-30,520.25,526,518.5,NA,NA,525,28,2361
"387",2013-08-29,521,524.75,518.5,NA,NA,523.75,91,2312
"388",2013-08-28,523.5,523.5,519.75,NA,NA,520.5,11,2310
"389",2013-08-27,530.75,531.75,527.75,NA,NA,524.25,80,2236
"390",2013-08-26,519.25,541,519.25,NA,NA,534.75,103,2192
"391",2013-08-23,514,516.75,512.5,NA,NA,514,27,2169
"392",2013-08-22,516.5,518.75,514,NA,NA,508.5,20,2163
"393",2013-08-21,520,526.25,519.25,NA,NA,523.5,20,2153
