"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"231",2015-01-15,410,415,404.5,407,1,407.5,33046,212745
"232",2015-01-14,412,412.5,404.25,408,3,408.5,55159,205254
"233",2015-01-13,426,431.25,410.5,411,14,412,45780,198859
"234",2015-01-12,420.25,430.25,412,428.5,4,426,58701,194431
"235",2015-01-09,417.25,422.75,415.5,421,4.5,421.5,28992,193398
"236",2015-01-08,420,422,415.5,416,3,417.25,20701,191285
"237",2015-01-07,427.75,430,420,420,8,420.25,13339,189117
"238",2015-01-06,428.5,432,425.5,428,0.5,428.25,16797,188194
"239",2015-01-05,419.25,429.5,418.25,427.5,9,429,16426,186716
"240",2015-01-02,421,422.5,415.5,420,1,419.5,9934,185625
"241",2014-12-31,430.5,431,420,421,9.5,421,15421,180503
"242",2014-12-30,435,436,430.25,430,6,430.75,7142,180219
"243",2014-12-29,438.5,440,434.5,436,2.5,436.75,8785,180288
"244",2014-12-26,434,439.25,430,438,6.5,439,5516,182273
"245",2014-12-24,436,438.5,430,434.5,4.5,432.25,5927,181286
"246",2014-12-23,434,438,433.75,436,2.5,437,6260,180000
"247",2014-12-22,434.25,437.75,432.5,434,0.5,434.75,12327,180143
"248",2014-12-19,434,435.5,429,435.5,0.5,435,16159,178101
"249",2014-12-18,431.25,437.25,431.25,434,2.5,434.75,14415,176105
"250",2014-12-17,430,434.25,427.5,431,1.5,432,16545,174735
"251",2014-12-16,432,436,429,430.5,2,430.75,22464,174091
"252",2014-12-15,431,436.25,429.75,432.5,1,432.75,20655,170181
"253",2014-12-12,423,433.75,423,430.5,7,431.75,25653,166520
"254",2014-12-11,420.75,427,419.5,424.5,3.5,424.75,20751,161959
"255",2014-12-10,422.25,425.75,416.75,420.5,2,421,16376,159352
"256",2014-12-09,417.75,424.25,415.75,423,5.5,423.5,8153,158994
"257",2014-12-08,421.25,426.5,417.25,421,4,418.25,14190,157271
"258",2014-12-05,417,423.75,414.25,422,5,422.75,9625,156022
"259",2014-12-04,411.5,419,409.75,415,6,417.75,10032,154635
"260",2014-12-03,410,412.25,406.25,NA,1.5,411.75,7506,153588
"261",2014-12-02,418,419.75,409.5,NA,8.5,410,11335,151673
"262",2014-12-01,414.75,419.25,411.25,415,1,418.25,7533,151106
"263",2014-11-28,418.75,421.75,411.25,417,3.5,416.75,9800,150211
"264",2014-11-26,416.75,421.5,416.5,420,3.5,420.5,7919,149353
"265",2014-11-25,410.5,418,410,415,6.5,417.25,10791,148018
"266",2014-11-24,414.75,416,409.25,410,4.5,411,7014,147580
"267",2014-11-21,415.5,423.5,413.25,NA,0.5,415.75,10913,146519
"268",2014-11-20,406.25,417.25,406.25,NA,9.25,416.25,7442,145434
"269",2014-11-19,415.5,415.5,406.25,406.75,9,407,10815,146366
"270",2014-11-18,421,422,414.75,NA,5.5,416,7568,146453
"271",2014-11-17,423.5,426,417.25,421,2.5,421.5,10161,147102
"272",2014-11-14,428,429.5,423.5,424,5,424,15869,144938
"273",2014-11-13,421.25,432.25,421.25,430.75,6.5,429,18871,141158
"274",2014-11-12,418.25,428.5,418,421.75,3.25,422.5,27046,141046
"275",2014-11-11,414.25,420.25,411.25,413.5,4.25,419.25,21331,139485
"276",2014-11-10,411.25,423.5,410.25,417,2,415,45185,131234
"277",2014-11-07,415,416.5,409.75,412.5,3.5,413,18313,128066
"278",2014-11-06,413.5,418.75,411.25,418.25,2.5,416.5,24142,125884
"279",2014-11-05,407.25,414.75,402.5,NA,6.25,414,20248,122339
"280",2014-11-04,413,413.25,407,407,7.25,407.75,22498,120173
"281",2014-11-03,415.25,416.75,411.25,NA,3.5,415,13291,120318
"282",2014-10-31,414.75,419.25,410.25,416,2,418.5,12450,120064
"283",2014-10-30,416,420,412,NA,0.25,416.5,16293,118236
"284",2014-10-29,407.75,416.75,407,416.75,7.75,416.25,20743,115833
"285",2014-10-28,407,415,404.75,407.5,0.5,408.5,21466,114166
"286",2014-10-27,398.5,408.5,395.5,407,8.5,408,12455,112754
"287",2014-10-24,404.5,410,398.5,398.5,5.75,399.5,13704,112028
"288",2014-10-23,398,405.5,397.75,NA,6.25,405.25,8346,111385
"289",2014-10-22,401,405.5,398.25,404,2.5,399,8947,111439
"290",2014-10-21,394,404,394,401.5,6.5,401.5,13953,111103
"291",2014-10-20,391.25,395.75,388.75,391.75,1.25,395,6024,112607
"292",2014-10-17,396.75,400,391.75,NA,3.25,393.75,10316,111722
"293",2014-10-16,392,398,390.5,395,4.5,397,7290,111847
"294",2014-10-15,400.75,403,392,397.25,9,392.75,12260,110582
"295",2014-10-14,391.25,402.5,388,402,9.75,401.75,20018,109378
"296",2014-10-13,381.5,393.25,378.5,392.75,10.25,392,12192,110995
"297",2014-10-10,387.75,393.75,380.5,381.5,8.25,381.75,18926,110589
"298",2014-10-09,388.5,394.25,387.5,390.5,NA,390,18790,112391
"299",2014-10-08,387.75,389.75,385.25,389.25,2,390,13354,108090
"300",2014-10-07,380,389.75,378.5,388.25,7.5,388,19899,110587
"301",2014-10-06,371.25,380.75,371.25,380.5,9,380.5,13505,109342
"302",2014-10-03,370,373,368.25,371.5,1.5,371.5,10558,106857
"303",2014-10-02,367.75,370.25,365.75,NA,2.25,370,13731,105694
"304",2014-10-01,366.75,369.5,364.25,NA,1,367.75,7216,103537
"305",2014-09-30,370.75,371,365.5,367,4,366.75,9934,104300
"306",2014-09-29,367.75,371.5,367.25,370,2.25,370.75,5382,104445
"307",2014-09-26,372.5,373.25,367.75,NA,4,368.5,8801,106060
"308",2014-09-25,374.75,376.25,371.25,NA,3,372.5,4063,105668
"309",2014-09-24,372.5,375.75,371.5,375.25,3.25,375.5,5858,106020
"310",2014-09-23,375.75,377,372,NA,4,372.25,5153,105716
"311",2014-09-22,378.25,378.25,373.5,376,2.25,376.25,7357,104139
"312",2014-09-19,384,384,378.25,378.75,5.75,378.5,8042,101950
"313",2014-09-18,387.75,387.75,384,NA,4,384.25,5644,100639
"314",2014-09-17,389.5,390,385.5,388,1.75,388.25,3880,99741
"315",2014-09-16,388,395,385.25,387,1,390,7312,98164
"316",2014-09-15,384,389.5,382.25,389.25,3.75,389,4010,97699
"317",2014-09-12,387.5,389.75,384,385.25,2.25,385.25,6273,96010
"318",2014-09-11,390.25,390.25,382,384.25,3,387.5,17661,92458
"319",2014-09-10,389.25,391.75,388.25,NA,1,390.5,5353,91629
"320",2014-09-09,393,393,388.5,389.25,4,389.5,4114,91423
"321",2014-09-08,398.75,402.5,391.5,NA,7,393.5,6079,90371
"322",2014-09-05,391.5,401,391.5,395.5,8.5,400.5,9793,90445
"323",2014-09-04,395.25,396.75,388.5,390.5,3.5,392,10053,89454
"324",2014-09-03,404,404.25,395.25,396.5,10,395.75,8870,87577
"325",2014-09-02,404.25,408.5,404,405.5,0.25,405.75,3350,87181
"326",2014-08-29,407.25,408.75,404,NA,3.25,406,5185,85578
"327",2014-08-28,407.5,410,406.75,NA,1.75,409.25,7790,82820
"328",2014-08-27,407,408,404.75,405.25,0.5,407.5,4363,81543
"329",2014-08-26,408.5,410,404.25,NA,1.25,408,5307,80769
"330",2014-08-25,410,410,406,408.5,2,409.25,1684,80230
"331",2014-08-22,408.75,414.25,408.75,411.75,1.5,411.25,2242,80192
"332",2014-08-21,407.5,413,407,NA,1.25,409.75,2727,79436
"333",2014-08-20,412,412.75,406.5,NA,4.75,408.5,1912,79296
"334",2014-08-19,412.5,414,409,NA,0.25,413.25,2817,78997
"335",2014-08-18,417.75,422,412.5,NA,4.75,413.5,2770,78940
"336",2014-08-15,414,419.75,413.5,418,3.5,418.25,5099,77596
