"","Date","Open","High","Low","Last","Change","Settle","Volume","Open Interest"
"342",2015-05-20,410.5,410.5,407.75,NA,2,408.5,21,766
"343",2015-05-19,410,410,410,NA,4.5,410.5,9,759
"344",2015-05-18,413.75,413.75,413.75,NA,1.75,415,34,752
"345",2015-05-15,415.75,415.75,412.5,NA,2,413.25,25,743
"346",2015-05-14,412,412.5,411.5,NA,5,415.25,34,711
"347",2015-05-13,409.25,410,406.75,NA,1.75,410.25,136,671
"348",2015-05-12,406,409,406,NA,1,408.5,15,664
"349",2015-05-11,407.25,407.25,405.5,NA,1,407.5,6,661
"350",2015-05-08,406,408,406,NA,0.25,408.5,38,673
"351",2015-05-07,407.5,407.5,407.5,NA,3.25,408.25,3,673
"352",2015-05-06,410,410.5,410,NA,2.75,411.5,18,673
"353",2015-05-05,410,410,409,NA,1.75,408.75,5,671
"354",2015-05-04,411.5,411.75,411,NA,1.5,410.5,58,636
"355",2015-05-01,411,411,409.75,NA,2,412,117,612
"356",2015-04-30,412,412,412,NA,2.5,414,10,607
"357",2015-04-29,NA,NA,NA,NA,4.25,416.5,233,534
"358",2015-04-28,411.25,413,411,NA,0.25,412.25,92,484
"359",2015-04-27,414,414,412,NA,3,412.5,27,473
"360",2015-04-24,415.25,415.25,415,NA,5.25,415.5,28,449
"361",2015-04-23,425,425,423.75,NA,1.75,420.75,5,449
"362",2015-04-22,421.25,421.5,421.25,NA,1.25,422.5,15,449
"363",2015-04-21,NA,NA,425,NA,3,423.75,0,449
"364",2015-04-20,NA,NA,NA,NA,0.5,426.75,0,449
"365",2015-04-17,NA,NA,NA,NA,2,427.25,0,449
"366",2015-04-16,427,427,425,NA,0.25,425.25,23,434
"367",2015-04-15,424,425,424,NA,0.5,425.5,9,425
"368",2015-04-14,423,425,423,NA,2.25,425,18,415
"369",2015-04-13,425.25,425.25,424,NA,5,422.75,57,388
"370",2015-04-10,427.75,427.75,427.75,NA,0.25,427.75,5,385
"371",2015-04-09,426,426,426,NA,0.25,427.5,10,383
"372",2015-04-08,NA,NA,NA,NA,0.5,427.25,0,383
"373",2015-04-07,NA,NA,NA,NA,1.25,427.75,0,383
"374",2015-04-06,NA,NA,NA,NA,0.5,429,0,383
"375",2015-04-02,426,426.75,426,NA,2.75,429.5,33,380
"376",2015-04-01,424,425,423,NA,6.25,426.75,15,380
"377",2015-03-31,NA,NA,424,NA,13,420.5,5,381
"378",2015-03-30,431.75,433,431.75,NA,2.75,433.5,25,361
"379",2015-03-27,NA,NA,NA,NA,NA,430.75,0,361
"380",2015-03-26,435,435,433.5,NA,3.25,430.75,27,342
"381",2015-03-25,433.5,433.5,433.5,NA,0.25,434,9,347
"382",2015-03-24,432.25,433.25,432.25,NA,1.25,434.25,13,346
"383",2015-03-23,NA,432.25,NA,NA,2.5,433,0,346
"384",2015-03-20,430,430,429.25,NA,8.5,430.5,5,346
"385",2015-03-19,NA,NA,NA,NA,0.75,422,0,346
"386",2015-03-18,NA,NA,NA,NA,2.5,421.25,1,345
"387",2015-03-17,420,420,418,NA,5.5,418.75,38,312
"388",2015-03-16,423,423,423,NA,NA,424.25,28,288
