"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"285",2012-05-25,546.25,550,542.75,NA,NA,547,1863,35091
"286",2012-05-24,554.75,555.75,537.25,NA,NA,542,5511,33205
"287",2012-05-23,548.75,552,541,NA,NA,550,1481,33229
"288",2012-05-22,562,568.5,546.5,NA,NA,548.25,3444,33129
"289",2012-05-21,563.75,572,560,NA,NA,564.5,4082,32245
"290",2012-05-18,551.25,567,550.5,NA,NA,563.5,7247,32687
"291",2012-05-17,552,557,549.75,NA,NA,554.75,1316,32610
"292",2012-05-16,541,553.75,536.5,NA,NA,552.25,5052,32094
"293",2012-05-15,531.75,544.25,531.5,NA,NA,542.25,3663,31404
"294",2012-05-14,533.25,540.25,532,NA,NA,533.5,2507,31053
"295",2012-05-11,535.75,538.75,527,NA,NA,536,5800,29812
"296",2012-05-10,543.5,546,533,NA,NA,536.25,5922,28884
"297",2012-05-09,555.5,556.25,542,NA,NA,542,7761,27407
"298",2012-05-08,549.75,558,549.75,NA,NA,556.25,8415,25621
"299",2012-05-07,546.5,555.25,543.5,NA,NA,555.5,5214,23370
"300",2012-05-04,557.5,557.5,544,NA,NA,553,4002,21807
"301",2012-05-03,558,558.75,552.75,NA,NA,558.5,4137,20638
"302",2012-05-02,566.75,566.75,556.5,NA,NA,559,4974,19032
"303",2012-05-01,566.75,567.25,559.5,NA,NA,565.75,5103,18031
"304",2012-04-30,566.25,571.5,562.5,NA,NA,570.25,2515,17378
"305",2012-04-27,563,571.5,561.5,NA,NA,569.5,3100,16140
"306",2012-04-26,566.25,567,558.25,NA,NA,564,3775,14765
"307",2012-04-25,568.5,573.25,564,NA,NA,566,3454,13318
"308",2012-04-24,570,575.5,565,NA,NA,568.5,2459,12045
"309",2012-04-23,563,569,558.5,NA,NA,571.5,792,11828
"310",2012-04-20,565.5,570,559,NA,NA,562.75,670,11792
"311",2012-04-19,555.25,570.25,555.25,NA,NA,568.5,1404,11735
"312",2012-04-18,557.5,557.75,551.75,NA,NA,555.25,573,11566
"313",2012-04-17,550.5,557,550.5,NA,NA,556.25,1054,11297
"314",2012-04-16,559,559,551,NA,NA,552.25,893,10759
"315",2012-04-13,571.5,572.25,557,NA,NA,562.25,1073,10297
"316",2012-04-12,570,575,570,NA,NA,570.5,1026,10049
"317",2012-04-11,570,572,566.75,NA,NA,572.5,567,9898
"318",2012-04-10,573,576.75,567.5,NA,NA,568.75,626,9833
"319",2012-04-09,575.5,580,570.75,NA,NA,574.25,992,9417
"320",2012-04-05,566.5,575,566.25,NA,NA,576.25,986,9370
"321",2012-04-04,571,571.5,563.5,NA,NA,569.25,452,9303
"322",2012-04-03,570.25,573,569.5,NA,NA,571,1017,9080
"323",2012-04-02,563.25,570,559.75,NA,NA,573.25,951,8564
"324",2012-03-30,548.75,566,548.25,NA,NA,564.75,881,8475
"325",2012-03-29,560,562.75,550,NA,NA,548.75,1299,8021
"326",2012-03-28,569.5,570.25,560,NA,NA,560.75,1431,7642
"327",2012-03-27,574,576.75,570.5,NA,NA,571.5,312,7479
"328",2012-03-26,575.25,583,573.75,NA,NA,574.75,375,7412
"329",2012-03-23,578,582,576,NA,NA,579,309,7313
"330",2012-03-22,577.25,580.5,571.75,NA,NA,577.75,530,7042
"331",2012-03-21,584,587.5,578,NA,NA,576.75,742,6588
"332",2012-03-20,589.5,590.25,580,NA,NA,584.5,433,6447
"333",2012-03-19,594.5,595,589.25,NA,NA,591.5,230,6384
"334",2012-03-16,593,596,590,NA,NA,595,327,6351
"335",2012-03-15,587.5,594,584.25,NA,NA,593.25,1365,6686
"336",2012-03-14,585,590,581.75,NA,NA,584.75,1445,6957
"337",2012-03-13,584.75,590.5,583.5,NA,NA,585,937,6565
"338",2012-03-12,579,589.75,578.5,NA,NA,588.5,293,6452
"339",2012-03-09,576.75,586.75,572.75,NA,NA,582.75,672,6116
"340",2012-03-08,585,585.25,575.5,NA,NA,578.75,424,5888
"341",2012-03-07,583.75,585,575.75,NA,NA,580.5,373,5727
"342",2012-03-06,589,589.25,579.5,NA,NA,584,312,5628
