"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"61",2015-04-17,383,387.5,381.5,386.25,3.5,386.75,116510,537248
"62",2015-04-16,382.5,384.75,380,383.5,0.25,383.25,79134,524233
"63",2015-04-15,380.25,386,378,383,2,383,156380,502871
"64",2015-04-14,378,382,377.5,380,3,381,115406,477907
"65",2015-04-13,382,383.5,377.5,378,6.75,378,124210,444110
"66",2015-04-10,386,387.25,382,384.5,1,384.75,134770,422895
"67",2015-04-09,387,387.75,382.75,385.5,1.5,385.75,140136,398807
"68",2015-04-08,390.75,393,384.5,387,3.75,387.25,130829,370076
"69",2015-04-07,392.75,395,389.75,391,2,391,36666,365136
"70",2015-04-06,394,397.75,391.25,393,1.5,393,27494,364458
"71",2015-04-02,390,396.5,386.25,394.5,4.5,394.5,61456,357311
"72",2015-04-01,385,390.25,381.75,390,5.75,390,98842,346187
"73",2015-03-31,401.75,406,383,383,18.25,384.25,126605,336032
"74",2015-03-30,399,403,398,402.5,3.5,402.5,75200,330223
"75",2015-03-27,399,401.25,397.25,399,0.25,399,61071,312606
"76",2015-03-26,401.75,404.75,397,399,3.75,399.25,60593,304888
"77",2015-03-25,400.5,403.5,399.5,402.5,1.75,403,52335,301049
"78",2015-03-24,397,401.75,396,401.5,3.25,401.25,50120,302050
"79",2015-03-23,392.5,399,392.5,397.75,5.25,398,57754,297798
"80",2015-03-20,381.5,395,380.75,392.25,11.25,392.75,67069,299321
"81",2015-03-19,384.5,388.25,378.5,381.75,1.25,381.5,52284,291984
"82",2015-03-18,379.75,383.25,375,382.5,3.75,382.75,43055,289210
"83",2015-03-17,386.75,387.75,378,379.25,8,379,75270,273028
"84",2015-03-16,388,389.75,383.25,386.75,1,387,54428,264455
"85",2015-03-13,395.75,397.25,388,388.25,7.75,388,36509,265032
"86",2015-03-12,398,399.25,394,395.25,2.75,395.75,54912,269650
"87",2015-03-11,394.75,401.5,394.25,398.5,2.5,398.5,46282,264919
"88",2015-03-10,395.5,398.75,391.25,396,0,395.75,54328,270388
"89",2015-03-09,393.75,399,393.75,396.5,2.5,396.25,41343,270028
"90",2015-03-06,396.5,397.25,391.25,394,4.5,394,50913,266598
"91",2015-03-05,396.5,400.75,395.5,398,0.5,398.25,41377,265906
"92",2015-03-04,398.75,399.75,394,397,1.5,397.5,35405,265662
"93",2015-03-03,396.5,399.75,393,398.5,3,399.25,35914,260217
"94",2015-03-02,400,403,394.75,396.5,5,396.25,32586,257229
"95",2015-02-27,395.75,404,394,400,4.5,401.25,59876,256119
"96",2015-02-26,391.75,398.5,391.25,396,4.5,396.5,36166,252425
"97",2015-02-25,393.5,395.5,387.75,392,1.5,391.75,56669,252858
"98",2015-02-24,394.5,402.75,393.25,393.5,1,393.5,51127,251666
"99",2015-02-23,401,401.5,393.25,394.5,6,394.5,41828,248306
"100",2015-02-20,404.5,405,399,400.5,4.5,400.5,29939,243805
"101",2015-02-19,398.75,406.5,398,405.5,5.5,405.25,44730,240062
"102",2015-02-18,404.75,406,398.75,399.5,6,399.5,29118,235789
"103",2015-02-17,402.25,406.25,400.75,405,2.5,405.5,32796,231251
"104",2015-02-13,398.25,403.75,397.75,402.5,4,402.75,34007,230449
"105",2015-02-12,401.25,403.25,396.75,398,3,398.25,49416,222510
"106",2015-02-11,403.5,405,399.75,401,2,401.25,43454,217769
"107",2015-02-10,406,406.75,400,403.5,3,403.75,52821,216792
"108",2015-02-09,400.75,407.25,399.25,407,5.5,406.75,44096,213329
"109",2015-02-06,400.5,404.5,395.5,401,1,401.5,29820,214783
"110",2015-02-05,398,402.25,396.5,400.5,1,400.5,30543,211851
"111",2015-02-04,400,403,395,398.5,2,399,29936,205607
"112",2015-02-03,385.5,403.25,385.5,400,15,401,45032,203182
"113",2015-02-02,385.75,394.25,383.5,385.5,0,385.5,28770,201935
"114",2015-01-30,388.5,388.5,381.5,NA,1.5,386,41600,200693
"115",2015-01-29,389.25,389.25,384.25,386,1.5,387.75,40159,198874
"116",2015-01-28,396.75,397,388.75,390,8,389,41457,194288
"117",2015-01-27,399.75,401.5,395.5,397,3,397,23885,194547
"118",2015-01-26,401.25,404.25,398,NA,2.5,400,27871,195038
"119",2015-01-23,399,403.75,397.5,NA,3,402.75,45749,194362
"120",2015-01-22,402.5,405,397.5,NA,3.5,399.25,24947,189724
"121",2015-01-21,404,406.25,400.75,401.5,1,402.5,22911,189626
"122",2015-01-20,399,404.5,396.25,399.5,3,404,19661,188581
"123",2015-01-16,393.5,401.5,393,400,7,401,25739,185994
"124",2015-01-15,396.25,401.75,390.25,393,1,393.5,36096,184911
"125",2015-01-14,400.25,400.5,390.5,393.5,5.5,395,64306,187187
"126",2015-01-13,416.75,421.25,399.25,400,16,400.25,56130,185012
"127",2015-01-12,413.25,420.25,404,412.5,2.5,416.75,51668,182867
"128",2015-01-09,409.5,415.75,407.75,NA,5,414.5,34499,177274
"129",2015-01-08,411.5,413.5,408,409.5,2,409.5,22858,173853
"130",2015-01-07,420,422.25,411.25,413,8.5,411.5,12814,173230
"131",2015-01-06,420.25,424.25,417.5,420,1,420.25,20104,170300
"132",2015-01-05,410.75,421.5,410.5,421,10,421.25,19558,167261
"133",2015-01-02,412,413.75,407,411.5,1.5,411.25,12087,165117
"134",2014-12-31,421,421.75,411.25,413,9.5,412.5,17172,160950
"135",2014-12-30,427,427.5,421.25,422,6.5,421.75,19843,157478
"136",2014-12-29,428.5,431.5,425.75,429,1.5,428,12635,155483
"137",2014-12-26,424.25,430,420.75,NA,6.5,429.75,6873,154446
"138",2014-12-24,427.75,429.75,420.5,NA,5,423,8041,152317
"139",2014-12-23,426.5,430.25,425.5,428,1.5,428.5,8697,150971
"140",2014-12-22,425.5,429.25,424,426,0.5,426.75,11642,151239
"141",2014-12-19,425.75,426.75,420,426,0.5,426,18225,149436
"142",2014-12-18,423.25,429,422,426,3,426.25,18135,147481
"143",2014-12-17,420.25,424.75,418.5,423.5,2.5,423.25,26144,150490
"144",2014-12-16,421.5,425.5,418,421.5,1,421,44268,141426
"145",2014-12-15,421,426,419.25,422,1,422.5,22835,139713
"146",2014-12-12,411,423.75,411,420.5,9,421.5,39735,142541
"147",2014-12-11,408,415,406.5,407,4,412.5,24977,139832
"148",2014-12-10,410,413,404,408,1.5,408.5,18223,139347
"149",2014-12-09,404.75,411,402.5,410,5,410.25,11608,139371
"150",2014-12-08,408.75,414.5,404.5,405,4.5,405.25,21380,140167
"151",2014-12-05,404,411,401,410,5.5,410,15650,139362
"152",2014-12-04,397,405.5,395.75,404,7.5,404.75,20370,136998
"153",2014-12-03,396.5,398,392.75,394.5,0.5,397.5,11067,136085
"154",2014-12-02,404.75,406.25,396.25,398,8.5,396.75,14889,135158
"155",2014-12-01,402.5,406.25,398,NA,1.5,405,14002,133562
"156",2014-11-28,405.5,408.75,398,406,3.5,403.75,12998,132349
"157",2014-11-26,403,407.5,402.5,405,4,407,17031,133026
"158",2014-11-25,396.25,403.75,395.25,402.5,6.5,403,19276,131407
"159",2014-11-24,400.25,401.25,394.5,NA,5,396.25,16401,129157
"160",2014-11-21,401,410,399,400.5,1,401.25,18844,127209
"161",2014-11-20,391,403.25,391,401.75,10,402.25,14326,126557
"162",2014-11-19,400.5,400.5,391.5,392.5,8.75,392.25,11477,124928
"163",2014-11-18,405.75,407,400,401,5.5,401,14027,126768
"164",2014-11-17,409.5,412,402.5,406.5,3.25,406.5,12162,125400
"165",2014-11-14,413.5,414.5,408.75,412,4.5,409.75,15836,123327
"166",2014-11-13,406,417,405.75,413.75,7.5,414.25,27501,124208
"167",2014-11-12,402,413.25,402,406.5,4,406.75,29285,121927
"168",2014-11-11,397.5,403.5,394.5,402,4.5,402.75,25284,119993
"169",2014-11-10,394,407,393.75,398,2,398.25,30326,117576
"170",2014-11-07,398.75,399.75,393,395.75,3.5,396.25,18154,114815
"171",2014-11-06,398,402.75,395.25,400,1.25,399.75,17395,113722
"172",2014-11-05,391.75,399.25,387,398,5.75,398.5,18501,112182
"173",2014-11-04,399.5,399.5,392,394.25,8.25,392.75,18288,108318
"174",2014-11-03,401.25,402.5,398,NA,3.25,401,10425,107836
"175",2014-10-31,400.5,405.25,396,402.5,1.75,404.25,15577,106883
"176",2014-10-30,403,408.25,399,402.25,1,402.5,21316,106770
"177",2014-10-29,393.25,404,392,403,9.75,403.5,24404,104531
"178",2014-10-28,391.75,400.5,390.5,393.25,1,393.75,19927,104793
"179",2014-10-27,382,393,378.75,NA,10,392.75,10751,103646
"180",2014-10-24,388.5,394.25,381.75,385,6.75,382.75,12131,104512
"181",2014-10-23,382.25,390,381,385,6.25,389.5,14845,105051
"182",2014-10-22,385,390,382.25,386.5,2.25,383.25,10550,104988
"183",2014-10-21,376.75,388.25,376.75,386.75,7.5,385.5,25953,95945
"184",2014-10-20,374.5,378.5,371.5,377.25,0.5,378,9452,95907
"185",2014-10-17,381,384.25,376,NA,4,377.5,8456,95418
"186",2014-10-16,376.5,382.25,374.25,381.5,4.5,381.5,9518,94314
"187",2014-10-15,385.5,387.25,375.75,NA,9.5,376.75,10899,93385
"188",2014-10-14,374.5,386.75,372.5,386,11,386.25,15577,93383
"189",2014-10-13,363.75,376.75,360.25,376,11.5,375.25,8623,93590
"190",2014-10-10,373,377,362.5,364.25,10.25,363.75,16746,91324
"191",2014-10-09,371.75,377,370.5,373.75,0.75,374,17519,91163
"192",2014-10-08,370,373.25,367.25,373.25,3.25,373.25,10785,90393
"193",2014-10-07,360.75,371.5,360,368.75,8.25,370,16178,89557
"194",2014-10-06,353.5,362,353.5,361.25,9,361.75,7676,89133
"195",2014-10-03,351.75,354.75,350.25,NA,0.75,352.75,7479,88070
"196",2014-10-02,350,352.25,348,351.5,1.75,352,14588,85387
"197",2014-10-01,348.5,352,346.75,347.75,0.75,350.25,6489,84236
"198",2014-09-30,353.5,354.25,348,NA,4.5,349.5,10448,83773
"199",2014-09-29,351.25,354.75,350.75,353.25,2.5,354,5913,83315
"200",2014-09-26,354.75,355.25,351.25,NA,3.25,351.5,8264,84261
"201",2014-09-25,358,359.25,353.75,NA,3.25,354.75,5442,84446
"202",2014-09-24,354,358.25,353.25,NA,4,358,8991,82306
"203",2014-09-23,357.75,358.5,353.5,355.25,4.25,354,8338,81977
"204",2014-09-22,359,359.75,355,355.25,1.75,358.25,9418,79507
"205",2014-09-19,366,366,359.75,NA,6.25,360,6241,77625
"206",2014-09-18,368.75,369.5,366,NA,3.5,366.25,7646,76492
"207",2014-09-17,371.25,371.5,366.75,367.75,1.5,369.75,5353,76051
"208",2014-09-16,369.5,377.5,366.5,368,0.75,371.25,11214,75065
"209",2014-09-15,364.25,370.75,363.75,366.75,3.75,370.5,4493,74814
"210",2014-09-12,369.25,371.5,365.5,366.5,2.5,366.75,5184,74297
"211",2014-09-11,373.25,373.5,364,370.25,4.75,369.25,15684,71969
"212",2014-09-10,372.5,375.5,371.25,NA,1.25,374,7374,70714
"213",2014-09-09,376.75,376.75,371.75,NA,4,372.75,7424,69349
"214",2014-09-08,383.25,386.25,374.75,NA,7.5,376.75,8182,68106
"215",2014-09-05,375.25,385.5,375.25,NA,8.75,384.25,8631,67984
"216",2014-09-04,380.25,381.75,372.75,374.5,5,375.5,14651,63993
"217",2014-09-03,391,391,380,380,11,380.5,10112,61541
"218",2014-09-02,391.25,395,390.25,NA,1.25,391.5,3964,61437
"219",2014-08-29,395.25,396.5,390.5,NA,4.25,392.75,4912,61559
"220",2014-08-28,392.5,397.25,392,NA,3.75,397,9107,62076
"221",2014-08-27,392.75,393.5,390.25,390.5,0.25,393.25,5617,61109
"222",2014-08-26,394.75,396,390,NA,2,393.5,7782,59516
"223",2014-08-25,396.75,397.25,392.75,NA,3,395.5,5568,58613
"224",2014-08-22,395.25,400.75,395.25,NA,2,398.5,3237,57941
"225",2014-08-21,395,400,394,NA,1.25,396.5,5496,57875
"226",2014-08-20,399.5,399.5,393.25,393.75,5,395.25,4484,58047
"227",2014-08-19,399.25,401,395.75,398,0.25,400.25,4560,57287
"228",2014-08-18,405.25,409,399,NA,5.5,400,5619,56412
"229",2014-08-15,401.5,407.5,399.75,NA,4,405.5,7278,55483
"230",2014-08-14,398,402.75,395.25,399.75,3.25,401.5,7346,53999
"231",2014-08-13,396.5,399.25,393.25,NA,1.25,398.25,5338,52891
"232",2014-08-12,394.5,399.75,385.25,NA,1,397,6725,52311
"233",2014-08-11,391,396.25,390.5,NA,4.5,396,5708,52683
"234",2014-08-08,398.75,398.75,391.25,NA,7.75,391.5,6315,52463
"235",2014-08-07,400.25,401,395.5,397.5,2.5,399.25,5514,52367
"236",2014-08-06,395.25,402.5,394.5,NA,6.5,401.75,8470,51589
"237",2014-08-05,396.5,396.75,391.5,392.5,2.5,395.25,4067,51242
"238",2014-08-04,390,398.75,389.75,NA,7,397.75,5606,50319
"239",2014-08-01,395.25,396.25,390,NA,4.5,390.75,3327,49883
"240",2014-07-31,398,399.5,395,398,4,395.25,6047,49806
"241",2014-07-30,398.25,401.25,395,399.75,0.25,399.25,8543,49469
"242",2014-07-29,403,403.25,395.75,NA,4.5,399,4955,48895
"243",2014-07-28,398,404.25,398,NA,5.25,403.5,4468,49073
"244",2014-07-25,396.75,398.5,392.25,395.75,1.25,398.25,3642,48707
"245",2014-07-24,397,403,392.25,NA,0.5,397,8107,49692
"246",2014-07-23,396.25,398.25,393.5,397,1.5,397.5,6705,48290
"247",2014-07-22,399.75,402.25,395.75,396.5,3.75,396,4289,47490
"248",2014-07-21,405,405,398.5,NA,6.75,399.75,4559,46999
"249",2014-07-18,415,416.75,406.25,415,8.75,406.5,4913,46211
"250",2014-07-17,414.5,422.75,411,NA,0.75,415.25,8297,45356
"251",2014-07-16,409.5,421.25,409.5,NA,5,414.5,7339,44737
"252",2014-07-15,414,414,406,NA,5.25,409.5,7951,44178
"253",2014-07-14,411,415.5,407,NA,3,414.75,6229,44521
"254",2014-07-11,418.5,420.5,409.5,NA,7.25,411.75,8040,43073
"255",2014-07-10,423.5,427,418.25,NA,5.5,419,5431,42835
"256",2014-07-09,430,430.25,421.25,NA,5.75,424.5,4996,40994
"257",2014-07-08,433,434.25,429.25,NA,2.25,430.25,4487,40972
"258",2014-07-07,438,438,430,NA,8.75,432.5,4866,40340
"259",2014-07-03,443.75,444.75,440.75,NA,2.5,441.25,2237,39866
"260",2014-07-02,448.75,449,442.25,447,4.75,443.75,4680,39277
"261",2014-07-01,450.5,450.5,442.5,NA,1.5,448.5,8770,39667
"262",2014-06-30,470,470,448.5,NA,21.25,450,11492,39385
"263",2014-06-27,467,471.75,465.5,471,3.75,471.25,2838,39325
"264",2014-06-26,464.5,470.5,464.5,469,2.75,467.5,2416,38960
"265",2014-06-25,465,465.75,462.5,NA,0.5,464.75,2189,38695
"266",2014-06-24,466,466.75,461.25,NA,1.5,465.25,3218,38251
"267",2014-06-23,475.5,480,466.25,NA,8.75,466.75,2498,38078
"268",2014-06-20,471.25,475.75,468.5,473.75,4.25,475.5,2908,37958
"269",2014-06-19,463.75,471.25,463.75,NA,7.5,471.25,2850,37950
"270",2014-06-18,463.25,466.75,463,NA,NA,463.75,2827,37562
"271",2014-06-17,466.25,467,460.75,NA,2.5,463.75,3595,37340
"272",2014-06-16,468.5,472.75,465.5,NA,5,466.25,2017,37106
"273",2014-06-13,468,473.25,467.5,NA,3.25,471.25,2518,36875
"274",2014-06-12,465.25,468.5,463.25,465.25,1.75,468,4676,36142
"275",2014-06-11,470,471.5,463,470.5,2.5,466.25,4795,34942
"276",2014-06-10,470.25,475,467.75,NA,3.75,468.75,5495,33432
"277",2014-06-09,477.5,477.5,467.5,NA,7,472.5,2667,32438
"278",2014-06-06,469.75,480.25,468,NA,9.75,479.5,3379,31593
"279",2014-06-05,475,475.75,468,NA,5.75,469.75,3734,30321
"280",2014-06-04,476,478,472.5,NA,0.5,475.5,2521,29906
"281",2014-06-03,478,479,472.5,NA,3.75,476,3132,28985
"282",2014-06-02,477.5,480.5,472.75,NA,0.75,479.75,2852,27971
"283",2014-05-30,484.5,486,478.25,NA,5.75,479,2241,27085
"284",2014-05-29,491,491,483.5,NA,6,484.75,944,26855
"285",2014-05-28,486,491.5,485,NA,3.5,490.75,1763,26248
"286",2014-05-27,494.75,494.75,486.5,NA,9.75,487.25,1957,25229
"287",2014-05-23,495,498,493.25,NA,2.25,497,1530,24568
"288",2014-05-22,492.25,500,490.5,NA,2,494.75,1215,24276
"289",2014-05-21,493.25,494.75,491.25,NA,0.25,492.75,1353,24018
"290",2014-05-20,495.25,499.5,492.25,NA,3,492.5,1470,23569
"291",2014-05-19,496,499,494.5,NA,4.5,495.5,776,23189
"292",2014-05-16,499.5,501,495.25,NA,0.5,500,965,23026
"293",2014-05-15,508.25,509.75,497.5,NA,8.75,499.5,2861,22762
"294",2014-05-14,513.25,515,508.25,NA,5.5,508.25,1518,22168
"295",2014-05-13,510.75,514.25,510,512,2.5,513.75,919,22124
"296",2014-05-12,512.5,514,509.5,510.25,5.25,511.25,966,21896
"297",2014-05-09,527.75,531,515.75,NA,13,516.5,1529,21884
"298",2014-05-08,527.75,530,523.25,NA,1.5,529.5,881,21904
"299",2014-05-07,527.5,528.25,522.75,NA,0.5,528,2425,21222
"300",2014-05-06,517.25,528.75,515.75,NA,9,528.5,2518,20142
"301",2014-05-05,512.75,519.75,512.75,NA,5.75,519.5,1796,19454
"302",2014-05-02,518.5,521.5,511.5,NA,5.25,513.75,2279,18825
"303",2014-05-01,526.25,528.5,516.25,NA,8,519,1890,18058
"304",2014-04-30,530,530.25,523.75,NA,4,527,1867,17648
"305",2014-04-29,526.75,531.25,526.75,529.5,4.5,531,2443,17192
"306",2014-04-28,525,529.5,524.25,NA,1,526.75,1660,16580
"307",2014-04-25,522,527.5,521,522,3.5,525.25,2475,15824
"308",2014-04-24,523,526.75,519,NA,1,522,1885,14913
"309",2014-04-23,513.75,523.25,513.5,523.5,9.5,523.5,1719,14260
"310",2014-04-22,508.75,517,507.75,NA,5,514.25,1776,13303
"311",2014-04-21,512.75,512.75,506,NA,5,509.25,901,12892
"312",2014-04-17,516.75,518.25,512.75,NA,2,514.25,607,12782
"313",2014-04-16,519.25,520.5,515.25,NA,4.5,516.25,1309,12528
"314",2014-04-15,519.75,523.5,518,NA,0.5,520.5,610,12318
"315",2014-04-14,516.75,523,515.25,NA,4,521.25,592,12091
"316",2014-04-11,522,523,516.75,NA,4.5,516.75,359,12001
"317",2014-04-10,520.25,522.25,514.25,NA,1,521.5,492,11868
"318",2014-04-09,523,530,515.75,NA,7,520.5,1262,11423
"319",2014-04-08,519.25,523.25,517,522,7,527.5,443,11209
"320",2014-04-07,520.25,522.5,514.75,NA,2,520,1182,10682
"321",2014-04-04,515.25,521.75,512.25,NA,5,522,1128,10206
"322",2014-04-03,513,517.25,511.5,NA,4,517,798,10007
"323",2014-04-02,516.5,520,509.5,NA,6.5,512.5,1356,9352
"324",2014-04-01,510,520.5,510,NA,7.5,518.75,724,9169
"325",2014-03-31,501.25,511.75,492.75,NA,7,511,1244,8855
"326",2014-03-28,503,506.5,503,NA,1,504,877,8539
"327",2014-03-27,498.25,503,497.25,NA,4,503,466,8503
"328",2014-03-26,500,500,496.25,NA,2.5,498.5,281,8430
"329",2014-03-25,501.5,502.25,499.25,NA,1.5,500.75,99,8395
"330",2014-03-24,494.5,502.75,494,NA,8,502.5,166,8348
"331",2014-03-21,496.25,496.5,493,NA,1,494.5,254,8252
"332",2014-03-20,502,502.25,495,NA,8,496,311,8114
"333",2014-03-19,503,506.5,500.75,NA,0,504,895,7547
"334",2014-03-18,498.75,503,498.75,NA,5,503.5,364,7343
"335",2014-03-17,503.5,504.25,495.25,497,5,498.5,350,7189
"336",2014-03-14,501.25,503.5,498,NA,3.5,503.5,99,7126
"337",2014-03-13,500.25,503.25,496.5,NA,2.5,499.75,424,6947
"338",2014-03-12,495,502.25,491,NA,6,502,978,6663
"339",2014-03-11,492.5,497,490.25,NA,3,496,170,6653
"340",2014-03-10,495,497.75,490,NA,3.5,492.5,340,6596
"341",2014-03-07,500.25,505,494.25,NA,0,498,869,6260
"342",2014-03-06,495.25,502,495.25,NA,0.5,501.25,495,5970
"343",2014-03-05,498.5,499.75,494.75,496,0.75,497,1301,5592
"344",2014-03-04,492.5,500,488.5,NA,0.75,500,534,5499
"345",2014-03-03,489,500,489,NA,0,493,1220,5157
"346",2014-02-28,480.5,489.75,480.5,NA,1,489.75,153,5115
"347",2014-02-27,484.25,486.5,479,NA,3,479.75,77,5116
"348",2014-02-26,485.75,488.25,483.25,NA,0.5,485,135,5087
"349",2014-02-25,482.75,487.75,480.75,NA,0.5,487,194,5036
"350",2014-02-24,482,484,479.25,NA,1.5,484.25,228,4981
"351",2014-02-21,486.5,487.5,480.75,NA,3.5,482.5,236,4894
"352",2014-02-20,486,486.75,484.5,NA,NA,486.25,263,4799
"353",2014-02-19,481,486.5,481,NA,4.5,486.25,351,4606
"354",2014-02-18,477.75,482,477.75,NA,3,482,591,4276
"355",2014-02-14,475.5,478.5,474,NA,NA,478.5,81,4241
"356",2014-02-13,475.75,476.75,473.5,NA,NA,475,174,4161
"357",2014-02-12,473.5,476.75,472.75,NA,NA,475.75,327,3964
"358",2014-02-11,476,477,471.75,NA,NA,474,53,3952
"359",2014-02-10,476.25,481,475,NA,NA,476.5,257,3813
"360",2014-02-07,475.25,478,475,NA,NA,478,54,3803
"361",2014-02-06,474,477.5,473.75,NA,NA,476.5,168,3727
"362",2014-02-05,475.75,477,473.25,NA,NA,474.75,187,3691
"363",2014-02-04,471,477,471,NA,NA,476.75,152,3670
"364",2014-02-03,471.75,474,469.5,NA,NA,471,367,3439
"365",2014-01-31,468.25,470.25,467.5,NA,NA,469.5,140,3392
"366",2014-01-30,469,472,468.25,NA,NA,469.5,117,3365
"367",2014-01-29,468.75,469.25,466.75,NA,NA,466.75,139,3304
"368",2014-01-28,471,472,469.75,NA,NA,470.25,131,3284
"369",2014-01-27,469,472.75,468,NA,NA,472.25,98,3277
"370",2014-01-24,466.5,470,466.5,NA,NA,469.25,138,3197
"371",2014-01-23,467,470.75,466.75,NA,NA,469,53,3166
"372",2014-01-22,466.75,468.5,466.75,NA,NA,467,132,3150
"373",2014-01-21,467,468.25,466.5,NA,NA,466.5,155,3115
"374",2014-01-17,469.75,471.25,469,NA,NA,470,315,3022
"375",2014-01-16,471,474,468.75,NA,NA,472.5,106,2994
"376",2014-01-15,472,472,470,NA,NA,470.75,139,2959
"377",2014-01-14,472.25,475.25,471.5,NA,NA,474.5,303,2988
"378",2014-01-13,476,477.25,472,NA,NA,475.5,194,2865
"379",2014-01-10,460,476.5,453.75,NA,NA,476.25,501,2750
"380",2014-01-09,463.75,464,456,NA,NA,460.5,635,2552
"381",2014-01-08,472,473.25,464.75,NA,NA,465.25,195,2461
"382",2014-01-07,474.5,476.5,471.75,NA,NA,472.75,221,2343
"383",2014-01-06,473.25,475,472,NA,NA,475,190,2307
"384",2014-01-03,467.5,471.5,465.75,NA,NA,471.75,69,2268
"385",2014-01-02,470,474,466.5,NA,NA,468.75,67,2254
"386",2013-12-31,470.5,471,470.5,NA,NA,470.75,27,2234
"387",2013-12-30,473.5,473.5,470.5,NA,NA,471,133,2194
"388",2013-12-27,475.5,476.5,475,NA,NA,475.75,44,2175
"389",2013-12-26,477.5,477.5,476.75,NA,NA,475.75,17,2174
