"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"100",2013-04-24,542.75,547.25,536.5,NA,NA,546.75,18674,152357
"101",2013-04-23,557,557.25,539.5,NA,NA,542.5,28711,153008
"102",2013-04-22,567.75,567.75,555,NA,NA,556,15474,154199
"103",2013-04-19,566,573.5,562.75,NA,NA,572,12874,153656
"104",2013-04-18,573,578,565.75,NA,NA,566.75,19675,151794
"105",2013-04-17,565.25,575.25,562.5,NA,NA,574,19490,149565
"106",2013-04-16,556,566.75,552,NA,NA,566.25,12417,150034
"107",2013-04-15,577.5,577.5,554,NA,NA,556.75,21791,150648
"108",2013-04-12,566.75,577.25,565.5,NA,NA,577,20984,147836
"109",2013-04-11,566.5,574.25,562.75,NA,NA,567,27097,145016
"110",2013-04-10,562.5,573.5,554.25,NA,NA,566.75,31591,141188
"111",2013-04-09,553,563,550,NA,NA,562.25,22406,138537
"112",2013-04-08,552,554.25,546.5,NA,NA,551.25,14950,138207
"113",2013-04-05,554.75,557,547.75,NA,NA,552,17117,136343
"114",2013-04-04,559.25,560,553.25,NA,NA,555,27580,134669
"115",2013-04-03,556.5,560,551.75,NA,NA,559,22672,133011
"116",2013-04-02,555,558,545.5,NA,NA,554.75,23123,132533
"117",2013-04-01,561.75,562.75,539.75,NA,NA,551,39710,129045
"118",2013-03-28,601,604.5,563,NA,NA,563,72505,123455
"119",2013-03-27,602.5,606.25,599.75,NA,NA,603,17098,122344
"120",2013-03-26,603.25,606,599,NA,NA,603.75,19604,121638
"121",2013-03-25,596,605,595.5,NA,NA,605,18636,122635
"122",2013-03-22,598,598.75,592,NA,NA,596.75,20032,118120
"123",2013-03-21,594.5,599.75,591.25,NA,NA,598.25,18902,114373
"124",2013-03-20,589,595,588,NA,NA,595,15675,111034
"125",2013-03-19,587.75,590,582.75,NA,NA,590.25,15473,109387
"126",2013-03-18,584.75,589,581,NA,NA,588.25,10672,106654
"127",2013-03-15,583,587,578.5,NA,NA,586.75,12968,105432
"128",2013-03-14,580,584.5,576.75,NA,NA,584,11473,103623
"129",2013-03-13,582,583.75,572,NA,NA,579.25,19526,101641
"130",2013-03-12,576.5,583.75,576.5,NA,NA,582,14150,99387
"131",2013-03-11,570.75,580.75,570.25,NA,NA,578.75,13235,98848
"132",2013-03-08,564.75,574.25,561.5,NA,NA,571.25,14385,96490
"133",2013-03-07,568,570,561.5,NA,NA,564,14063,95146
"134",2013-03-06,576.75,576.75,566.5,NA,NA,567.25,19489,93453
"135",2013-03-05,576.5,582,575.75,NA,NA,577,13803,91526
"136",2013-03-04,583.75,585.5,571.25,NA,NA,578,11386,88977
"137",2013-03-01,582.5,584.75,577,NA,NA,584.25,10951,87585
"138",2013-02-28,577,583.75,574.75,NA,NA,582.75,14807,86068
"139",2013-02-27,578.75,581,574.75,NA,NA,577.75,11845,84396
"140",2013-02-26,572,579.75,568.5,NA,NA,579.25,10385,83255
"141",2013-02-25,574.25,575,570.5,NA,NA,572,6913,81544
"142",2013-02-22,573.75,578,571.5,NA,NA,573,6170,81137
"143",2013-02-21,582,582,571.25,NA,NA,574,10067,79429
"144",2013-02-20,577,582,575.25,NA,NA,581.25,7120,79643
"145",2013-02-19,581.75,584,574.5,NA,NA,577.75,7506,79370
"146",2013-02-15,583,587,579.25,NA,NA,582.25,6021,78414
"147",2013-02-14,583,585.75,575.25,NA,NA,583,5803,76493
"148",2013-02-13,581.75,584,575,NA,NA,583,11071,76673
"149",2013-02-12,578,582.25,571.25,NA,NA,581.25,10985,75398
"150",2013-02-11,584.25,585,574,NA,NA,577.5,11542,72554
"151",2013-02-08,589.25,593,582.5,NA,NA,584.75,12511,69814
"152",2013-02-07,603.5,603.5,588.25,NA,NA,589.25,9832,66779
"153",2013-02-06,612.75,612.75,600.75,NA,NA,603.5,7121,65228
"154",2013-02-05,616.25,617.75,608.25,NA,NA,613,6123,63242
"155",2013-02-04,616.5,620,614,NA,NA,617.75,4912,62015
"156",2013-02-01,615,619.25,613.25,NA,NA,616.25,8232,59412
"157",2013-01-31,616,618.25,611.25,NA,NA,615.25,4459,58518
"158",2013-01-30,610,617,609.5,NA,NA,616.75,4790,58421
"159",2013-01-29,611.75,614,609.75,NA,NA,610.5,5207,57835
"160",2013-01-28,607.25,613.75,607,NA,NA,613.5,3191,57511
"161",2013-01-25,608.75,612.25,605.5,NA,NA,607.25,3507,57574
"162",2013-01-24,610.25,611.5,606,NA,NA,608.25,6945,57246
"163",2013-01-23,610.5,614.25,609.5,NA,NA,612,4622,56842
"164",2013-01-22,614.5,618,612.5,NA,NA,612.75,2262,56548
"165",2013-01-18,610.5,615.5,609.5,NA,NA,613.5,2865,55969
"166",2013-01-17,616.75,618,610,NA,NA,610.75,3431,55634
"167",2013-01-16,612.25,618.5,609.5,NA,NA,618,5462,54022
"168",2013-01-15,609.5,616.75,606.25,NA,NA,614,5211,53612
"169",2013-01-14,603.75,610,600.5,NA,NA,610,6303,53182
"170",2013-01-11,605,614,595,NA,NA,602,13478,49239
"171",2013-01-10,603,607.75,602.75,NA,NA,607.25,4892,47566
"172",2013-01-09,599.25,604.25,596.5,NA,NA,604.25,3596,46378
"173",2013-01-08,597.25,600.75,593,NA,NA,599.25,4212,45450
"174",2013-01-07,594,600.5,592,NA,NA,596.75,3962,44873
"175",2013-01-04,610.75,611,593.5,NA,NA,594.5,6208,43753
"176",2013-01-03,615.5,616,606.5,NA,NA,609.5,4146,43026
"177",2013-01-02,626.25,627.25,609.75,NA,NA,615.5,2626,42544
"178",2012-12-31,621,622.5,617.25,NA,NA,621.25,2707,41578
"179",2012-12-28,618,621.5,616,NA,NA,621.25,1948,41137
"180",2012-12-27,619,622,614.5,NA,NA,617.5,1945,41015
"181",2012-12-26,628.25,628.5,618,NA,NA,619.5,751,40725
"182",2012-12-24,628.75,629,622.75,NA,NA,628.5,569,40570
"183",2012-12-21,622.75,628.75,622.25,NA,NA,626.75,2226,39969
"184",2012-12-20,634,634.5,620,NA,NA,622.75,3305,39526
"185",2012-12-19,643,646,631,NA,NA,632,2558,39330
"186",2012-12-18,642,645,639,NA,NA,643.25,1391,39345
"187",2012-12-17,650.5,653,642.25,NA,NA,643.25,2231,39441
"188",2012-12-14,646.75,650.75,643,NA,NA,649.5,1434,39410
"189",2012-12-13,648,648.25,638.5,NA,NA,647.25,3539,38740
"190",2012-12-12,649.5,651.25,642,NA,NA,647,2454,38214
"191",2012-12-11,655,657,645.25,NA,NA,648.75,3677,37094
"192",2012-12-10,656,658.5,648.5,NA,NA,655.5,2635,36870
"193",2012-12-07,663.75,664,653.75,NA,NA,657.75,3738,36767
"194",2012-12-06,666.25,667.75,661,NA,NA,663.75,1926,37039
"195",2012-12-05,663.75,668.5,662,NA,NA,667,2672,36113
"196",2012-12-04,661,664,657.25,NA,NA,663.75,2432,35351
"197",2012-12-03,658.75,664.75,656.75,NA,NA,661.75,2272,34770
"198",2012-11-30,657.25,658.5,652.25,NA,NA,656.75,1739,34240
"199",2012-11-29,659,664,657.25,NA,NA,657.75,2355,34075
"200",2012-11-28,658.75,661.5,654.75,NA,NA,660.75,3028,33038
"201",2012-11-27,650,660,650,NA,NA,660,1899,32892
"202",2012-11-26,645,651.25,645,NA,NA,650.75,2447,32280
"203",2012-11-23,646.25,648.5,645.5,NA,NA,646,926,32102
"204",2012-11-21,642,645.25,641,NA,NA,643.75,1059,32016
"205",2012-11-20,637.5,645.75,635.75,NA,NA,643,1725,31617
"206",2012-11-19,629,640.5,628,NA,NA,638,2167,31232
"207",2012-11-16,625.75,630.25,620.25,NA,NA,628.5,2697,30812
"208",2012-11-15,628.5,632,627,NA,NA,627.25,1055,30893
"209",2012-11-14,633.5,635,628.25,NA,NA,629.5,2073,30492
"210",2012-11-13,633.75,639.5,627,NA,NA,632.5,1946,30548
"211",2012-11-12,651,653.75,630.5,NA,NA,634,2862,29976
"212",2012-11-09,654.75,662.75,649.25,NA,NA,651.75,1997,29500
"213",2012-11-08,659.5,661.25,655,NA,NA,655,1539,29233
"214",2012-11-07,658.25,662.5,653,NA,NA,660,2462,29131
"215",2012-11-06,653.5,658,653,NA,NA,658,974,29323
