"","Date","Open","High","Low","Last","Change","Settle","Volume","Open Interest"
"167",2016-01-29,403,408,403,407.75,4.5,407.5,226,2548
"168",2016-01-28,405,405.25,402.5,402.75,2.5,403,105,2545
"169",2016-01-27,407,407.25,404.5,405.25,1.25,405.5,62,2539
"170",2016-01-26,406.75,409,405.75,406.25,1.25,406.75,61,2546
"171",2016-01-25,406.75,408.25,403.5,408,1.25,408,394,2311
"172",2016-01-22,403.5,407,403.5,406.75,2.75,406.75,155,2310
"173",2016-01-21,405,406.75,402.75,404,1.25,404,160,2270
"174",2016-01-20,403.25,406,402.75,405.5,0.75,405.25,219,2251
"175",2016-01-19,401,405.75,401,404.5,4.25,404.5,307,2238
"176",2016-01-15,398,400.25,395.5,400,3,400.25,166,2201
"177",2016-01-14,396.5,398.75,396.5,397.25,1.25,397.25,99,2163
"178",2016-01-13,397.75,400.5,397.5,398.5,0.25,398.5,229,2177
"179",2016-01-12,394.75,401,392.75,398.25,4.25,398.75,262,2160
"180",2016-01-11,396,396.5,392.5,394.25,4.5,394.5,161,2117
"181",2016-01-08,395,399.5,395,398.75,4,399,118,2112
"182",2016-01-07,393,395.5,391.25,394.75,0.5,395,38,2106
"183",2016-01-06,394.75,395.75,392,394.5,0.25,394.5,102,2075
"184",2016-01-05,395.75,396.25,393.25,394.5,0.75,394.25,36,2076
"185",2016-01-04,398.25,398.5,393.25,394,5.75,393.5,83,2052
"186",2015-12-31,399,400.25,398.25,399.25,0.5,399.25,42,2050
"187",2015-12-30,400,403.25,399.25,399.5,3.25,399.75,31,2033
"188",2015-12-29,401,403,398.75,403,1,403,42,2012
"189",2015-12-28,404,404,401.5,402,3,402,44,2002
"190",2015-12-24,405.25,405.25,404.5,404.5,0.75,405,5,1999
"191",2015-12-23,406.5,407.5,405.5,405.75,0.75,405.75,75,1992
"192",2015-12-22,410.75,412.25,406,406.25,4.25,406.5,63,1984
"193",2015-12-21,415,415,409.25,410.75,1.5,410.75,47,1951
"194",2015-12-18,413.75,415.75,412,412,0.25,412.25,270,2052
"195",2015-12-17,405,413,402.25,411.5,4.75,412,669,2079
"196",2015-12-16,410.75,410.75,407,407.5,6,407.25,53,2071
"197",2015-12-15,414,414,412,413.25,1,413.25,113,2032
"198",2015-12-14,411,415,411,414.5,2.75,414.25,66,2018
"199",2015-12-11,413.5,413.5,411.25,411.25,3.25,411.5,116,1990
"200",2015-12-10,411,415.75,411,415,3.5,414.75,279,1844
"201",2015-12-09,412.75,415,411,411,0.25,411.25,124,1853
"202",2015-12-08,411,412.75,411,411.25,NA,411,83,1816
"203",2015-12-07,414.25,414.75,412.25,411,7.5,411,18,1810
"204",2015-12-04,415,418.5,415,418.5,3.5,418.5,210,1806
"205",2015-12-03,410,415.25,410,414.75,6,415,133,1785
"206",2015-12-02,410.5,411.5,408.25,408.75,2.75,409,750,1804
"207",2015-12-01,412,412,409.25,410.25,1.75,411.75,282,1692
"208",2015-11-30,409.75,411,409.75,410,4.25,410,71,1684
"209",2015-11-27,409,409,407.75,407.75,4.5,405.75,126,1701
"210",2015-11-25,409.25,409.25,408.5,409,3,410.25,60,1675
"211",2015-11-24,409,409,407,407,2.25,407.25,208,1652
"212",2015-11-23,403.5,409.25,403,409.25,3.75,409.5,203,1570
"213",2015-11-20,405.25,407.25,405.25,406,0.5,405.75,81,1542
"214",2015-11-19,406,406,406,406,1.5,406.25,41,1514
"215",2015-11-18,406,406,406,406,0.25,404.75,15,1506
"216",2015-11-17,404,404,402.75,403.75,1,405,255,1412
"217",2015-11-16,404.75,404.75,400,400,1.5,404,152,1446
"218",2015-11-13,403.25,403.25,403.25,403.25,3.75,402.5,33,1448
"219",2015-11-12,NA,NA,403.5,403.5,0.5,406.25,2,1448
"220",2015-11-11,NA,NA,NA,NA,NA,405.75,13,1456
"221",2015-11-10,408.75,408.75,405,405,4.75,405.75,119,1436
"222",2015-11-09,412.75,412.75,412.5,412.5,6.5,410.5,109,1435
"223",2015-11-06,415,415,414.25,414.5,0.5,417,205,1508
"224",2015-11-05,418.5,418.5,418.5,418.5,4.25,417.5,20,1503
"225",2015-11-04,421.75,422.5,420,422.5,0.75,421.75,128,1424
"226",2015-11-03,421,421,421,421,3.5,421,22,1404
"227",2015-11-02,420,420,419.5,419.5,6,417.5,16,1408
"228",2015-10-30,422,423.25,422,423,1.5,423.5,106,1386
"229",2015-10-29,NA,420,NA,420,4.25,422,2,1386
"230",2015-10-28,421.25,421.25,419,419,3.5,417.75,18,1376
"231",2015-10-27,423,425,421.5,422,2,421.25,40,1339
"232",2015-10-26,423.25,423.25,418,423.25,4.75,423.25,6,1333
"233",2015-10-23,416.25,417.5,415.5,417.5,0.75,418.5,9,1331
"234",2015-10-22,419,420.5,419,419,1.75,417.75,26,1329
"235",2015-10-21,418.5,418.5,417.5,418.5,0.75,419.5,44,1306
"236",2015-10-20,416.5,418.25,416.5,418.25,2.25,418.75,57,1291
"237",2015-10-19,419,419,418,418,3.5,416.5,41,1268
"238",2015-10-16,419.5,419.5,416.75,419.25,0.5,420,46,1251
"239",2015-10-15,420.25,420.25,420.25,420.25,2.25,419.5,28,1237
"240",2015-10-14,425,425,424.75,425,3.25,421.75,34,1224
"241",2015-10-13,421.75,423.5,421.75,425,3.25,425,40,1208
"242",2015-10-12,422.25,422.25,422.25,422.25,1,421.75,30,1205
"243",2015-10-09,427,428.25,425.25,425.25,4.5,422.75,89,1195
"244",2015-10-08,431.75,431.75,431.5,427,4.5,427.25,14,1198
"245",2015-10-07,433,433,430.25,430.25,1.5,431.75,8,1195
"246",2015-10-06,429,433,429,432,4,433.25,118,1181
"247",2015-10-05,NA,NA,NA,NA,4.25,429.25,0,1181
"248",2015-10-02,425.25,426.5,424.75,424.75,1,425,18,1179
"249",2015-10-01,428.25,430,428,428,0.25,426,23,1170
"250",2015-09-30,425,429,425,425,1.5,426.25,104,1157
"251",2015-09-29,425,425,424.75,424.75,0.25,424.75,26,1153
"252",2015-09-28,423,423,422.5,422.5,1,424.5,72,1122
"253",2015-09-25,423.75,425,423.5,425,5,425.5,205,1113
"254",2015-09-24,420.25,420.25,420,420,2.75,420.5,48,1114
"255",2015-09-23,NA,NA,NA,NA,2.5,423.25,0,1114
"256",2015-09-22,418.5,418.5,418.25,418.25,4.75,420.75,2,1114
"257",2015-09-21,NA,NA,NA,425,6.5,425.5,10,1114
"258",2015-09-18,NA,NA,NA,NA,NA,419,24,1115
"259",2015-09-17,NA,NA,NA,NA,5.25,419,1,1116
"260",2015-09-16,NA,NA,NA,NA,2.75,424.25,6,1110
"261",2015-09-15,430,431,427.5,429,3,427,130,1113
"262",2015-09-14,428,429.5,428,429.5,4,430,150,1095
"263",2015-09-11,420,425,420,425,11.5,426,51,1098
"264",2015-09-10,NA,NA,NA,NA,3.5,414.5,15,1095
"265",2015-09-09,411.5,411.5,410,411,1,411,88,1084
"266",2015-09-08,408,408,408,408,4.25,410,1,1084
"267",2015-09-04,405.5,406,405.5,405.5,0.5,405.75,43,1047
"268",2015-09-03,406.75,406.75,406,406,3.5,405.25,30,1026
"269",2015-09-02,410,410,410,410,1,408.75,26,1006
"270",2015-09-01,NA,NA,NA,NA,6.25,409.75,1,1006
"271",2015-08-31,415.5,415.5,415.5,415.5,0.25,416,16,998
"272",2015-08-28,NA,NA,NA,NA,NA,415.75,0,998
"273",2015-08-27,NA,NA,NA,NA,3.25,415.75,0,998
"274",2015-08-26,NA,NA,NA,NA,1.75,412.5,39,1003
"275",2015-08-25,417.75,417.75,417.75,417.75,3.5,414.25,78,1002
"276",2015-08-24,414.5,414.5,413.75,413.75,1,417.75,169,967
"277",2015-08-21,420,420,420,420,2.25,416.75,26,964
"278",2015-08-20,NA,NA,NA,NA,4.25,419,0,964
"279",2015-08-19,415.75,419.75,414.75,414.75,1,414.75,19,962
"280",2015-08-18,415.5,415.5,414,414,0.25,415.75,56,957
"281",2015-08-17,NA,NA,NA,NA,NA,415.5,10,957
"282",2015-08-14,415.5,416.25,415.5,416.25,0.25,415.5,12,955
"283",2015-08-13,415,416,414,415.5,8.5,415.75,173,958
"284",2015-08-12,NA,NA,NA,NA,8.5,407.25,109,913
"285",2015-08-11,NA,NA,NA,NA,11,415.75,18,913
"286",2015-08-10,NA,NA,NA,NA,11.5,426.75,24,913
"287",2015-08-07,416.5,416.5,416.5,416.5,2,415.25,127,915
"288",2015-08-06,414.75,414.75,414.5,414.5,2,413.25,145,928
"289",2015-08-05,NA,NA,NA,NA,3.25,415.25,2,928
"290",2015-08-04,NA,NA,NA,NA,3.25,412,282,879
"291",2015-08-03,NA,NA,NA,NA,3,408.75,2,879
"292",2015-07-31,NA,NA,NA,NA,1.75,411.75,88,875
"293",2015-07-30,NA,NA,NA,NA,4.5,413.5,7,875
"294",2015-07-29,NA,NA,NA,NA,4.5,409,0,875
"295",2015-07-28,412.25,412.75,409,410,2.25,413.5,348,844
"296",2015-07-27,417,417,411.25,412.75,12,411.25,182,796
"297",2015-07-24,NA,NA,NA,NA,8,423.25,0,796
"298",2015-07-23,429.25,429.25,429.25,429.25,0.25,431.25,1,796
"299",2015-07-22,NA,NA,NA,NA,2.5,431.5,0,796
"300",2015-07-21,434.5,435,434.5,435,0.25,434,2,796
"301",2015-07-20,NA,NA,NA,NA,10,433.75,0,796
"302",2015-07-17,445,445,445,445,4,443.75,3,795
"303",2015-07-16,457,457,457,457,3.75,447.75,10,788
"304",2015-07-15,451.75,451.75,447,450,NA,451.5,12,778
"305",2015-07-14,459,459,450.5,451.75,8.25,451.5,12,778
"306",2015-07-13,455.25,460,453.5,460,5.5,459.75,19,778
"307",2015-07-10,455,455,455,455,1.25,454.25,4,779
"308",2015-07-09,449,454,449,453,4,453,24,778
"309",2015-07-08,447.25,448,447.25,448,1,449,4,779
"310",2015-07-07,444.75,444.75,444.75,444.75,3.75,448,2,781
"311",2015-07-06,450.75,452,450,NA,1,451.75,143,780
"312",2015-07-02,445,451,445,NA,4,450.75,31,778
"313",2015-07-01,439.75,448,439.75,NA,1.5,446.75,25,777
"314",2015-06-30,430,448,430,NA,14.5,445.25,33,778
"315",2015-06-29,432,432,431,NA,1.75,430.75,67,755
"316",2015-06-26,427.75,440,427.75,NA,1.25,432.5,87,757
"317",2015-06-25,424,429,424,NA,8.25,431.25,28,757
"318",2015-06-24,425,425,425,NA,1,423,1,757
"319",2015-06-23,NA,NA,NA,NA,4,424,25,755
"320",2015-06-22,412,412,412,NA,5.5,420,10,748
"321",2015-06-19,412,412,412,NA,3.75,414.5,1,747
"322",2015-06-18,NA,NA,NA,NA,1,418.25,108,746
"323",2015-06-17,NA,NA,NA,NA,4.75,419.25,0,746
"324",2015-06-16,NA,NA,NA,NA,4,414.5,2,746
"325",2015-06-15,NA,NA,NA,NA,4,410.5,16,745
"326",2015-06-12,NA,NA,NA,NA,3.5,414.5,2,746
"327",2015-06-11,NA,NA,NA,NA,NA,418,0,746
"328",2015-06-10,424,424,419,NA,5.75,418,39,717
"329",2015-06-09,425,425,425,NA,NA,423.75,8,712
"330",2015-06-08,NA,NA,NA,NA,4.5,423.75,0,712
"331",2015-06-05,423.75,423.75,423.75,NA,1.75,419.25,2,713
"332",2015-06-04,NA,420,NA,NA,3.5,421,1,713
"333",2015-06-03,419.25,419.25,416.75,NA,2,417.5,28,687
"334",2015-06-02,411.25,415,411.25,NA,5.5,415.5,73,639
"335",2015-06-01,NA,NA,NA,NA,NA,410,93,639
"336",2015-05-29,NA,NA,NA,NA,2,410,5,639
"337",2015-05-28,NA,NA,NA,NA,3.5,412,61,603
"338",2015-05-27,411.25,411.25,409,NA,4.5,408.5,112,536
"339",2015-05-26,413,413,413,NA,3.5,413,50,501
"340",2015-05-22,416.25,417.75,416.25,NA,1.75,416.5,374,249
"341",2015-05-21,NA,NA,NA,NA,3,418.25,0,249
"342",2015-05-20,417,417,417,NA,1.75,415.25,11,249
"343",2015-05-19,418,418,417,NA,4.5,417,20,234
"344",2015-05-18,420.5,420.5,420.25,NA,1.5,421.5,7,238
"345",2015-05-15,418.75,419,418.5,NA,1.75,420,11,235
"346",2015-05-14,418.25,420,418,NA,4.75,421.75,16,235
"347",2015-05-13,NA,NA,NA,NA,1.75,417,0,235
"348",2015-05-12,NA,NA,NA,NA,1,415.25,0,235
"349",2015-05-11,NA,NA,NA,NA,1,414.25,0,235
"350",2015-05-08,NA,NA,NA,NA,0.25,415.25,8,235
"351",2015-05-07,NA,NA,NA,NA,3,415.5,0,235
"352",2015-05-06,NA,NA,NA,NA,2.75,418.5,0,235
"353",2015-05-05,NA,NA,NA,NA,1.75,415.75,0,235
"354",2015-05-04,418.75,419,418.5,NA,1.5,417.5,19,219
"355",2015-05-01,417.75,418,417.75,NA,2,419,10,209
"356",2015-04-30,419,419,419,NA,2.5,421,7,208
"357",2015-04-29,420,420,420,NA,4.5,423.5,120,98
"358",2015-04-28,418,419,418,NA,0.25,419,40,72
"359",2015-04-27,NA,NA,420,NA,2.75,418.75,0,72
"360",2015-04-24,422,422,422,NA,5.25,421.5,20,57
"361",2015-04-23,NA,NA,NA,NA,1.75,426.75,0,57
"362",2015-04-22,NA,NA,NA,NA,1.25,428.5,0,57
"363",2015-04-21,NA,NA,NA,NA,3,429.75,5,57
"364",2015-04-20,NA,NA,NA,NA,0.5,432.75,0,57
"365",2015-04-17,431.5,431.5,431.5,NA,2,433.25,5,52
"366",2015-04-16,NA,NA,NA,NA,NA,431.25,0,52
"367",2015-04-15,433.25,433.25,433.25,NA,0.5,431.25,1,52
"368",2015-04-14,428,428,428,NA,2.25,430.75,2,50
"369",2015-04-13,NA,NA,NA,NA,4.75,428.5,0,50
"370",2015-04-10,NA,NA,NA,NA,0.5,433.25,0,50
"371",2015-04-09,NA,NA,NA,NA,NA,432.75,0,50
"372",2015-04-08,NA,NA,NA,NA,0.75,432.75,0,50
"373",2015-04-07,NA,NA,NA,NA,1.25,433.5,0,50
"374",2015-04-06,NA,NA,NA,NA,0.25,434.75,0,50
"375",2015-04-02,NA,NA,NA,NA,2.75,435,0,50
"376",2015-04-01,NA,NA,NA,NA,6,432.25,0,50
"377",2015-03-31,NA,NA,NA,NA,12.75,426.25,0,50
"378",2015-03-30,NA,NA,NA,NA,2.5,439,0,50
"379",2015-03-27,NA,NA,NA,NA,NA,436.5,0,50
"380",2015-03-26,NA,NA,NA,NA,2.75,436.5,0,50
"381",2015-03-25,NA,NA,NA,NA,0.5,439.25,10,47
"382",2015-03-24,NA,NA,NA,NA,1.25,439.75,0,47
"383",2015-03-23,NA,NA,NA,NA,2.5,438.5,0,47
"384",2015-03-20,NA,NA,NA,NA,8.75,436,0,47
"385",2015-03-19,NA,NA,NA,NA,0.5,427.25,0,47
"386",2015-03-18,NA,NA,NA,NA,2.5,426.75,0,47
"387",2015-03-17,423.25,423.25,423.25,NA,5.5,424.25,5,44
"388",2015-03-16,NA,NA,NA,NA,NA,429.75,0,44
"389",2015-03-13,NA,NA,NA,NA,4.5,429.75,0,44
"390",2015-03-12,NA,NA,NA,NA,2.25,434.25,0,44
"391",2015-03-11,NA,NA,NA,NA,1,436,0,44
"392",2015-03-10,NA,NA,NA,NA,1,435,0,44
"393",2015-03-09,433.5,433.5,433.5,NA,1.5,434,4,44
"394",2015-03-06,NA,NA,NA,NA,3.5,433.5,0,44
"395",2015-03-05,435,435,435,NA,NA,436,2,44
"396",2015-03-04,NA,NA,NA,NA,2,436,0,44
"397",2015-03-03,NA,NA,NA,NA,1.5,439,0,44
"398",2015-03-02,NA,NA,NA,NA,3,437.5,0,44
"399",2015-02-27,NA,NA,NA,NA,2.5,440.5,0,44
"400",2015-02-26,NA,NA,NA,NA,2,437,0,44
"401",2015-02-25,NA,NA,NA,NA,1,435,0,44
