"","Date","Open","High","Low","Last","Change","Settle","Volume","Open Interest"
"177",2015-10-30,399.5,403,398.5,401.5,1.5,401.5,18114,120938
"178",2015-10-29,396.5,400,395.5,399.5,3.5,400,17264,119350
"179",2015-10-28,400.25,401,396,396.5,4.25,396.5,20241,114281
"180",2015-10-27,402.75,407.5,399.5,399.75,3,400.75,27472,111786
"181",2015-10-26,399,404.25,396.75,403.75,4.75,403.75,12559,108666
"182",2015-10-23,397.25,399,394,399,1.75,399,16176,106101
"183",2015-10-22,399.75,402.25,396.75,397.5,2.75,397.25,11949,103727
"184",2015-10-21,398,400.5,394.75,399.5,2,400,36011,101235
"185",2015-10-20,395.25,399.5,394.5,398.25,2.25,398,18329,99481
"186",2015-10-19,399.25,399.5,395,395.25,3.5,395.75,9753,99092
"187",2015-10-16,398,400,395,399.25,1.5,399.25,13165,96723
"188",2015-10-15,401,401.5,397.5,398.25,3.5,397.75,7454,95718
"189",2015-10-14,407,408.25,400.5,401.25,5.5,401.25,16240,94403
"190",2015-10-13,403.25,407,401.5,407,3.5,406.75,13702,95115
"191",2015-10-12,405,407,402.5,403,2,403.25,11456,94035
"192",2015-10-09,412.75,416,404,404.75,7.75,405.25,26277,93181
"193",2015-10-08,416,417.25,412.5,413,4.25,413,18737,92142
"194",2015-10-07,419,421,415,416.25,2.25,417.25,14779,90323
"195",2015-10-06,413,420,413,419,5,419.5,18608,90265
"196",2015-10-05,410,414.75,410,414,4.25,414.5,9919,91727
"197",2015-10-02,410,412.25,405.75,410.25,0.5,410.25,20019,90140
"198",2015-10-01,410.75,415.25,408,410.5,NA,410.75,15576,91100
"199",2015-09-30,411.5,416.5,406,411.5,1,410.75,27000,88854
"200",2015-09-29,410.25,412.5,408.5,412,1.5,411.75,14551,88083
"201",2015-09-28,412,415.75,407,410.75,2.5,410.25,7141,87128
"202",2015-09-25,405,413,405,412,7.25,412.75,10523,86845
"203",2015-09-24,407,408,403.75,405.5,2.25,405.5,8237,85453
"204",2015-09-23,404.25,408.75,403.5,407.25,3,407.75,16914,87475
"205",2015-09-22,408,408.25,401.5,404.25,4.25,404.75,7406,86643
"206",2015-09-21,400.75,409.5,399.5,408.25,7.25,409,14566,85077
"207",2015-09-18,404.5,405.75,400.75,401.5,2,401.75,22036,85274
"208",2015-09-17,408,408.5,403.5,404.75,5.5,403.75,10633,84450
"209",2015-09-16,413,413.75,406.5,409,4.25,409.25,10638,83303
"210",2015-09-15,414.75,417.75,412,413,2.5,413.5,12174,84123
"211",2015-09-14,409.5,416.5,409,415.5,6,416,14943,83573
"212",2015-09-11,397.5,410.25,387.5,409,12.5,410,23103,83970
"213",2015-09-10,392,397.75,390.25,397.5,5,397.5,7373,82944
"214",2015-09-09,391.25,395.75,389.75,392.25,0.5,392.5,9642,81070
"215",2015-09-08,388.25,392.25,387.75,392.25,5.5,392,6938,80473
"216",2015-09-04,385.5,388.25,384.25,390,1,386.5,9877,79128
"217",2015-09-03,390,390.75,385,386.5,4.75,385.5,18662,76878
"218",2015-09-02,391.5,393.5,387.25,389.75,1.25,390.25,12641,76139
"219",2015-09-01,396.25,396.25,390,390.75,5.75,391.5,10397,75189
"220",2015-08-31,396.25,399,393.5,397,0.25,397.25,7386,74398
"221",2015-08-28,396.75,402.25,396.75,397.25,0.5,397.5,5263,74535
"222",2015-08-27,395.25,400.5,393.75,396.75,2,397,6700,74100
"223",2015-08-26,398.25,401.25,394.25,395.25,3.25,395,4714,73581
"224",2015-08-25,402,408,396.75,398.75,3.75,398.25,6264,72657
"225",2015-08-24,399,403.75,388,403.25,3,402,7427,72113
"226",2015-08-21,404.5,405.25,397.75,399,4.5,399,8560,71340
"227",2015-08-20,400,404.25,400,403.75,3.5,403.5,5321,71683
"228",2015-08-19,399.75,404.75,398.75,400,0.75,400,7254,70287
"229",2015-08-18,398.75,401,395.75,399.25,2.25,399.25,5160,70948
"230",2015-08-17,397.5,402.75,395.75,397.75,2,397,5847,69433
"231",2015-08-14,398,400.75,395.5,399,0.25,399,5780,69301
"232",2015-08-13,393,400,389.75,399.25,7.75,399.25,12565,68261
"233",2015-08-12,409.5,415.25,380.5,393,17.75,391.5,22057,68221
"234",2015-08-11,420.5,420.5,408.75,410.25,13,409.25,5789,68013
"235",2015-08-10,407,423,406.75,422.25,16.5,422.25,13794,67368
"236",2015-08-07,401.5,407.5,399.75,405.75,3,405.75,4984,66888
"237",2015-08-06,405,407,401.75,402,2.75,402.75,8236,66269
"238",2015-08-05,400.75,406,399.5,405.25,4.5,405.5,7485,65679
"239",2015-08-04,400.5,405,399,401,2,401,5462,65339
"240",2015-08-03,402.25,402.5,397.25,399,4.5,399,6149,62828
"241",2015-07-31,407.25,410.25,401.5,406,2.75,403.5,8965,62565
"242",2015-07-30,401.5,407,398.5,407,5.25,406.25,7827,61573
"243",2015-07-29,409.5,409.75,400.25,401.5,7,401,8227,60882
"244",2015-07-28,406,408.75,402.75,408.25,2.75,408,9672,61251
"245",2015-07-27,419.5,419.5,404.75,405,17.5,405.25,8639,60265
"246",2015-07-24,433.5,433.5,421.75,422,10.5,422.75,4700,59162
"247",2015-07-23,434,435.25,429,432.75,0.5,433.25,6161,57746
"248",2015-07-22,438.75,438.75,431,433.5,4.75,433.75,5564,57538
"249",2015-07-21,437,441.75,434.25,439,1.75,438.5,6488,56807
"250",2015-07-20,449.25,449.25,436.25,437.5,14.5,436.75,9097,54062
"251",2015-07-17,457.5,459,449.25,450.75,8.5,451.25,6537,54073
"252",2015-07-16,459,466.5,458,458,1.25,459.75,7552,53960
"253",2015-07-15,456,461,451.25,458,1,458.5,7134,52553
"254",2015-07-14,469,471.25,456.25,457,12.5,457.5,6793,52560
"255",2015-07-13,463.25,470.75,459.75,469,6.75,470,7251,51591
"256",2015-07-10,456.25,466.25,453.25,462.5,6.25,463.25,8536,50774
"257",2015-07-09,452.75,461.75,452.75,456,4.25,457,6921,49889
"258",2015-07-08,451,456.5,447.5,452.25,0.75,452.75,9643,49611
"259",2015-07-07,447,452.5,445,451.5,1.75,452,7747,49616
"260",2015-07-06,452.25,455,445,NA,1.75,453.75,5802,49068
"261",2015-07-02,450.5,457.75,447.75,454,4,455.5,5834,48276
"262",2015-07-01,447.25,453,442,NA,1.5,451.5,10020,48173
"263",2015-06-30,423,451,422.5,449.5,26.25,450,14784,47453
"264",2015-06-29,421,430.75,421,NA,0.5,423.75,8576,47149
"265",2015-06-26,414.75,428.5,414.75,422,8.5,424.25,9174,46576
"266",2015-06-25,403.5,416,401.5,413,11.5,415.75,3752,46296
"267",2015-06-24,404.25,408.25,401.75,NA,1,404.25,2237,46252
"268",2015-06-23,399.75,405.75,398.75,NA,6.75,405.25,6426,46053
"269",2015-06-22,393,398.75,390,NA,5,398.5,2859,45335
"270",2015-06-19,397.75,397.75,392,NA,4.75,393.5,2531,45033
"271",2015-06-18,400,401.5,397.75,NA,1.75,398.25,1972,44507
"272",2015-06-17,394.75,401,394.75,NA,5.25,400,2770,43854
"273",2015-06-16,389,395,388,389.75,5.75,394.75,3872,42934
"274",2015-06-15,394.75,394.75,387.75,NA,5.75,389,3781,41383
"275",2015-06-12,399.25,399.25,393.25,NA,4.5,394.75,2046,41023
"276",2015-06-11,399.75,402,396.5,NA,0.75,399.25,2433,41191
"277",2015-06-10,406.75,408,399.75,400.5,7.75,400,2447,40965
"278",2015-06-09,407.25,410.5,405.5,NA,0.5,407.75,2436,40694
"279",2015-06-08,402.75,408.25,402.75,NA,5.25,408.25,1514,40226
"280",2015-06-05,404.75,409,402.25,NA,2.75,403,2362,39414
"281",2015-06-04,400.25,406,399,NA,4.5,405.75,2284,38872
"282",2015-06-03,399,404.25,398.75,NA,1.5,401.25,6274,38199
"283",2015-06-02,392,400,392,NA,7.5,399.75,3656,36873
"284",2015-06-01,389,393.75,388.75,NA,1.25,392.25,3574,36357
"285",2015-05-29,393,396.25,389.75,NA,2.5,391,3247,35869
"286",2015-05-28,391.25,395,389.5,NA,2.5,393.5,3109,35218
"287",2015-05-27,398,398.75,390.75,NA,7,391,2602,34590
"288",2015-05-26,402.25,403.5,396.5,NA,3.5,398,2153,33699
"289",2015-05-22,405,407.25,401,NA,4.5,401.5,1573,33441
"290",2015-05-21,401,406.5,401,NA,5,406,1491,32985
"291",2015-05-20,404.25,404.25,400.5,NA,3.25,401,2623,31991
"292",2015-05-19,409.5,409.75,403,404.5,5.5,404.25,3139,31656
"293",2015-05-18,407,412.25,406.25,NA,2.75,409.75,2172,31484
"294",2015-05-15,409,412.5,404,NA,2.25,407,1213,31365
"295",2015-05-14,403,409.75,403,NA,5.75,409.25,1889,31118
"296",2015-05-13,399.75,405,398.75,NA,2,403.5,2954,30795
"297",2015-05-12,398.75,405,398.25,NA,0.25,401.5,2182,30493
"298",2015-05-11,404,405,399.75,NA,2.5,401.25,1697,30096
"299",2015-05-08,403.25,405,400.75,NA,0.75,403.75,1650,29907
"300",2015-05-07,407.5,407.5,402,NA,5,403,2492,28855
"301",2015-05-06,404.75,410.5,404.75,NA,3.25,408,4343,27542
"302",2015-05-05,403,405,398.25,NA,1.25,404.75,3934,25716
"303",2015-05-04,406,406,402.75,NA,2.75,403.5,3414,24132
"304",2015-05-01,408.75,408.75,403.75,NA,3,406.25,2613,22911
"305",2015-04-30,413,413.25,407,NA,2.5,409.25,2433,22391
"306",2015-04-29,408.5,412,407.75,NA,3.25,411.75,3382,19581
"307",2015-04-28,409,410.25,407,NA,0.75,408.5,3280,17722
"308",2015-04-27,411,413,408.5,NA,4.5,409.25,3724,15557
"309",2015-04-24,419,419,412.5,NA,5.25,413.75,4135,13754
"310",2015-04-23,420.75,425,419.5,NA,2,419,1608,12810
"311",2015-04-22,420,421.25,417.75,NA,0.5,421,660,12570
"312",2015-04-21,424.5,424.5,419.75,NA,3.75,421.5,711,12546
"313",2015-04-20,426,427.25,423.75,NA,1,425.25,1179,12074
"314",2015-04-17,423.75,427,422,NA,2.5,426.25,156,12060
"315",2015-04-16,423.75,426,420.75,NA,0.5,423.75,719,11821
"316",2015-04-15,421.25,426,420,NA,1.5,424.25,848,11630
"317",2015-04-14,420.75,423.75,420,NA,2.5,422.75,614,11432
"318",2015-04-13,423,425,420,NA,6.25,420.25,779,11223
"319",2015-04-10,426.75,428,423.75,NA,0.75,426.5,1176,10893
"320",2015-04-09,427.75,427.75,423.75,424,0.5,427.25,1416,10159
"321",2015-04-08,432.5,432.5,424.75,NA,3,427.75,1192,9769
"322",2015-04-07,433.75,433.75,429.5,NA,1.5,430.75,993,9430
"323",2015-04-06,432.5,435,430.25,NA,0.5,432.25,986,9122
"324",2015-04-02,428.5,433.25,425.25,431,4.25,432.75,1880,8470
"325",2015-04-01,423,428.5,420.75,NA,6.5,428.5,626,8386
"326",2015-03-31,437,440.5,421.5,NA,15.75,422,948,8191
"327",2015-03-30,435,437.75,434,NA,3.25,437.75,234,8101
"328",2015-03-27,433.75,435.5,432.5,NA,0.25,434.5,227,8088
"329",2015-03-26,437,439.5,433,NA,3.25,434.25,428,7927
"330",2015-03-25,437,438,435,NA,1,437.5,723,7589
"331",2015-03-24,433,436,432.25,NA,2.25,436.5,520,7294
"332",2015-03-23,430,435,430,NA,4.25,434.25,483,7409
"333",2015-03-20,420,432,420,NA,9.75,430,1314,7450
"334",2015-03-19,422.5,425.5,417.75,NA,0.75,420.25,932,7034
"335",2015-03-18,420.75,420.75,415.5,NA,2.75,421,508,6936
"336",2015-03-17,425.25,425.5,417.75,NA,7,418.25,1044,6611
"337",2015-03-16,424.75,427.25,421.5,NA,0.5,425.25,709,6390
"338",2015-03-13,432.75,432.75,425.75,426.5,6.5,425.75,392,6255
"339",2015-03-12,433.75,434.75,430.75,NA,2.5,432.25,125,6165
"340",2015-03-11,431.25,437.25,431,434,2,434.75,143,6090
"341",2015-03-10,433,433.75,428.5,NA,0,432.75,186,5944
"342",2015-03-09,432.5,434.75,432,NA,2,433.25,176,5967
"343",2015-03-06,431,431,428.5,NA,3,431.25,144,5951
"344",2015-03-05,433.75,436,432.5,NA,0,434.75,90,5929
"345",2015-03-04,436.75,436.75,431.25,NA,2,434.25,94,5891
"346",2015-03-03,437,437,431,NA,3,436.75,69,5871
"347",2015-03-02,437,438,431.75,NA,3,433.75,67,5853
"348",2015-02-27,433,439,431.75,NA,3,437.25,179,5823
"349",2015-02-26,429,435,429,NA,4.5,433.75,628,5436
"350",2015-02-25,430,430,426,NA,0,429.5,287,5402
"351",2015-02-24,433.25,436.75,430.5,NA,0.5,430,201,5375
"352",2015-02-23,436,436,429.5,NA,5.5,430.75,255,5315
"353",2015-02-20,439,439.5,434.5,NA,3,436.5,287,5231
"354",2015-02-19,435,440.25,434,NA,5.5,440,672,4927
"355",2015-02-18,439.75,440,434,434,6,434.25,92,4902
"356",2015-02-17,436.5,440.5,435.75,NA,3.5,440.25,261,4845
"357",2015-02-13,431.25,437.5,431.25,NA,4.5,436.5,271,4845
"358",2015-02-12,434,436,430.75,NA,2,432.25,139,4809
"359",2015-02-11,437,437.75,433.75,NA,3,434.25,143,4791
"360",2015-02-10,438.75,439.25,434.75,NA,2.5,437.75,171,4819
"361",2015-02-09,434.5,440,433.75,NA,4.5,440,166,4809
"362",2015-02-06,435,437,430,NA,0,435.25,129,4782
"363",2015-02-05,434.5,435,433,NA,1,434.75,17,4775
"364",2015-02-04,434,434.5,428.75,NA,1,433.25,272,4680
"365",2015-02-03,425,435.75,423.75,NA,15,434.75,725,4659
"366",2015-02-02,416.5,427,416.5,NA,NA,419.75,266,4591
"367",2015-01-30,423.75,423.75,415,NA,2.5,419.75,903,4202
"368",2015-01-29,424,424,419.5,NA,1,422.5,386,4104
"369",2015-01-28,430.25,430.75,424,NA,6.5,424,315,4059
"370",2015-01-27,433.25,434.5,430.5,NA,2.5,430.75,282,4004
"371",2015-01-26,436,436,431.75,NA,3,433,255,3808
"372",2015-01-23,432,435.75,431.25,NA,3,436,44,3793
"373",2015-01-22,434.25,436,431,NA,1,432.5,45,3813
"374",2015-01-21,435.5,435.5,432.75,NA,1.5,434,156,3747
"375",2015-01-20,430.5,435,428.25,NA,2.5,435.25,63,3710
"376",2015-01-16,428.25,432.5,426.25,NA,6,433,25,3711
"377",2015-01-15,430.75,432.75,424.75,NA,1,426.5,263,3605
"378",2015-01-14,430.25,430.25,424.25,NA,2.5,428,174,3617
"379",2015-01-13,444.25,449,430,431,13.5,430.75,353,3447
"380",2015-01-12,439,447.75,432.75,NA,4,444.5,484,3284
"381",2015-01-09,435,440.5,434.75,NA,4.5,440,107,3253
"382",2015-01-08,438.5,440,435,NA,3,435.75,102,3210
"383",2015-01-07,446.25,447.75,439.25,NA,8.5,438.75,44,3200
"384",2015-01-06,447,450,445.25,NA,0,447,269,3076
"385",2015-01-05,440.75,448,440.25,NA,9,447.5,102,3044
"386",2015-01-02,437,441.25,434.75,NA,1,438.5,92,3003
"387",2014-12-31,447.75,448.25,439.5,NA,8.5,440,150,2943
